from_year,source_vintage,county_norm,from_precinct_norm,src_vtdst,dst_vtd20,weight,match_method,confidence_tier,match_score
2024,2020,ANDERSON,ANDERSONVILLE,0001,000001,1.0,exact_name,high,1.0
2024,2020,ANDERSON,BRICEVILLE,0003,000002,1.0,exact_name,high,1.0
2024,2020,ANDERSON,BRUSHY VALLEY,0004,000004,1.0,exact_name,high,1.0
2024,2020,ANDERSON,BULL RUN,0002,000003,1.0,exact_name,high,1.0
2024,2020,ANDERSON,CLAXTON,0005,000004,1.0,exact_name,high,1.0
2024,2020,ANDERSON,CLINTON,0006,000005,1.0,exact_name,high,1.0
2024,2020,ANDERSON,CLINTON HIGH,0007,000006,1.0,exact_name,high,1.0
2024,2020,ANDERSON,CLINTON MIDDLE,0008,000007,0.90007601,exact_name,high,1.0
2024,2020,ANDERSON,CLINTON MIDDLE,0008,000001,0.09805552,exact_name,high,1.0
2024,2020,ANDERSON,CLINTON MIDDLE,0008,000018,0.00182875,exact_name,high,1.0
2024,2020,ANDERSON,CLINTON MIDDLE,0008,000010,3.358e-05,exact_name,high,1.0
2024,2020,ANDERSON,CLINTON MIDDLE,0008,000011,4.42e-06,exact_name,high,1.0
2024,2020,ANDERSON,CLINTON MIDDLE,0008,000016,1.71e-06,exact_name,high,1.0
2024,2020,ANDERSON,DUTCH VALLEY,0009,000008,1.0,exact_name,high,1.0
2024,2020,ANDERSON,EMORY VALLEY,0010,000009,0.9167539,exact_name,high,1.0
2024,2020,ANDERSON,EMORY VALLEY,0010,000003,0.08187991,exact_name,high,1.0
2024,2020,ANDERSON,EMORY VALLEY,0010,000025,0.00086745,exact_name,high,1.0
2024,2020,ANDERSON,EMORY VALLEY,0010,000005,0.00047794,exact_name,high,1.0
2024,2020,ANDERSON,EMORY VALLEY,0010,000006,2.081e-05,exact_name,high,1.0
2024,2020,ANDERSON,FAIRVIEW,0011,000010,1.0,exact_name,high,1.0
2024,2020,ANDERSON,GLEN ALPINE,0012,000011,0.9166775,exact_name,high,1.0
2024,2020,ANDERSON,GLEN ALPINE,0012,000002,0.08320931,exact_name,high,1.0
2024,2020,ANDERSON,GLEN ALPINE,0012,000020,5.211e-05,exact_name,high,1.0
2024,2020,ANDERSON,GLEN ALPINE,0012,000016,4.84e-05,exact_name,high,1.0
2024,2020,ANDERSON,GLEN ALPINE,0012,000024,1.258e-05,exact_name,high,1.0
2024,2020,ANDERSON,GLEN ALPINE,0012,000008,9e-08,exact_name,high,1.0
2024,2020,ANDERSON,GLENWOOD,0013,000012,1.0,exact_name,high,1.0
2024,2020,ANDERSON,HENDRIX CREEK,0014,000013,1.0,exact_name,high,1.0
2024,2020,ANDERSON,HIGHLAND VIEW,0015,000014,1.0,exact_name,high,1.0
2024,2020,ANDERSON,LAKE CITY MS,0016,000015,0.875,exact_name,high,1.0
2024,2020,ANDERSON,LAKE CITY MS,0016,000021,0.12444763,exact_name,high,1.0
2024,2020,ANDERSON,LAKE CITY MS,0016,000026,0.00054754,exact_name,high,1.0
2024,2020,ANDERSON,LAKE CITY MS,0016,000023,4.83e-06,exact_name,high,1.0
2024,2020,ANDERSON,MARLOW,0017,000017,1.0,exact_name,high,1.0
2024,2020,ANDERSON,NORRIS,0018,000018,1.0,exact_name,high,1.0
2024,2020,ANDERSON,NORTH CLINTON,0019,000019,1.0,exact_name,high,1.0
2024,2020,ANDERSON,NORWOOD,0020,000020,1.0,exact_name,high,1.0
2024,2020,ANDERSON,OR SENIOR CENTER,0021,000021,1.0,exact_name,high,1.0
2024,2020,ANDERSON,PINE VALLEY,0022,000022,1.0,exact_name,high,1.0
2024,2020,ANDERSON,ROBERTSVILLE,0023,000023,1.0,exact_name,high,1.0
2024,2020,ANDERSON,ROCKY TOP,0024,000016,0.83343829,exact_name,high,1.0
2024,2020,ANDERSON,ROCKY TOP,0024,000004,0.09859191,exact_name,high,1.0
2024,2020,ANDERSON,ROCKY TOP,0024,000003,0.06764592,exact_name,high,1.0
2024,2020,ANDERSON,ROCKY TOP,0024,000025,0.00029746,exact_name,high,1.0
2024,2020,ANDERSON,ROCKY TOP,0024,000009,1.306e-05,exact_name,high,1.0
2024,2020,ANDERSON,ROCKY TOP,0024,000013,9.08e-06,exact_name,high,1.0
2024,2020,ANDERSON,ROCKY TOP,0024,000019,4.3e-06,exact_name,high,1.0
2024,2020,ANDERSON,ROSEDALE,0025,000024,1.0,exact_name,high,1.0
2024,2020,ANDERSON,SOUTH CLINTON,0026,000025,1.0,exact_name,high,1.0
2024,2020,ANDERSON,WEST HILLS,0027,000026,1.0,exact_name,high,1.0
2024,2020,ANDERSON,WOODLAND,0028,000027,0.91666667,exact_name,high,1.0
2024,2020,ANDERSON,WOODLAND,0028,000005,0.07377613,exact_name,high,1.0
2024,2020,ANDERSON,WOODLAND,0028,000006,0.00940848,exact_name,high,1.0
2024,2020,ANDERSON,WOODLAND,0028,000025,0.00011415,exact_name,high,1.0
2024,2020,ANDERSON,WOODLAND,0028,000019,3.457e-05,exact_name,high,1.0
2024,2020,BEDFORD,1 1 WARTRACE,0001,000101,1.0,exact_name,high,1.0
2024,2020,BEDFORD,1 2 BELL BUCKLE,0002,000102,1.0,exact_name,high,1.0
2024,2020,BEDFORD,2 3 DEASON,0003,000103,1.0,exact_name,high,1.0
2024,2020,BEDFORD,3 3 UNIONVILLE,0004,000104,1.0,exact_name,high,1.0
2024,2020,BEDFORD,4 3 BEDFORD,0005,000105,1.0,exact_name,high,1.0
2024,2020,BEDFORD,5 2 FLAT CREEK,0006,000106,1.0,exact_name,high,1.0
2024,2020,BEDFORD,5 5 NORMANDY,0007,000107,1.0,exact_name,high,1.0
2024,2020,BEDFORD,6 1 EAST SIDE,0008,000108,1.0,exact_name,high,1.0
2024,2020,BEDFORD,7 1 DEERY EAKIN,0009,000109,1.0,exact_name,high,1.0
2024,2020,BEDFORD,8 1 THOMAS,0010,000110,1.0,exact_name,high,1.0
2024,2020,BEDFORD,9 2 SOUTHSIDE,0011,000111,1.0,exact_name,high,1.0
2024,2020,BENTON,1 HOLLADAY,0001,000204,1.0,exact_name,high,1.0
2024,2020,BENTON,2 CAMDEN JR HIGH,0002,000201,1.0,exact_name,high,1.0
2024,2020,BENTON,3 CAMDEN CITY HALL,0003,000203,1.0,exact_name,high,1.0
2024,2020,BENTON,4 CAMDEN ELEMENTARY,0004,000202,1.0,exact_name,high,1.0
2024,2020,BENTON,5 LIBRARY,0005,000205,1.0,exact_name,high,1.0
2024,2020,BENTON,6 BIG SANDY,0006,000206,1.0,exact_name,high,1.0
2024,2020,BLEDSOE,1 1 DILL,0001,000304,1.0,exact_name,high,1.0
2024,2020,BLEDSOE,1 2 GRIFFITH,0002,000305,1.0,exact_name,high,1.0
2024,2020,BLEDSOE,1 3 MT CREST,0003,000309,1.0,exact_name,high,1.0
2024,2020,BLEDSOE,2 1 COLD SPRINGS,0004,000303,1.0,exact_name,high,1.0
2024,2020,BLEDSOE,2 2 LUMINARY,0005,000307,1.0,exact_name,high,1.0
2024,2020,BLEDSOE,3 1 BRAYTON,0006,000302,1.0,exact_name,high,1.0
2024,2020,BLEDSOE,3 2 RIGSBY,0007,000312,1.0,exact_name,high,1.0
2024,2020,BLEDSOE,4 1 PIKEVILLE,0008,000311,1.0,exact_name,high,1.0
2024,2020,BLEDSOE,5 1 BELLVIEW,0009,000301,1.0,exact_name,high,1.0
2024,2020,BLEDSOE,5 2 NINE MILE,0010,000310,1.0,exact_name,high,1.0
2024,2020,BLEDSOE,6 1 LEE STATION,0011,000306,1.0,exact_name,high,1.0
2024,2020,BLEDSOE,6 2 LUSK,0012,000308,1.0,exact_name,high,1.0
2024,2020,BLOUNT,ALCOA,0001,000408,1.0,exact_name,high,1.0
2024,2020,BLOUNT,BOARD OF EDUCATION,0002,000403,1.0,exact_name,high,1.0
2024,2020,BLOUNT,CARPENTERS,0003,000434,1.0,exact_name,high,1.0
2024,2020,BLOUNT,CHILHOWEE VIEW,0004,000425,1.0,exact_name,high,1.0
2024,2020,BLOUNT,EAGLETON MS CAFETERIA,0005,000412,1.0,exact_name,high,1.0
2024,2020,BLOUNT,EVERETT,0006,000413,1.0,exact_name,high,1.0
2024,2020,BLOUNT,FAIRVIEW,0007,000433,1.0,exact_name,high,1.0
2024,2020,BLOUNT,FRIENDSVILLE,0008,000416,1.0,exact_name,high,1.0
2024,2020,BLOUNT,HERITAGE,0009,000424,1.0,exact_name,high,1.0
2024,2020,BLOUNT,JOHN SEVIER,0010,000430,1.0,exact_name,high,1.0
2024,2020,BLOUNT,LANIER,0011,000418,1.0,exact_name,high,1.0
2024,2020,BLOUNT,LOUISVILLE,0012,000423,1.0,exact_name,high,1.0
2024,2020,BLOUNT,MARTIN LUTHER KING,0013,000411,1.0,exact_name,high,1.0
2024,2020,BLOUNT,MARYVILLE COLLEGE,0014,000432,1.0,exact_name,high,1.0
2024,2020,BLOUNT,MARYVILLE HS,0015,000415,1.0,exact_name,high,1.0
2024,2020,BLOUNT,MARYVILLE JR HIGH,0016,000404,1.0,exact_name,high,1.0
2024,2020,BLOUNT,MARYVILLE MUNICIPAL,0017,000414,1.0,exact_name,high,1.0
2024,2020,BLOUNT,MIDDLESETTLEMENTS,0018,000407,1.0,exact_name,high,1.0
2024,2020,BLOUNT,MONTVALE,0019,000427,1.0,exact_name,high,1.0
