from_year,source_vintage,county_norm,from_precinct_norm,src_vtdst,dst_vtd20,weight,match_method,confidence_tier,match_score
2014,2010,ANDERSON,ANDERSONVILLE,0008,0008,0.90007601,exact_name,high,1.0
2014,2010,ANDERSON,ANDERSONVILLE,0008,000001,0.0980562,exact_name,high,1.0
2014,2010,ANDERSON,ANDERSONVILLE,0008,000018,0.00182807,exact_name,high,1.0
2014,2010,ANDERSON,ANDERSONVILLE,0008,000010,3.358e-05,exact_name,high,1.0
2014,2010,ANDERSON,ANDERSONVILLE,0008,000011,4.42e-06,exact_name,high,1.0
2014,2010,ANDERSON,ANDERSONVILLE,0008,000016,1.71e-06,exact_name,high,1.0
2014,2010,ANDERSON,BRICEVILLE,0012,0012,0.9166775,exact_name,high,1.0
2014,2010,ANDERSON,BRICEVILLE,0012,000002,0.08320867,exact_name,high,1.0
2014,2010,ANDERSON,BRICEVILLE,0012,000020,5.275e-05,exact_name,high,1.0
2014,2010,ANDERSON,BRICEVILLE,0012,000016,4.84e-05,exact_name,high,1.0
2014,2010,ANDERSON,BRICEVILLE,0012,000024,1.258e-05,exact_name,high,1.0
2014,2010,ANDERSON,BRICEVILLE,0012,000008,9e-08,exact_name,high,1.0
2014,2010,ANDERSON,BULL RUN,0002,0002,1.0,exact_name,high,1.0
2014,2010,ANDERSON,CLAXTON,0024,0024,0.83343829,exact_name,high,1.0
2014,2010,ANDERSON,CLAXTON,0024,000004,0.09859191,exact_name,high,1.0
2014,2010,ANDERSON,CLAXTON,0024,000003,0.06764591,exact_name,high,1.0
2014,2010,ANDERSON,CLAXTON,0024,000025,0.00029746,exact_name,high,1.0
2014,2010,ANDERSON,CLAXTON,0024,000009,1.306e-05,exact_name,high,1.0
2014,2010,ANDERSON,CLAXTON,0024,000013,9.08e-06,exact_name,high,1.0
2014,2010,ANDERSON,CLAXTON,0024,000019,4.3e-06,exact_name,high,1.0
2014,2010,ANDERSON,CLINTON,0028,0028,0.91666667,exact_name,high,1.0
2014,2010,ANDERSON,CLINTON,0028,000005,0.07377615,exact_name,high,1.0
2014,2010,ANDERSON,CLINTON,0028,000006,0.00940846,exact_name,high,1.0
2014,2010,ANDERSON,CLINTON,0028,000025,0.00011415,exact_name,high,1.0
2014,2010,ANDERSON,CLINTON,0028,000019,3.457e-05,exact_name,high,1.0
2014,2010,ANDERSON,CLINTON HIGH,0032,000006,0.61287448,exact_name,high,1.0
2014,2010,ANDERSON,CLINTON HIGH,0032,000009,0.32210422,exact_name,high,1.0
2014,2010,ANDERSON,CLINTON HIGH,0032,000005,0.06052255,exact_name,high,1.0
2014,2010,ANDERSON,CLINTON HIGH,0032,000012,0.00318994,exact_name,high,1.0
2014,2010,ANDERSON,CLINTON HIGH,0032,000003,0.00087266,exact_name,high,1.0
2014,2010,ANDERSON,CLINTON HIGH,0032,000008,0.00040863,exact_name,high,1.0
2014,2010,ANDERSON,CLINTON HIGH,0032,000022,2.201e-05,exact_name,high,1.0
2014,2010,ANDERSON,CLINTON HIGH,0032,000017,5.51e-06,exact_name,high,1.0
2014,2010,ANDERSON,CLINTON MIDDLE,0008,0008,0.90007601,exact_name,high,1.0
2014,2010,ANDERSON,CLINTON MIDDLE,0008,000001,0.0980562,exact_name,high,1.0
2014,2010,ANDERSON,CLINTON MIDDLE,0008,000018,0.00182807,exact_name,high,1.0
2014,2010,ANDERSON,CLINTON MIDDLE,0008,000010,3.358e-05,exact_name,high,1.0
2014,2010,ANDERSON,CLINTON MIDDLE,0008,000011,4.42e-06,exact_name,high,1.0
2014,2010,ANDERSON,CLINTON MIDDLE,0008,000016,1.71e-06,exact_name,high,1.0
2014,2010,ANDERSON,DUTCH VALLEY,0040,000008,0.51809578,exact_name,high,1.0
2014,2010,ANDERSON,DUTCH VALLEY,0040,000016,0.22580278,exact_name,high,1.0
2014,2010,ANDERSON,DUTCH VALLEY,0040,000007,0.19744675,exact_name,high,1.0
2014,2010,ANDERSON,DUTCH VALLEY,0040,000006,0.05807719,exact_name,high,1.0
2014,2010,ANDERSON,DUTCH VALLEY,0040,000017,0.00022839,exact_name,high,1.0
2014,2010,ANDERSON,DUTCH VALLEY,0040,000002,0.0002162,exact_name,high,1.0
2014,2010,ANDERSON,DUTCH VALLEY,0040,000009,0.00012903,exact_name,high,1.0
2014,2010,ANDERSON,DUTCH VALLEY,0040,000020,3.89e-06,exact_name,high,1.0
2014,2010,ANDERSON,EMORY VALLEY,0010,0010,0.91666667,exact_name,high,1.0
2014,2010,ANDERSON,EMORY VALLEY,0010,000003,0.08187991,exact_name,high,1.0
2014,2010,ANDERSON,EMORY VALLEY,0010,000025,0.00086745,exact_name,high,1.0
2014,2010,ANDERSON,EMORY VALLEY,0010,000005,0.00047794,exact_name,high,1.0
2014,2010,ANDERSON,EMORY VALLEY,0010,000009,8.723e-05,exact_name,high,1.0
2014,2010,ANDERSON,EMORY VALLEY,0010,000006,2.08e-05,exact_name,high,1.0
2014,2010,ANDERSON,FAIRVIEW,0048,000010,0.61154994,exact_name,high,1.0
2014,2010,ANDERSON,FAIRVIEW,0048,000004,0.38727313,exact_name,high,1.0
2014,2010,ANDERSON,FAIRVIEW,0048,000011,0.00069846,exact_name,high,1.0
2014,2010,ANDERSON,FAIRVIEW,0048,000019,0.00026104,exact_name,high,1.0
2014,2010,ANDERSON,FAIRVIEW,0048,000001,0.00021743,exact_name,high,1.0
2014,2010,ANDERSON,GLEN ALPINE,0012,0012,0.9166775,exact_name,high,1.0
2014,2010,ANDERSON,GLEN ALPINE,0012,000002,0.08320867,exact_name,high,1.0
2014,2010,ANDERSON,GLEN ALPINE,0012,000020,5.275e-05,exact_name,high,1.0
2014,2010,ANDERSON,GLEN ALPINE,0012,000016,4.84e-05,exact_name,high,1.0
2014,2010,ANDERSON,GLEN ALPINE,0012,000024,1.258e-05,exact_name,high,1.0
2014,2010,ANDERSON,GLEN ALPINE,0012,000008,9e-08,exact_name,high,1.0
2014,2010,ANDERSON,GLENWOOD,0056,000012,0.94687894,exact_name,high,1.0
2014,2010,ANDERSON,GLENWOOD,0056,000009,0.04453582,exact_name,high,1.0
2014,2010,ANDERSON,GLENWOOD,0056,000022,0.00858525,exact_name,high,1.0
2014,2010,ANDERSON,HENDRIX CREEK,0114,000013,0.91230831,exact_name,high,1.0
2014,2010,ANDERSON,HENDRIX CREEK,0114,000026,0.08655425,exact_name,high,1.0
2014,2010,ANDERSON,HENDRIX CREEK,0114,000009,0.00080716,exact_name,high,1.0
2014,2010,ANDERSON,HENDRIX CREEK,0114,000004,0.00030073,exact_name,high,1.0
2014,2010,ANDERSON,HENDRIX CREEK,0114,000021,2.955e-05,exact_name,high,1.0
2014,2010,ANDERSON,HENDRIX CREEK,0114,000027,0.0,exact_name,high,1.0
2014,2010,ANDERSON,HIGHLAND VIEW,0060,000014,0.75120978,exact_name,high,1.0
2014,2010,ANDERSON,HIGHLAND VIEW,0060,000023,0.24664767,exact_name,high,1.0
2014,2010,ANDERSON,HIGHLAND VIEW,0060,000022,0.00147299,exact_name,high,1.0
2014,2010,ANDERSON,HIGHLAND VIEW,0060,000021,0.00066022,exact_name,high,1.0
2014,2010,ANDERSON,HIGHLAND VIEW,0060,000017,6.62e-06,exact_name,high,1.0
2014,2010,ANDERSON,HIGHLAND VIEW,0060,000027,2.71e-06,exact_name,high,1.0
2014,2010,ANDERSON,LAKE CITY CC,0064,000015,0.99211177,forced_best_name,low,0.727273
2014,2010,ANDERSON,LAKE CITY CC,0064,000016,0.00788823,forced_best_name,low,0.727273
2014,2010,ANDERSON,LAKE CITY MS,0016,0016,0.875,exact_name,high,1.0
2014,2010,ANDERSON,LAKE CITY MS,0016,000021,0.12444763,exact_name,high,1.0
2014,2010,ANDERSON,LAKE CITY MS,0016,000026,0.00054754,exact_name,high,1.0
2014,2010,ANDERSON,LAKE CITY MS,0016,000023,4.83e-06,exact_name,high,1.0
2014,2010,ANDERSON,MARLOW,0072,000017,0.89985114,exact_name,high,1.0
2014,2010,ANDERSON,MARLOW,0072,000022,0.07198337,exact_name,high,1.0
2014,2010,ANDERSON,MARLOW,0072,000014,0.0266933,exact_name,high,1.0
