code4,prctseq,code_display,link_text,url,filename,local_path
0111,0111,01-11,Precinct Polling Location 0111,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_0111.pdf,PrecinctPollingLoc_0111.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_0111.pdf
0201,0201,02-01,Precinct Polling Location 0201,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_0201.pdf,PrecinctPollingLoc_0201.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_0201.pdf
0202,0202,02-02,Precinct Polling Location 0202,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_0202.pdf,PrecinctPollingLoc_0202.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_0202.pdf
0203,0203,02-03,Precinct Polling Location 0203,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_0203.pdf,PrecinctPollingLoc_0203.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_0203.pdf
0204,0204,02-04,Precinct Polling Location 0204,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_0204.pdf,PrecinctPollingLoc_0204.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_0204.pdf
0205,0205,02-05,Precinct Polling Location 0205,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_0205.pdf,PrecinctPollingLoc_0205.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_0205.pdf
0206,0206,02-06,Precinct Polling Location 0206,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_0206.pdf,PrecinctPollingLoc_0206.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_0206.pdf
0207,0207,02-07,Precinct Polling Location 0207,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_0207.pdf,PrecinctPollingLoc_0207.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_0207.pdf
0208,0208,02-08,Precinct Polling Location 0208,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_0208.pdf,PrecinctPollingLoc_0208.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_0208.pdf
0209,0209,02-09,Precinct Polling Location 0209,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_0209.pdf,PrecinctPollingLoc_0209.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_0209.pdf
0210,0210,02-10,Precinct Polling Location 0210,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_0210.pdf,PrecinctPollingLoc_0210.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_0210.pdf
0211,0211,02-11,Precinct Polling Location 0211,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_0211.pdf,PrecinctPollingLoc_0211.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_0211.pdf
0212,0212,02-12,Precinct Polling Location 0212,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_0212.pdf,PrecinctPollingLoc_0212.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_0212.pdf
0213,0213,02-13,Precinct Polling Location 0213,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_0213.pdf,PrecinctPollingLoc_0213.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_0213.pdf
0214,0214,02-14,Precinct Polling Location 0214,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_0214.pdf,PrecinctPollingLoc_0214.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_0214.pdf
0215,0215,02-15,Precinct Polling Location 0215,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_0215.pdf,PrecinctPollingLoc_0215.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_0215.pdf
0301,0301,03-01,Precinct Polling Location 0301,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_0301.pdf,PrecinctPollingLoc_0301.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_0301.pdf
0302,0302,03-02,Precinct Polling Location 0302,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_0302.pdf,PrecinctPollingLoc_0302.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_0302.pdf
0303,0303,03-03,Precinct Polling Location 0303,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_0303.pdf,PrecinctPollingLoc_0303.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_0303.pdf
0304,0304,03-04,Precinct Polling Location 0304,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_0304.pdf,PrecinctPollingLoc_0304.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_0304.pdf
0305,0305,03-05,Precinct Polling Location 0305,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_0305.pdf,PrecinctPollingLoc_0305.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_0305.pdf
0306,0306,03-06,Precinct Polling Location 0306,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_0306.pdf,PrecinctPollingLoc_0306.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_0306.pdf
0307,0307,03-07,Precinct Polling Location 0307,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_0307.pdf,PrecinctPollingLoc_0307.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_0307.pdf
0308,0308,03-08,Precinct Polling Location 0308,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_0308.pdf,PrecinctPollingLoc_0308.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_0308.pdf
0309,0309,03-09,Precinct Polling Location 0309,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_0309.pdf,PrecinctPollingLoc_0309.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_0309.pdf
0310,0310,03-10,Precinct Polling Location 0310,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_0310.pdf,PrecinctPollingLoc_0310.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_0310.pdf
0311,0311,03-11,Precinct Polling Location 0311,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_0311.pdf,PrecinctPollingLoc_0311.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_0311.pdf
0401,0401,04-01,Precinct Polling Location 0401,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_0401.pdf,PrecinctPollingLoc_0401.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_0401.pdf
0402,0402,04-02,Precinct Polling Location 0402,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_0402.pdf,PrecinctPollingLoc_0402.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_0402.pdf
0403,0403,04-03,Precinct Polling Location 0403,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_0403.pdf,PrecinctPollingLoc_0403.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_0403.pdf
0404,0404,04-04,Precinct Polling Location 0404,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_0404.pdf,PrecinctPollingLoc_0404.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_0404.pdf
0405,0405,04-05,Precinct Polling Location 0405,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_0405.pdf,PrecinctPollingLoc_0405.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_0405.pdf
0406,0406,04-06,Precinct Polling Location 0406,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_0406.pdf,PrecinctPollingLoc_0406.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_0406.pdf
0407,0407,04-07,Precinct Polling Location 0407,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_0407.pdf,PrecinctPollingLoc_0407.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_0407.pdf
0408,0408,04-08,Precinct Polling Location 0408,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_0408.pdf,PrecinctPollingLoc_0408.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_0408.pdf
0409,0409,04-09,Precinct Polling Location 0409,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_0409.pdf,PrecinctPollingLoc_0409.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_0409.pdf
0410,0410,04-10,Precinct Polling Location 0410,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_0410.pdf,PrecinctPollingLoc_0410.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_0410.pdf
0411,0411,04-11,Precinct Polling Location 0411,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_0411.pdf,PrecinctPollingLoc_0411.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_0411.pdf
0412,0412,04-12,Precinct Polling Location 0412,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_0412.pdf,PrecinctPollingLoc_0412.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_0412.pdf
0501,0501,05-01,Precinct Polling Location 0501,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_0501.pdf,PrecinctPollingLoc_0501.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_0501.pdf
0502,0502,05-02,Precinct Polling Location 0502,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_0502.pdf,PrecinctPollingLoc_0502.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_0502.pdf
0503,0503,05-03,Precinct Polling Location 0503,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_0503.pdf,PrecinctPollingLoc_0503.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_0503.pdf
0504,0504,05-04,Precinct Polling Location 0504,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_0504.pdf,PrecinctPollingLoc_0504.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_0504.pdf
0505,0505,05-05,Precinct Polling Location 0505,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_0505.pdf,PrecinctPollingLoc_0505.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_0505.pdf
0506,0506,05-06,Precinct Polling Location 0506,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_0506.pdf,PrecinctPollingLoc_0506.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_0506.pdf
0507,0507,05-07,Precinct Polling Location 0507,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_0507.pdf,PrecinctPollingLoc_0507.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_0507.pdf
0508,0508,05-08,Precinct Polling Location 0508,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_0508.pdf,PrecinctPollingLoc_0508.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_0508.pdf
0509,0509,05-09,Precinct Polling Location 0509,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_0509.pdf,PrecinctPollingLoc_0509.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_0509.pdf
0510,0510,05-10,Precinct Polling Location 0510,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_0510.pdf,PrecinctPollingLoc_0510.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_0510.pdf
0511,0511,05-11,Precinct Polling Location 0511,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_0511.pdf,PrecinctPollingLoc_0511.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_0511.pdf
0512,0512,05-12,Precinct Polling Location 0512,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_0512.pdf,PrecinctPollingLoc_0512.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_0512.pdf
0601,0601,06-01,Precinct Polling Location 0601,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_0601.pdf,PrecinctPollingLoc_0601.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_0601.pdf
0602,0602,06-02,Precinct Polling Location 0602,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_0602.pdf,PrecinctPollingLoc_0602.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_0602.pdf
0603,0603,06-03,Precinct Polling Location 0603,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_0603.pdf,PrecinctPollingLoc_0603.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_0603.pdf
0604,0604,06-04,Precinct Polling Location 0604,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_0604.pdf,PrecinctPollingLoc_0604.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_0604.pdf
0605,0605,06-05,Precinct Polling Location 0605,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_0605.pdf,PrecinctPollingLoc_0605.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_0605.pdf
0606,0606,06-06,Precinct Polling Location 0606,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_0606.pdf,PrecinctPollingLoc_0606.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_0606.pdf
0607,0607,06-07,Precinct Polling Location 0607,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_0607.pdf,PrecinctPollingLoc_0607.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_0607.pdf
0608,0608,06-08,Precinct Polling Location 0608,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_0608.pdf,PrecinctPollingLoc_0608.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_0608.pdf
0609,0609,06-09,Precinct Polling Location 0609,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_0609.pdf,PrecinctPollingLoc_0609.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_0609.pdf
0701,0701,07-01,Precinct Polling Location 0701,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_0701.pdf,PrecinctPollingLoc_0701.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_0701.pdf
0702,0702,07-02,Precinct Polling Location 0702,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_0702.pdf,PrecinctPollingLoc_0702.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_0702.pdf
0703,0703,07-03,Precinct Polling Location 0703,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_0703.pdf,PrecinctPollingLoc_0703.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_0703.pdf
0704,0704,07-04,Precinct Polling Location 0704,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_0704.pdf,PrecinctPollingLoc_0704.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_0704.pdf
0705,0705,07-05,Precinct Polling Location 0705,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_0705.pdf,PrecinctPollingLoc_0705.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_0705.pdf
0706,0706,07-06,Precinct Polling Location 0706,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_0706.pdf,PrecinctPollingLoc_0706.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_0706.pdf
0707,0707,07-07,Precinct Polling Location 0707,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_0707.pdf,PrecinctPollingLoc_0707.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_0707.pdf
0708,0708,07-08,Precinct Polling Location 0708,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_0708.pdf,PrecinctPollingLoc_0708.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_0708.pdf
0709,0709,07-09,Precinct Polling Location 0709,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_0709.pdf,PrecinctPollingLoc_0709.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_0709.pdf
0710,0710,07-10,Precinct Polling Location 0710,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_0710.pdf,PrecinctPollingLoc_0710.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_0710.pdf
0801,0801,08-01,Precinct Polling Location 0801,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_0801.pdf,PrecinctPollingLoc_0801.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_0801.pdf
0802,0802,08-02,Precinct Polling Location 0802,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_0802.pdf,PrecinctPollingLoc_0802.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_0802.pdf
0803,0803,08-03,Precinct Polling Location 0803,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_0803.pdf,PrecinctPollingLoc_0803.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_0803.pdf
0804,0804,08-04,Precinct Polling Location 0804,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_0804.pdf,PrecinctPollingLoc_0804.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_0804.pdf
0805,0805,08-05,Precinct Polling Location 0805,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_0805.pdf,PrecinctPollingLoc_0805.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_0805.pdf
0806,0806,08-06,Precinct Polling Location 0806,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_0806.pdf,PrecinctPollingLoc_0806.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_0806.pdf
0807,0807,08-07,Precinct Polling Location 0807,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_0807.pdf,PrecinctPollingLoc_0807.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_0807.pdf
0808,0808,08-08,Precinct Polling Location 0808,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_0808.pdf,PrecinctPollingLoc_0808.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_0808.pdf
0809,0809,08-09,Precinct Polling Location 0809,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_0809.pdf,PrecinctPollingLoc_0809.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_0809.pdf
0810,0810,08-10,Precinct Polling Location 0810,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_0810.pdf,PrecinctPollingLoc_0810.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_0810.pdf
0811,0811,08-11,Precinct Polling Location 0811,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_0811.pdf,PrecinctPollingLoc_0811.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_0811.pdf
0812,0812,08-12,Precinct Polling Location 0812,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_0812.pdf,PrecinctPollingLoc_0812.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_0812.pdf
0901,0901,09-01,Precinct Polling Location 0901,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_0901.pdf,PrecinctPollingLoc_0901.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_0901.pdf
0902,0902,09-02,Precinct Polling Location 0902,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_0902.pdf,PrecinctPollingLoc_0902.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_0902.pdf
0903,0903,09-03,Precinct Polling Location 0903,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_0903.pdf,PrecinctPollingLoc_0903.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_0903.pdf
0904,0904,09-04,Precinct Polling Location 0904,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_0904.pdf,PrecinctPollingLoc_0904.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_0904.pdf
0905,0905,09-05,Precinct Polling Location 0905,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_0905.pdf,PrecinctPollingLoc_0905.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_0905.pdf
0906,0906,09-06,Precinct Polling Location 0906,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_0906.pdf,PrecinctPollingLoc_0906.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_0906.pdf
0907,0907,09-07,Precinct Polling Location 0907,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_0907.pdf,PrecinctPollingLoc_0907.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_0907.pdf
0908,0908,09-08,Precinct Polling Location 0908,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_0908.pdf,PrecinctPollingLoc_0908.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_0908.pdf
0909,0909,09-09,Precinct Polling Location 0909,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_0909.pdf,PrecinctPollingLoc_0909.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_0909.pdf
0910,0910,09-10,Precinct Polling Location 0910,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_0910.pdf,PrecinctPollingLoc_0910.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_0910.pdf
0911,0911,09-11,Precinct Polling Location 0911,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_0911.pdf,PrecinctPollingLoc_0911.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_0911.pdf
1001,1001,10-01,Precinct Polling Location 1001,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_1001.pdf,PrecinctPollingLoc_1001.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_1001.pdf
1002,1002,10-02,Precinct Polling Location 1002,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_1002.pdf,PrecinctPollingLoc_1002.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_1002.pdf
1003,1003,10-03,Precinct Polling Location 1003,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_1003.pdf,PrecinctPollingLoc_1003.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_1003.pdf
1004,1004,10-04,Precinct Polling Location 1004,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_1004.pdf,PrecinctPollingLoc_1004.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_1004.pdf
1005,1005,10-05,Precinct Polling Location 1005,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_1005.pdf,PrecinctPollingLoc_1005.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_1005.pdf
