from_year,source_vintage,county_norm,from_precinct_norm,src_vtdst,dst_vtd20,weight,match_method,confidence_tier,match_score
2008,2000,ANDERSON,CLINCH VALLEY,0092,000022,0.99638487,tail_fuzzy_name,low,0.75
2008,2000,ANDERSON,CLINCH VALLEY,0092,000014,0.00244687,tail_fuzzy_name,low,0.75
2008,2000,ANDERSON,CLINCH VALLEY,0092,000012,0.00103968,tail_fuzzy_name,low,0.75
2008,2000,ANDERSON,CLINCH VALLEY,0092,000009,0.00012415,tail_fuzzy_name,low,0.75
2008,2000,ANDERSON,CLINCH VALLEY,0092,000027,4.22e-06,tail_fuzzy_name,low,0.75
2008,2000,ANDERSON,CLINCH VALLEY,0092,000017,2.1e-07,tail_fuzzy_name,low,0.75
2008,2000,BEDFORD,304 HALLS MILL,0168,000104,0.78834577,tail_fuzzy_name,low,0.952381
2008,2000,BEDFORD,304 HALLS MILL,0168,000103,0.2114262,tail_fuzzy_name,low,0.952381
2008,2000,BEDFORD,304 HALLS MILL,0168,000105,0.00022803,tail_fuzzy_name,low,0.952381
2008,2000,BEDFORD,402 LIBERTY,0124,000103,0.75423205,forced_best_name,low,0.454545
2008,2000,BEDFORD,402 LIBERTY,0124,000105,0.11109427,forced_best_name,low,0.454545
2008,2000,BEDFORD,402 LIBERTY,0124,000110,0.07032222,forced_best_name,low,0.454545
2008,2000,BEDFORD,402 LIBERTY,0124,000102,0.0572637,forced_best_name,low,0.454545
2008,2000,BEDFORD,402 LIBERTY,0124,000111,0.00703772,forced_best_name,low,0.454545
2008,2000,BEDFORD,402 LIBERTY,0124,000101,5.005e-05,forced_best_name,low,0.454545
2008,2000,BLOUNT,ALCOA ROCKFORD,0492,000406,0.99422187,forced_best_name,low,0.727273
2008,2000,BLOUNT,ALCOA ROCKFORD,0492,000408,0.00488223,forced_best_name,low,0.727273
2008,2000,BLOUNT,ALCOA ROCKFORD,0492,000410,0.00061182,forced_best_name,low,0.727273
2008,2000,BLOUNT,ALCOA ROCKFORD,0492,000429,0.00028249,forced_best_name,low,0.727273
2008,2000,BLOUNT,ALCOA ROCKFORD,0492,000431,1.59e-06,forced_best_name,low,0.727273
2008,2000,BLOUNT,BEECH GROVE,0400,000425,0.99683118,forced_best_name,low,0.4
2008,2000,BLOUNT,BEECH GROVE,0400,000426,0.00151434,forced_best_name,low,0.4
2008,2000,BLOUNT,BEECH GROVE,0400,000427,0.00129534,forced_best_name,low,0.4
2008,2000,BLOUNT,BEECH GROVE,0400,000424,0.0001822,forced_best_name,low,0.4
2008,2000,BLOUNT,BEECH GROVE,0400,000403,0.00017695,forced_best_name,low,0.4
2008,2000,BLOUNT,BEECH GROVE ALCOA,0001,0001,1.0,forced_best_name,low,0.454545
2008,2000,BLOUNT,BOARD ED CITY,0002,0002,1.0,forced_best_name,low,0.615385
2008,2000,BLOUNT,EAGLE GYM 20TH ALCOA,0406,000431,0.99240001,forced_best_name,low,0.565217
2008,2000,BLOUNT,EAGLE GYM 20TH ALCOA,0406,000429,0.00591973,forced_best_name,low,0.565217
2008,2000,BLOUNT,EAGLE GYM 20TH ALCOA,0406,000424,0.00168026,forced_best_name,low,0.565217
2008,2000,BLOUNT,EAGLETON CAF,0408,000406,0.64415623,tail_fuzzy_name,low,0.8
2008,2000,BLOUNT,EAGLETON CAF,0408,000431,0.35292799,tail_fuzzy_name,low,0.8
2008,2000,BLOUNT,EAGLETON CAF,0408,000408,0.00217906,tail_fuzzy_name,low,0.8
2008,2000,BLOUNT,EAGLETON CAF,0408,000413,0.00062696,tail_fuzzy_name,low,0.8
2008,2000,BLOUNT,EAGLETON CAF,0408,000411,6.85e-05,tail_fuzzy_name,low,0.8
2008,2000,BLOUNT,EAGLETON CAF,0408,000430,4.125e-05,tail_fuzzy_name,low,0.8
2008,2000,BLOUNT,EAGLETON CAF ALCOA,0408,000406,0.64415623,forced_best_name,low,0.722222
2008,2000,BLOUNT,EAGLETON CAF ALCOA,0408,000431,0.35292799,forced_best_name,low,0.722222
2008,2000,BLOUNT,EAGLETON CAF ALCOA,0408,000408,0.00217906,forced_best_name,low,0.722222
2008,2000,BLOUNT,EAGLETON CAF ALCOA,0408,000413,0.00062696,forced_best_name,low,0.722222
2008,2000,BLOUNT,EAGLETON CAF ALCOA,0408,000411,6.85e-05,forced_best_name,low,0.722222
2008,2000,BLOUNT,EAGLETON CAF ALCOA,0408,000430,4.125e-05,forced_best_name,low,0.722222
2008,2000,BLOUNT,EAGLETON GYM 20TH,0404,000431,0.91551537,forced_best_name,low,0.697674
2008,2000,BLOUNT,EAGLETON GYM 20TH,0404,000430,0.08426424,forced_best_name,low,0.697674
2008,2000,BLOUNT,EAGLETON GYM 20TH,0404,000429,0.00014634,forced_best_name,low,0.697674
2008,2000,BLOUNT,EAGLETON GYM 20TH,0404,000406,7.405e-05,forced_best_name,low,0.697674
2008,2000,BLOUNT,EAGLETON GYM 8TH,0404,000431,0.91551537,forced_best_name,low,0.714286
2008,2000,BLOUNT,EAGLETON GYM 8TH,0404,000430,0.08426424,forced_best_name,low,0.714286
2008,2000,BLOUNT,EAGLETON GYM 8TH,0404,000429,0.00014634,forced_best_name,low,0.714286
2008,2000,BLOUNT,EAGLETON GYM 8TH,0404,000406,7.405e-05,forced_best_name,low,0.714286
2008,2000,BLOUNT,LOUISVILLE 8TH,0446,000423,0.99508044,tail_fuzzy_name,low,0.8
2008,2000,BLOUNT,LOUISVILLE 8TH,0446,000421,0.00436328,tail_fuzzy_name,low,0.8
2008,2000,BLOUNT,LOUISVILLE 8TH,0446,000407,0.00040812,tail_fuzzy_name,low,0.8
2008,2000,BLOUNT,LOUISVILLE 8TH,0446,000410,0.00014816,tail_fuzzy_name,low,0.8
2008,2000,BLOUNT,MARYVILLE MUN CITY,0460,000414,0.94260184,tail_fuzzy_name,low,0.8125
2008,2000,BLOUNT,MARYVILLE MUN CITY,0460,000412,0.05352536,tail_fuzzy_name,low,0.8125
2008,2000,BLOUNT,MARYVILLE MUN CITY,0460,000417,0.0026372,tail_fuzzy_name,low,0.8125
2008,2000,BLOUNT,MARYVILLE MUN CITY,0460,000411,0.00069168,tail_fuzzy_name,low,0.8125
2008,2000,BLOUNT,MARYVILLE MUN CITY,0460,000432,0.00031923,tail_fuzzy_name,low,0.8125
2008,2000,BLOUNT,MARYVILLE MUN CITY,0460,000420,0.00022468,tail_fuzzy_name,low,0.8125
2008,2000,BLOUNT,MENTOR ALCOA,0464,000409,0.7746537,forced_best_name,low,0.666667
2008,2000,BLOUNT,MENTOR ALCOA,0464,000423,0.21602686,forced_best_name,low,0.666667
2008,2000,BLOUNT,MENTOR ALCOA,0464,000410,0.00539621,forced_best_name,low,0.666667
2008,2000,BLOUNT,MENTOR ALCOA,0464,000408,0.00277326,forced_best_name,low,0.666667
2008,2000,BLOUNT,MENTOR ALCOA,0464,000407,0.00114998,forced_best_name,low,0.666667
2008,2000,BLOUNT,PELLISSIPPI ALCOA,0021,0021,1.0,tail_fuzzy_name,low,0.742857
2008,2000,BLOUNT,PELLISSIPPI MARYVILL,0021,0021,1.0,forced_best_name,low,0.684211
2008,2000,BLOUNT,ROCKFORD 20TH,0492,000406,0.99422187,forced_best_name,low,0.727273
2008,2000,BLOUNT,ROCKFORD 20TH,0492,000408,0.00488223,forced_best_name,low,0.727273
2008,2000,BLOUNT,ROCKFORD 20TH,0492,000410,0.00061182,forced_best_name,low,0.727273
2008,2000,BLOUNT,ROCKFORD 20TH,0492,000429,0.00028249,forced_best_name,low,0.727273
2008,2000,BLOUNT,ROCKFORD 20TH,0492,000431,1.59e-06,forced_best_name,low,0.727273
2008,2000,BLOUNT,ROCKFORD ALCOA,0492,000406,0.99422187,forced_best_name,low,0.727273
2008,2000,BLOUNT,ROCKFORD ALCOA,0492,000408,0.00488223,forced_best_name,low,0.727273
2008,2000,BLOUNT,ROCKFORD ALCOA,0492,000410,0.00061182,forced_best_name,low,0.727273
2008,2000,BLOUNT,ROCKFORD ALCOA,0492,000429,0.00028249,forced_best_name,low,0.727273
2008,2000,BLOUNT,ROCKFORD ALCOA,0492,000431,1.59e-06,forced_best_name,low,0.727273
2008,2000,BLOUNT,WM BLOUNT HS CITY,0026,0026,1.0,tail_fuzzy_name,low,0.827586
2008,2000,CARROLL,BETHEL COLLEGE,0868,000809,0.87018619,forced_best_name,low,0.521739
2008,2000,CARROLL,BETHEL COLLEGE,0868,000802,0.12962773,forced_best_name,low,0.521739
2008,2000,CARROLL,BETHEL COLLEGE,0868,000808,0.00013768,forced_best_name,low,0.521739
