from_year,source_vintage,county_norm,from_precinct_norm,src_vtdst,dst_vtd20,weight,match_method,confidence_tier,match_score
2024,2020,BLOUNT,OAKVIEW AT HHS,0480,000402,0.99999998,forced_best_name,low,0.636364
2024,2020,BLOUNT,OAKVIEW AT HHS,0480,000429,2e-08,forced_best_name,low,0.636364
2024,2020,DYER,F PILGRIM REST,2520,002356,0.99987581,forced_best_name,low,0.434783
2024,2020,DYER,F PILGRIM REST,2520,002353,0.00012419,forced_best_name,low,0.434783
2024,2020,HAMILTON,FALLING WATER A,0032,0032,1.0,tail_fuzzy_name,low,0.933333
2024,2020,HAMILTON,FALLING WATER B,0032,0032,1.0,tail_fuzzy_name,low,0.933333
2024,2020,HAMILTON,MOWBRAY A,3576,003431,0.99957978,tail_fuzzy_name,low,0.875
2024,2020,HAMILTON,MOWBRAY A,3576,003460,0.00035853,tail_fuzzy_name,low,0.875
2024,2020,HAMILTON,MOWBRAY A,3576,003461,6.169e-05,tail_fuzzy_name,low,0.875
2024,2020,HAMILTON,MOWBRAY A,3576,003403,0.0,tail_fuzzy_name,low,0.875
2024,2020,HAMILTON,MOWBRAY B,3576,003431,0.99957978,tail_fuzzy_name,low,0.875
2024,2020,HAMILTON,MOWBRAY B,3576,003460,0.00035853,tail_fuzzy_name,low,0.875
2024,2020,HAMILTON,MOWBRAY B,3576,003461,6.169e-05,tail_fuzzy_name,low,0.875
2024,2020,HAMILTON,MOWBRAY B,3576,003403,0.0,tail_fuzzy_name,low,0.875
2024,2020,HARDIN,MORRIS CHAPEL 5 1,0005,0005,1.0,tail_fuzzy_name,low,0.941176
2024,2020,HARDIN,OLIVE HILL 6 2,0008,0008,1.0,tail_fuzzy_name,low,0.928571
2024,2020,HARDIN,RHODES 6 3,3804,003712,0.98914666,tail_fuzzy_name,low,0.75
2024,2020,HARDIN,RHODES 6 3,3804,003705,0.01079947,tail_fuzzy_name,low,0.75
2024,2020,HARDIN,RHODES 6 3,3804,003704,5.384e-05,tail_fuzzy_name,low,0.75
2024,2020,HARDIN,RHODES 6 3,3804,003709,3e-08,tail_fuzzy_name,low,0.75
2024,2020,HARDIN,RHODES 6 3,3804,003706,0.0,tail_fuzzy_name,low,0.75
2024,2020,HARDIN,SALTILLO 5 2,3808,003718,0.99987013,tail_fuzzy_name,low,0.8
2024,2020,HARDIN,SALTILLO 5 2,3808,003717,0.00012987,tail_fuzzy_name,low,0.8
2024,2020,KNOX,66NE E FARRAGUT MIDDLE,4696,004805,0.99561088,tail_fuzzy_name,low,0.75
2024,2020,KNOX,66NE E FARRAGUT MIDDLE,4696,004845,0.00236944,tail_fuzzy_name,low,0.75
2024,2020,KNOX,66NE E FARRAGUT MIDDLE,4696,004844,0.00152752,tail_fuzzy_name,low,0.75
2024,2020,KNOX,66NE E FARRAGUT MIDDLE,4696,004896,0.00043852,tail_fuzzy_name,low,0.75
2024,2020,KNOX,66NE E FARRAGUT MIDDLE,4696,004842,2.845e-05,tail_fuzzy_name,low,0.75
2024,2020,KNOX,66NE E FARRAGUT MIDDLE,4696,004850,2.219e-05,tail_fuzzy_name,low,0.75
2024,2020,KNOX,66NE E FARRAGUT MIDDLE,4696,004847,3.01e-06,tail_fuzzy_name,low,0.75
2024,2020,KNOX,66NW W FARRAGUT MIDDLE,4696,004805,0.99561088,tail_fuzzy_name,low,0.75
2024,2020,KNOX,66NW W FARRAGUT MIDDLE,4696,004845,0.00236944,tail_fuzzy_name,low,0.75
2024,2020,KNOX,66NW W FARRAGUT MIDDLE,4696,004844,0.00152752,tail_fuzzy_name,low,0.75
2024,2020,KNOX,66NW W FARRAGUT MIDDLE,4696,004896,0.00043852,tail_fuzzy_name,low,0.75
2024,2020,KNOX,66NW W FARRAGUT MIDDLE,4696,004842,2.845e-05,tail_fuzzy_name,low,0.75
2024,2020,KNOX,66NW W FARRAGUT MIDDLE,4696,004850,2.219e-05,tail_fuzzy_name,low,0.75
2024,2020,KNOX,66NW W FARRAGUT MIDDLE,4696,004847,3.01e-06,tail_fuzzy_name,low,0.75
2024,2020,KNOX,66SE E FARRAGUT HIGH,4700,004842,0.99700918,tail_fuzzy_name,low,0.774194
2024,2020,KNOX,66SE E FARRAGUT HIGH,4700,004896,0.00299082,tail_fuzzy_name,low,0.774194
2024,2020,KNOX,66SE E FARRAGUT HIGH,4700,004805,0.0,tail_fuzzy_name,low,0.774194
2024,2020,KNOX,66SW W FARRAGUT HIGH,4700,004842,0.99700918,tail_fuzzy_name,low,0.774194
2024,2020,KNOX,66SW W FARRAGUT HIGH,4700,004896,0.00299082,tail_fuzzy_name,low,0.774194
2024,2020,KNOX,66SW W FARRAGUT HIGH,4700,004805,0.0,tail_fuzzy_name,low,0.774194
2024,2020,KNOX,73E POWELL EAST,4720,004892,0.99986324,forced_best_name,low,0.72
2024,2020,KNOX,73E POWELL EAST,4720,004887,7.061e-05,forced_best_name,low,0.72
2024,2020,KNOX,73E POWELL EAST,4720,004888,6.397e-05,forced_best_name,low,0.72
2024,2020,KNOX,73E POWELL EAST,4720,004890,2.18e-06,forced_best_name,low,0.72
2024,2020,KNOX,73W POWELL WEST,4720,004892,0.99986324,forced_best_name,low,0.72
2024,2020,KNOX,73W POWELL WEST,4720,004887,7.061e-05,forced_best_name,low,0.72
2024,2020,KNOX,73W POWELL WEST,4720,004888,6.397e-05,forced_best_name,low,0.72
2024,2020,KNOX,73W POWELL WEST,4720,004890,2.18e-06,forced_best_name,low,0.72
2024,2020,MCMINN,ALLEN MEMORIAL,5960,006062,1.0,forced_best_name,low,0.387097
2024,2020,MCMINN,ATHENS CITY,0006,0006,1.0,forced_best_name,low,0.461538
2024,2020,MCMINN,LIBRARY,0007,0007,1.0,forced_best_name,low,0.333333
2024,2020,MCMINN,MCMINN HIGH,5904,006052,0.99990864,forced_best_name,low,0.516129
2024,2020,MCMINN,MCMINN HIGH,5904,006060,9.13e-05,forced_best_name,low,0.516129
2024,2020,MCMINN,MCMINN HIGH,5904,006051,4e-08,forced_best_name,low,0.516129
2024,2020,MCMINN,MCMINN HIGH,5904,006055,2e-08,forced_best_name,low,0.516129
2024,2020,MONTGOMERY,14A ST B ELC,0001,0001,1.0,tail_fuzzy_name,low,0.842105
2024,2020,MONTGOMERY,14B FIRST MBC,0019,0019,1.0,forced_best_name,low,0.5
2024,2020,SHELBY,02 13,0131,0131,1.0,forced_best_name,low,0.4
2024,2020,SHELBY,02 14,0131,0131,1.0,forced_best_name,low,0.4
2024,2020,SHELBY,02 15,0131,0131,1.0,forced_best_name,low,0.4
2024,2020,TROUSDALE,06 ROCKY CREEK,0010,0010,1.0,forced_best_name,low,0.444444
