from_year,source_vintage,county_norm,from_precinct_norm,src_vtdst,dst_vtd20,weight,match_method,confidence_tier,match_score
2022,2020,DAVIDSON,44621,000022,001818,1.0,forced_best_name,low,0.8
2022,2020,DAVIDSON,44622,000022,001818,1.0,forced_best_name,low,0.8
2022,2020,DAVIDSON,44623,000022,001818,1.0,forced_best_name,low,0.8
2022,2020,DAVIDSON,44624,000022,001818,1.0,forced_best_name,low,0.8
2022,2020,DAVIDSON,44625,000022,001818,1.0,forced_best_name,low,0.8
2022,2020,DAVIDSON,44626,000022,001818,1.0,forced_best_name,low,0.8
2022,2020,DAVIDSON,44627,000022,001818,1.0,forced_best_name,low,0.8
2022,2020,DAVIDSON,44628,000022,001818,1.0,forced_best_name,low,0.8
2022,2020,DAVIDSON,44713,000023,001819,1.0,forced_best_name,low,0.8
2022,2020,DAVIDSON,44714,000023,001819,1.0,forced_best_name,low,0.8
2022,2020,DAVIDSON,44715,000023,001819,1.0,forced_best_name,low,0.8
2022,2020,DAVIDSON,44716,000023,001819,1.0,forced_best_name,low,0.8
2022,2020,DAVIDSON,44717,000023,001819,1.0,forced_best_name,low,0.8
2022,2020,DAVIDSON,44718,000023,001819,1.0,forced_best_name,low,0.8
2022,2020,DAVIDSON,44719,000023,001819,1.0,forced_best_name,low,0.8
2022,2020,DAVIDSON,44720,000022,001818,1.0,forced_best_name,low,0.6
2022,2020,DAVIDSON,44835,000022,001818,1.0,forced_best_name,low,0.8
2022,2020,HAMBLEN,44593,000002,000002,1.0,forced_best_name,low,0.6
2022,2020,HAMBLEN,44896,000004,000004,1.0,forced_best_name,low,0.8
2022,2020,JACKSON,44594,000011,000011,1.0,forced_best_name,low,0.8
2022,2020,JACKSON,44684,000008,000008,1.0,forced_best_name,low,0.8
2022,2020,WILSON,44562,000004,000004,1.0,forced_best_name,low,0.4
2022,2020,WILSON,44593,000004,000004,1.0,forced_best_name,low,0.6
2022,2020,WILSON,44621,000004,000004,1.0,forced_best_name,low,0.6
2022,2020,WILSON,44652,000004,000004,1.0,forced_best_name,low,0.4
2022,2020,WILSON,44682,000004,000004,1.0,forced_best_name,low,0.4
2022,2020,WILSON,44743,000004,000004,1.0,forced_best_name,low,0.8
2022,2020,WILSON,44774,000004,000004,1.0,forced_best_name,low,0.6
2022,2020,WILSON,44805,000004,000004,1.0,forced_best_name,low,0.4
2022,2020,WILSON,44835,000004,000004,1.0,forced_best_name,low,0.6
2022,2020,WILSON,44866,000004,000004,1.0,forced_best_name,low,0.4
2022,2020,WILSON,44896,000004,000004,1.0,forced_best_name,low,0.4
