from_year,source_vintage,county_norm,from_precinct_norm,src_vtdst,dst_vtd20,weight,match_method,confidence_tier,match_score
2008,2000,ANDERSON,ANDERSONVILLE,0008,000001,0.98623886,exact_name,high,1.0
2008,2000,ANDERSON,ANDERSONVILLE,0008,000018,0.01376114,exact_name,high,1.0
2008,2000,ANDERSON,ANDERSONVILLE,0008,000010,0.0,exact_name,high,1.0
2008,2000,ANDERSON,ANDERSONVILLE,0008,000011,0.0,exact_name,high,1.0
2008,2000,ANDERSON,ANDERSONVILLE,0008,000004,0.0,exact_name,high,1.0
2008,2000,ANDERSON,ANDERSONVILLE,0008,000016,0.0,exact_name,high,1.0
2008,2000,ANDERSON,ANDERSONVILLE,0008,000019,0.0,exact_name,high,1.0
2008,2000,ANDERSON,ANDERSONVILLE,0008,000015,0.0,exact_name,high,1.0
2008,2000,ANDERSON,ANDERSONVILLE,0008,000007,0.0,exact_name,high,1.0
2008,2000,ANDERSON,ANDERSONVILLE,0008,000002,0.0,exact_name,high,1.0
2008,2000,ANDERSON,ANDERSONVILLE,0008,000025,0.0,exact_name,high,1.0
2008,2000,ANDERSON,BLOCKHOUSE VALLEY,0010,000003,0.99593623,compact_exact_name,medium,0.988
2008,2000,ANDERSON,BLOCKHOUSE VALLEY,0010,000005,0.00406377,compact_exact_name,medium,0.988
2008,2000,ANDERSON,BLOCKHOUSE VALLEY,0010,000009,0.0,compact_exact_name,medium,0.988
2008,2000,ANDERSON,BLOCKHOUSE VALLEY,0010,000006,0.0,compact_exact_name,medium,0.988
2008,2000,ANDERSON,BLOCKHOUSE VALLEY,0010,000004,0.0,compact_exact_name,medium,0.988
2008,2000,ANDERSON,BLOCKHOUSE VALLEY,0010,000025,0.0,compact_exact_name,medium,0.988
2008,2000,ANDERSON,BLOCKHOUSE VALLEY,0010,000008,0.0,compact_exact_name,medium,0.988
2008,2000,ANDERSON,BLOCKHOUSE VALLEY,0010,000012,0.0,compact_exact_name,medium,0.988
2008,2000,ANDERSON,BLOCKHOUSE VALLEY,0010,000013,0.0,compact_exact_name,medium,0.988
2008,2000,ANDERSON,BLOCKHOUSE VALLEY,0010,000019,0.0,compact_exact_name,medium,0.988
2008,2000,ANDERSON,BLOCKHOUSE VALLEY,0010,000022,0.0,compact_exact_name,medium,0.988
2008,2000,ANDERSON,BLOCKHOUSE VALLEY,0010,000027,0.0,compact_exact_name,medium,0.988
2008,2000,ANDERSON,BLOCKHOUSE VALLEY,0010,000017,0.0,compact_exact_name,medium,0.988
2008,2000,ANDERSON,BLOCKHOUSE VALLEY,0010,000007,0.0,compact_exact_name,medium,0.988
2008,2000,ANDERSON,BRICEVILLE,0012,000002,0.99973548,exact_name,high,1.0
2008,2000,ANDERSON,BRICEVILLE,0012,000020,0.00017743,exact_name,high,1.0
