block_geoid_2000,block_geoid_2010,xwalk_weight
470359703002003,470359703012055,0.0041834844
470359703002003,470359703012059,0.0125504532
470359703002003,470359703012067,0.1730693581
470359703002004,470359703012063,1.0
470359703002005,470359703012062,1.0
470359703002006,470359703012082,1.0
470359703002007,470359703012069,1.0
470359703002008,470359703012070,1.0
470359703002009,470359703012070,1.0
470359703002010,470359703012067,1.0
470359703002011,470359703012073,1.0
470359703002012,470359703012066,1.0
470359703002013,470359703012065,1.0
470359703002014,470359703012060,1.0
470359703002015,470359703012093,1.0
470359703002016,470359703023001,1.0
470359703002017,470359703023000,1.0
470359703002018,470359703021058,1.0
470359703002019,470359703021050,1.0
470359703002020,470359703012054,1.0
470359703002021,470359703021065,1.0
470359703002022,470359703021046,0.9146341463
470359703002022,470359703021047,0.012195122
470359703002022,470359703021062,0.0731707317
470359703002023,470359703021043,0.0512820513
470359703002023,470359703021048,0.5897435897
470359703002023,470359703021049,0.358974359
470359703002024,470359703021042,1.0
470359703002025,470359703021041,1.0
470359703002026,470359703021040,1.0
470359703002027,470359703021036,1.0
470359703002028,470359703021052,1.0
470359703002029,470359703021028,1.0
470359703002030,470359703021025,0.2708333333
470359703002030,470359703021026,0.09375
470359703002030,470359703021027,0.15625
470359703002030,470359703021055,0.2708333333
470359703002030,470359703021071,0.2083333333
470359703002031,470359703021053,0.2307692308
470359703002031,470359703021054,0.5769230769
470359703002031,470359703021072,0.1923076923
470359703002032,470359703021068,1.0
470359703002033,470359703021069,1.0
470359703002034,470359703021036,0.943086186
470359703002034,470359703021037,0.056913814
470359703002035,470359703021036,1.0
470359703002036,470359703021034,0.0816326531
470359703002036,470359703021035,0.5612244898
470359703002036,470359703021067,0.3571428571
470359703002037,470359703021030,0.284905716
470359703002037,470359703021032,0.382704282
470359703002037,470359703021056,0.332390002
470359703002038,470359703021031,1.0
470359703002039,470359703021032,1.0
470359703002040,470359703021020,0.5730273185
470359703002040,470359703021029,0.4269726815
470359703002041,470359703021020,1.0
470359703002042,470359703021019,1.0
470359703002043,470359703021016,1.0
470359703002044,470359703021007,0.2692307692
470359703002044,470359703021010,0.7307692308
470359703002045,470359703021005,1.0
470359703002046,470359703021002,0.619047619
470359703002046,470359703021003,0.380952381
470359703002047,470359703021000,1.0
470359703002048,470359703021012,0.4
470359703002048,470359703021013,0.2
470359703002048,470359703021014,0.4
470359703002049,470359703021009,1.0
470359703002050,470359703021017,0.5384615385
470359703002050,470359703021018,0.3846153846
470359703002050,470359703021022,0.0769230769
470359703002051,470359703021021,1.0
470359703002052,470359703021023,1.0
470359703002053,470359703021024,1.0
470359703002054,470359703021015,1.0
470359703002055,470359703021033,1.0
470359703002056,470359703021073,1.0
470359703002057,470359703021074,0.0763793936
470359703002057,470359703021075,0.667764002
470359703002057,470359703021080,0.2558566044
470359703002058,470359703021044,1.0
470359703002059,470359703021038,0.4146341463
470359703002059,470359703021045,0.5853658537
470359703002060,470359703021108,1.0
470359703002061,470359703023033,1.0
470359703002062,470359703023005,1.0
470359703002063,470359703023005,1.0
470359703002064,470359703023005,1.0
470359703002065,470359703023002,0.7045454545
470359703002065,470359703023010,0.2954545455
470359703002066,470359703023003,1.0
470359703002067,470359703023013,1.0
470359703002068,470359703023013,1.0
470359703002069,470359703023026,1.0
470359703002070,470359703023012,0.9918896009
470359703002070,470359703023016,0.0076162414
470359703002070,470359703023026,0.0004941577
470359703002071,470359703023023,1.0
470359703002072,470359703023012,0.0366529726
470359703002072,470359703023016,0.9633470274
470359703002073,470359703023016,1.0
470359703002074,470359703023016,1.0
470359703002075,470359703023011,1.0
470359703002076,470359703023024,0.625
470359703002076,470359703023025,0.375
470359703002077,470359703023027,1.0
470359703002078,470359703023028,1.0
470359703002079,470359703023020,0.7333333333
470359703002079,470359703023021,0.2666666667
470359703002080,470359703023016,0.8349051559
470359703002080,470359703023017,0.0681913487
470359703002080,470359703023019,0.0107670551
470359703002080,470359703023022,0.0215341101
470359703002080,470359703023051,0.0646023303
470359703002081,470359703023016,1.0
470359703002082,470359703023015,1.0
470359703002083,470359703023005,0.9934210977
470359703002083,470359703023008,0.0065789023
470359703002084,470359703023007,1.0
470359703002085,470359703023034,1.0
470359703002086,470359703023035,1.0
470359703002087,470359703023036,1.0
470359703002088,470359703023037,1.0
470359703002089,470359703023036,1.0
470359703002090,470359703023036,1.0
470359703002091,470359703012071,1.0
470359703002092,470359703021089,1.0
470359703002093,470359703021085,0.9726119356
470359703002093,470359703021087,0.0273880644
470359703002094,470359703021114,1.0
470359703002095,470359703021085,1.0
470359703002096,470359703021085,1.0
470359703002097,470359703021082,1.0
470359703002098,470359703021081,1.0
470359703002099,470359703021088,1.0
470359703002999,470359703023018,1.0
470359703003000,470359703022000,1.0
470359703003001,470359703022066,1.0
470359703003002,470359703022066,1.0
470359703003003,470359703022001,1.0
470359703003004,470359703022001,1.0
470359703003005,470359703022003,1.0
470359703003006,470359703022005,1.0
470359703003007,470359703022006,1.0
470359703003008,470359703022008,1.0
470359703003009,470359703022009,1.0
470359703003010,470359703022010,1.0
470359703003011,470359703023006,0.0794717926
470359703003011,470359703023029,0.9205282074
470359703003012,470359703023006,1.0
470359703003013,470359703022011,1.0
470359703003014,470359703022011,0.6276579891
470359703003014,470359703022012,0.1654853382
470359703003014,470359703022041,0.2068566727
470359703003015,470359703022014,1.0
470359703003016,470359703023031,0.0444444444
470359703003016,470359703023040,0.4666666667
470359703003016,470359703023041,0.4888888889
470359703003017,470359703023029,1.0
470359703003018,470359703023029,1.0
470359703003019,470359703023029,1.0
470359703003020,470359703023029,1.0
470359703003021,470359703023032,1.0
470359703003022,470359703021110,1.0
470359703003023,470359703021076,1.0
470359703003024,470359703021077,1.0
470359703003025,470359703021077,0.6252398931
470359703003025,470359703021097,0.3747601069
470359703003026,470359703021078,1.0
470359703003027,470359703021079,1.0
470359703003028,470359703021094,1.0
470359703003029,470359703021094,1.0
470359703003030,470359703021096,1.0
470359703003031,470359703021103,0.7647058824
470359703003031,470359703021105,0.2352941176
470359703003032,470359703021111,1.0
470359703003033,470359703021112,1.0
470359703003034,470359703023045,1.0
470359703003035,470359703023043,0.9278350515
470359703003035,470359703023052,0.0721649485
470359703003036,470359703021104,1.0
470359703003037,470359703023049,1.0
470359703003038,470359703023042,0.2668487906
470359703003038,470359703023046,0.4796448583
470359703003038,470359703023047,0.0133424395
470359703003038,470359703023050,0.2401639115
470359703003039,470359703023046,1.0
470359703003040,470359703023048,1.0
470359703003041,470359703023049,1.0
470359703003042,470359703022015,1.0
470359703003043,470359703022016,1.0
470359703003044,470359703021109,1.0
470359703003045,470359703021100,0.6206896552
470359703003045,470359703021102,0.3793103448
470359703003046,470359703021101,1.0
470359703003047,470359703021109,1.0
470359703003048,470359703021099,1.0
470359703003049,470359703021109,1.0
470359703003050,470359703021107,1.0
470359703003051,470359703021107,1.0
470359703003052,470359703021092,1.0
470359703003053,470359703021092,1.0
470359703003054,470359703021093,1.0
470359703003055,470359703021090,0.8928571429
470359703003055,470359703021091,0.1071428571
470359703003056,470359703022018,1.0
470359703003057,470359703022017,0.5940455148
470359703003057,470359703022033,0.4059544852
470359703003058,470359703021107,1.0
470359703003059,470359703021095,1.0
470359703003060,470359703022032,1.0
470359703003061,470359703022026,1.0
470359703003062,470359703022028,1.0
470359703003063,470359703022029,1.0
470359703003064,470359703022030,1.0
470359703003065,470359703022031,0.7880936943
470359703003065,470359703022068,0.2119063057
470359703003066,470359703022020,1.0
470359703003067,470359703022019,1.0
470359703003068,470359703022021,1.0
470359703003069,470359703022022,0.7352941176
470359703003069,470359703022023,0.1176470588
470359703003069,470359703022069,0.1470588235
470359703003070,470359703022046,1.0
470359703003071,470359703022046,1.0
470359703003072,470359703022019,1.0
470359703003073,470359703022024,1.0
470359703003074,470359703022025,1.0
470359703003075,470359703022037,0.3225441283
470359703003075,470359703022038,0.4456609676
470359703003075,470359703022039,0.2317949041
470359703003076,470359703022063,1.0
470359703003077,470359703022052,1.0
470359703003078,470359703022053,1.0
470359703003079,470359703022007,1.0
470359703003080,470359703022056,0.1739130435
470359703003080,470359703022058,0.6304347826
470359703003080,470359703022060,0.1956521739
470359703003081,470359703022063,0.8607986121
470359703003081,470359703022064,0.1392013879
470359703003082,470359703022063,1.0
470359703003083,470359703022036,1.0
470359703003084,470359703022035,1.0
470359703003085,470359703022034,1.0
470359703003086,470359703022044,1.0
470359703003087,470359703022045,1.0
470359703003088,470359703022047,0.9555099298
470359703003088,470359703022048,0.0444900702
470359703003089,470359703022065,1.0
470359703003090,470359703022055,1.0
470359703003091,470359703022051,0.0027432709
470359703003091,470359703022054,0.9972567291
470359703003092,470359703022055,1.0
470359703003093,470359703022055,1.0
470359704001000,470359704001009,0.8322382417
470359704001000,470359704001010,0.0172658461
470359704001000,470359704001011,0.0243102706
470359704001000,470359704001012,0.0045527618
470359704001000,470359704001013,0.0190798173
470359704001000,470359704001014,0.0381010372
470359704001000,470359704001026,0.0403455717
470359704001000,470359704001027,0.0232580654
470359704001000,470359704001028,0.0008483882
470359704001001,470359704001001,0.040398001
470359704001001,470359704001008,0.8688785352
470359704001001,470359704001015,0.0907234638
470359704001002,470359704001000,0.0755747316
470359704001002,470359704001001,0.1539002762
470359704001002,470359704001002,0.0030833165
470359704001002,470359704001003,0.023203744
470359704001002,470359704001004,0.0464619596
470359704001002,470359704001008,0.6954461787
470359704001002,470359704001015,0.0023297934
470359704001003,470359704001005,1.0
470359704001004,470359704001006,1.0
470359704001005,470359704001006,1.0
470359704001006,470359704001020,1.0
470359704001007,470359704001020,1.0
470359704001008,470359704001019,0.051861189
470359704001008,470359704001020,0.948138811
470359704001009,470359704001006,1.0
470359704001010,470359704001023,1.0
470359704001011,470359704001024,0.8360578743
470359704001011,470359704001025,0.1639421257
470359704001012,470359704001008,1.0
470359704001013,470359704001008,1.0
470359704001014,470359704001008,1.0
470359704001015,470359704001008,1.0
470359704001016,470359704001041,1.0
470359704001017,470359704001035,1.0
470359704001018,470359704001032,1.0
470359704001019,470359704001030,0.2566975598
470359704001019,470359704001032,0.1128242669
470359704001019,470359704001039,0.2557327799
470359704001019,470359704001040,0.2534737973
470359704001019,470359704001046,0.0913474214
470359704001019,470359704001048,0.0299241747
470359704001020,470359704001031,1.0
470359704001021,470359704001030,1.0
470359704001022,470359704001029,1.0
470359704001023,470359704001021,1.0
470359704001024,470359704001016,0.0892857143
470359704001024,470359704001017,0.9107142857
470359704001025,470359704001018,0.5842200148
470359704001025,470359704001059,0.4157799852
470359704001026,470359704001060,1.0
470359704001027,470359704001058,1.0
470359704001028,470359704001057,1.0
470359704001029,470359704001056,1.0
470359704001030,470359704001063,1.0
470359704001031,470359704001063,1.0
470359704001032,470359704001062,1.0
470359704001033,470359704001063,1.0
470359704001034,470359704001066,1.0
470359704001035,470359704001069,1.0
470359704001036,470359704001051,0.7937451512
470359704001036,470359704001053,0.1112455109
470359704001036,470359704001070,0.0046120768
470359704001036,470359704001090,0.0903972611
470359704001037,470359704001054,1.0
470359704001038,470359704001055,0.7444310421
470359704001038,470359704001091,0.2555689579
470359704001039,470359704001097,1.0
470359704001040,470359704001095,1.0
470359704001041,470359704001096,1.0
470359704001042,470359704001055,1.0
470359704001043,470359704001052,1.0
470359704001044,470359704001080,1.0
470359704001045,470359704001081,1.0
470359704001046,470359704001055,0.0009343986
470359704001046,470359704001084,0.9990656014
470359704001047,470359704001085,1.0
470359704001048,470359704001086,0.9979609529
470359704001048,470359704001087,0.0020390471
470359704001049,470359704001086,0.8766766619
470359704001049,470359704001088,0.0981312596
470359704001049,470359704001089,0.0251920785
470359704001050,470359704001086,1.0
470359704001051,470359704001070,1.0
470359704001052,470359704001047,0.9542131794
470359704001052,470359704001049,0.0299651269
470359704001052,470359704001071,0.0102338124
470359704001052,470359704001094,0.0055878814
470359704001053,470359704001050,1.0
470359704001054,470359704001050,1.0
470359704001055,470359704001021,1.0
470359704001056,470359704001041,1.0
470359704001057,470359704001041,1.0
470359704001058,470359704001076,1.0
470359704001059,470359704001075,1.0
470359704001060,470359704001073,0.254472693
470359704001060,470359704001074,0.745527307
470359704001061,470359704001072,1.0
470359704001062,470359704001073,1.0
470359704001063,470359704001067,1.0
470359704001064,470359704001068,1.0
470359704001065,470359704001065,1.0
470359704001066,470359704001064,1.0
470359704001067,470359704001065,1.0
470359704001068,470359704001077,1.0
470359704001069,470359704001062,1.0
470359704001070,470359704001062,1.0
470359704001071,470359704001059,0.4493259733
470359704001071,470359704001061,0.5506740267
470359704001072,470359704001059,1.0
470359704001073,470359704001062,1.0
470359704001999,470359704001093,1.0
470359704002000,470359704002009,0.0175954238
470359704002000,470359704002010,0.8041299487
470359704002000,470359704002011,0.0265899391
470359704002000,470359704002015,0.1048007989
470359704002000,470359704002037,0.0011670697
470359704002000,470359704002121,0.0457168197
470359704002001,470359704002009,0.0997574249
470359704002001,470359704002010,0.9002425751
470359704002002,470359704002005,0.0828377299
470359704002002,470359704002006,0.5398994016
470359704002002,470359704002007,0.1875320148
470359704002002,470359704002008,0.186255967
470359704002002,470359704002013,0.0034748867
470359704002003,470359704002003,1.0
470359704002004,470359704002003,1.0
470359704002005,470359704002002,1.0
470359704002006,470359704002000,1.0
470359704002007,470359704002001,1.0
470359704002008,470359704002019,1.0
470359704002009,470359704002019,0.4677299426
470359704002009,470359704002020,0.5322700574
470359704002010,470359704002006,0.3043349373
470359704002010,470359704002013,0.6956650627
470359704002011,470359704002016,1.0
470359704002012,470359704002018,0.4491553782
470359704002012,470359704002022,0.5508446218
470359704002013,470359704002023,0.2629432889
470359704002013,470359704002024,0.6844098031
470359704002013,470359704002026,0.0526469079
470359704002014,470359704002016,0.4549885462
470359704002014,470359704002017,0.0437341857
470359704002014,470359704002029,0.4530872025
470359704002014,470359704002030,0.0139514896
470359704002014,470359704002031,0.0009463808
470359704002014,470359704002032,0.0332921952
470359704002015,470359704002016,1.0
470359704002016,470359704002029,1.0
470359704002017,470359704002033,1.0
470359704002018,470359704002035,0.5457325025
470359704002018,470359704002093,0.4542674975
470359704002019,470359704002036,1.0
470359704002020,470359704002034,0.1230450047
470359704002020,470359704002038,0.07359323
470359704002020,470359704002039,0.3947555179
470359704002020,470359704002092,0.4086062474
470359704002021,470359704002092,1.0
470359704002022,470359704002038,1.0
470359704002023,470359704002040,0.9990121621
470359704002023,470359704002041,0.0009878379
470359704002024,470359704002042,0.9558669769
470359704002024,470359704002120,0.0441330231
470359704002025,470359704002042,1.0
470359704002026,470359704002045,1.0
470359704002027,470359704002043,1.0
470359704002028,470359704002070,1.0
470359704002029,470359704002046,1.0
470359704002030,470359704002048,0.9954310479
470359704002030,470359704002064,0.0045689521
470359704002031,470359704002054,0.9019973972
470359704002031,470359704002055,0.0980026028
470359704002032,470359704002056,1.0
470359704002033,470359704002056,1.0
470359704002034,470359704002078,1.0
470359704002035,470359704002078,0.8490057865
470359704002035,470359704002079,0.1509942135
470359704002036,470359704002076,1.0
470359704002037,470359704002077,1.0
470359704002038,470359704002052,0.9487826737
470359704002038,470359704002053,0.0104610616
470359704002038,470359704002058,0.0153608929
470359704002038,470359704002065,0.0253953718
470359704002039,470359704002051,0.0158817087
470359704002039,470359704002052,0.9841182913
470359704002040,470359704002062,0.1662271912
470359704002040,470359704002063,0.8337728088
470359704002041,470359704002069,1.0
470359704002042,470359704002068,1.0
470359704002043,470359704002059,0.8505270586
470359704002043,470359704002061,0.1494729414
470359704002044,470359704002048,0.7514846983
470359704002044,470359704002057,0.2485153017
470359704002045,470359704002067,1.0
470359704002046,470359704002071,1.0
470359704002047,470359704002071,1.0
470359704002048,470359704002044,0.6206896552
470359704002048,470359704002072,0.3793103448
470359704002049,470359704002073,1.0
470359704002050,470359704002085,1.0
470359704002051,470359704002084,1.0
470359704002052,470359704002087,1.0
470359704002053,470359704002114,1.0
470359704002054,470359704002086,1.0
470359704002055,470359704002103,1.0
470359704002056,470359704002094,0.7563965986
470359704002056,470359704002115,0.2436034014
470359704002057,470359704002094,1.0
470359704002058,470359704002106,1.0
470359704002059,470359704002104,0.384901477
470359704002059,470359704002105,0.3712048064
470359704002059,470359704002107,0.1710474556
470359704002059,470359704002108,0.0728462611
470359704002060,470359704002109,1.0
470359704002061,470359704002110,1.0
470359704002062,470359704002111,1.0
470359704002063,470359704002123,1.0
470359704002064,470359704002118,0.8113043134
470359704002064,470359704002119,0.1886956866
470359704002065,470359704002076,0.5861327989
470359704002065,470359704002082,0.4138672011
470359704002066,470359704002074,1.0
470359704002067,470359704002081,1.0
470359704002068,470359704002100,0.0335982962
470359704002068,470359704002101,0.7487883819
470359704002068,470359704002112,0.0258590331
470359704002068,470359704002113,0.1254800356
470359704002068,470359704002124,0.0662742533
470359704002069,470359704002099,1.0
470359704002070,470359704002094,0.1631947491
470359704002070,470359704002095,0.8368052509
470359704002071,470359704002094,1.0
470359704002072,470359704002094,1.0
470359704002073,470359704002097,0.2619047619
470359704002073,470359704002098,0.7380952381
470359704002074,470359704002088,1.0
470359704002075,470359704002090,1.0
470359704002076,470359704002091,1.0
470359704002996,470359704002049,1.0
470359704002997,470359704002046,1.0
470359704002998,470359704002023,1.0
470359704002999,470359704002014,1.0
470359704003000,470359704003066,1.0
470359704003001,470359704003007,0.0063657613
470359704003001,470359704003008,0.8214218709
470359704003001,470359704003009,0.0007155477
470359704003001,470359704003011,0.0071768271
470359704003001,470359704003062,0.1027652869
470359704003001,470359704003064,0.0108070866
470359704003001,470359704003066,0.0232609168
470359704003001,470359704003121,0.0274867026
470359704003002,470359704003062,1.0
470359704003003,470359704003061,1.0
470359704003004,470359704003063,1.0
470359704003005,470359704003066,1.0
470359704003006,470359704003059,0.1679753386
470359704003006,470359704003071,0.1368849161
470359704003006,470359704003072,0.3031011625
470359704003006,470359704003073,0.3920385828
470359704003007,470359704003074,1.0
470359704003008,470359704003075,1.0
470359704003009,470359704003073,1.0
470359704003010,470359704003060,0.0423724189
470359704003010,470359704003121,0.9576275811
470359704003011,470359704003056,0.2051129045
470359704003011,470359704003057,0.3923899042
470359704003011,470359704003059,0.4024971913
470359704003012,470359704003058,1.0
470359704003013,470359704003017,1.0
470359704003014,470359704003016,1.0
470359704003015,470359704003012,0.1139065109
470359704003015,470359704003021,0.8860934891
470359704003016,470359704003000,0.0004004659
470359704003016,470359704003002,0.1993664745
470359704003016,470359704003006,0.015311856
470359704003016,470359704003012,0.1843556531
470359704003016,470359704003013,0.3263492931
470359704003016,470359704003021,0.2742162574
470359704003017,470359704003000,0.0229365253
470359704003017,470359704003001,0.0762784322
470359704003017,470359704003015,0.9007850425
470359704003018,470359704003014,1.0
470359704003019,470359704003025,1.0
470359704003020,470359704003024,1.0
470359704003021,470359704003022,0.3079536337
470359704003021,470359704003023,0.6920463663
470359704003022,470359704003047,1.0
470359704003023,470359704003020,1.0
470359704003024,470359704003019,0.4193548387
470359704003024,470359704003048,0.5806451613
470359704003025,470359704003016,1.0
470359704003026,470359704003008,0.4968108752
470359704003026,470359704003010,0.5031891248
470359704003027,470359704003012,1.0
470359704003028,470359704003004,1.0
470359704003029,470359704003005,0.7881277123
470359704003029,470359704003006,0.2118722877
470359704003030,470359704003035,0.7438985723
470359704003030,470359704003036,0.2561014277
470359704003031,470359704003034,1.0
470359704003032,470359704003029,0.9928586465
470359704003032,470359704003032,0.0071413535
470359704003033,470359704003031,1.0
470359704003034,470359704003026,0.5803814714
470359704003034,470359704003027,0.0217983651
470359704003034,470359704003028,0.3978201635
470359704003035,470359704003088,1.0
470359704003036,470359704003087,0.6908591403
470359704003036,470359704003091,0.3091408597
470359704003037,470359704003091,1.0
470359704003038,470359704003029,1.0
470359704003039,470359704003033,1.0
470359704003040,470359704003030,1.0
470359704003041,470359704003085,1.0
470359704003042,470359704003120,1.0
470359704003043,470359704003090,1.0
470359704003044,470359704003089,1.0
470359704003045,470359704003084,1.0
470359704003046,470359704003036,1.0
470359704003047,470359704003036,1.0
470359704003048,470359704003037,0.0833333333
470359704003048,470359704003046,0.9166666667
470359704003049,470359704003050,1.0
470359704003050,470359704003047,0.0366406845
470359704003050,470359704003049,0.9633593155
470359704003051,470359704003069,1.0
470359704003052,470359704003054,1.0
470359704003053,470359704003043,1.0
470359704003054,470359704003045,1.0
470359704003055,470359704003122,1.0
470359704003056,470359704003042,1.0
470359704003057,470359704003076,1.0
470359704003058,470359704003077,1.0
470359704003059,470359704003119,1.0
470359704003060,470359704003044,1.0
470359704003061,470359704003051,1.0
470359704003062,470359704003053,1.0
470359704003063,470359704003052,0.7089552239
470359704003063,470359704003083,0.2910447761
470359704003064,470359704003054,1.0
470359704003065,470359704003081,1.0
470359704003066,470359704003082,1.0
470359704003067,470359704003080,1.0
470359704003068,470359704003079,1.0
470359704003069,470359704003078,1.0
470359704003070,470359704003110,1.0
470359704003071,470359704003094,1.0
470359704003072,470359704003108,1.0
470359704003073,470359704003095,1.0
470359704003074,470359704003096,1.0
470359704003075,470359704003097,1.0
470359704003076,470359704003098,1.0
470359704003077,470359704003099,1.0
470359704003078,470359704003093,1.0
470359704003079,470359704003092,1.0
470359704003080,470359704003092,1.0
470359704003081,470359704003100,1.0
470359704003082,470359704003101,1.0
470359704003083,470359704003102,1.0
470359704003084,470359704003103,1.0
470359704003085,470359704003104,1.0
470359704003086,470359704003105,1.0
470359704003087,470359704003106,1.0
470359704003088,470359704003107,1.0
470359704003089,470359704003114,1.0
470359704003090,470359704003109,1.0
470359704003091,470359704003112,1.0
470359704003092,470359704003111,1.0
470359704003093,470359704003118,1.0
470359704003094,470359704003113,1.0
470359704003095,470359704003116,1.0
470359704003096,470359704003115,1.0
470359704003097,470359704003117,1.0
470359704003999,470359704003003,1.0
470359705001000,470359705023018,1.0
470359705001001,470359705023001,0.0325203252
470359705001001,470359705023003,0.9674796748
470359705001002,470359705023008,1.0
470359705001003,470359705023008,1.0
470359705001004,470359705023014,1.0
470359705001005,470359705023013,1.0
470359705001006,470359705023012,0.256
470359705001006,470359705023032,0.744
470359705001007,470359705023033,1.0
470359705001008,470359705023037,0.7878559283
470359705001008,470359705023038,0.2121440717
470359705001009,470359705023038,0.3030128081
470359705001009,470359705023041,0.602544483
470359705001009,470359705023042,0.0944427089
470359705001010,470359705023040,1.0
470359705001011,470359705023039,1.0
470359705001012,470359705023044,1.0
470359705001013,470359705023045,1.0
470359705001014,470359705023035,1.0
470359705001015,470359705023034,1.0
470359705001016,470359705023025,1.0
470359705001017,470359705023020,0.2130743479
470359705001017,470359705023021,0.273038296
470359705001017,470359705023022,0.3447375198
470359705001017,470359705023023,0.1691498363
470359705001018,470359705023024,1.0
470359705001019,470359705023028,0.7465266944
470359705001019,470359705023029,0.2534733056
470359705001020,470359705023017,1.0
470359705001021,470359705023019,1.0
470359705001022,470359705023016,1.0
470359705001023,470359705023031,1.0
470359705001024,470359705023030,1.0
470359705001025,470359705023030,1.0
470359705001026,470359705023036,1.0
470359705001027,470359705023046,1.0
470359705001028,470359705023047,1.0
470359705001029,470359705023048,1.0
470359705001030,470359705023026,0.4717848683
470359705001030,470359705023049,0.5282151317
470359705001031,470359705023027,1.0
470359705001032,470359705023051,1.0
470359705001033,470359705023052,0.2134734106
470359705001033,470359705023058,0.7865265894
470359705001034,470359705023053,1.0
470359705001035,470359705023054,1.0
470359705001036,470359705023055,1.0
470359705001037,470359705023056,1.0
470359705001038,470359705023057,1.0
470359705001039,470359705023059,1.0
470359705001040,470359705023059,1.0
470359705001041,470359705023047,1.0
470359705001042,470359705023061,1.0
470359705001043,470359705023062,1.0
470359705001044,470359705023060,1.0
470359705001045,470359705023063,0.8825921585
470359705001045,470359705023064,0.1174078415
470359705001046,470359705023043,1.0
470359705002000,470359705022000,1.0
470359705002001,470359705022001,1.0
470359705002002,470359705022002,1.0
470359705002003,470359705022003,1.0
470359705002004,470359705022017,1.0
470359705002005,470359705022008,1.0
470359705002006,470359705022002,1.0
470359705002007,470359705022004,1.0
470359705002008,470359705022005,1.0
470359705002009,470359705022006,1.0
470359705002010,470359705022007,1.0
470359705002011,470359705022014,1.0
470359705002012,470359705022010,1.0
470359705002013,470359705022011,1.0
470359705002014,470359705022008,1.0
470359705002015,470359705022016,1.0
470359705002016,470359705022015,1.0
470359705002017,470359705022009,1.0
470359705002018,470359705022019,1.0
470359705002019,470359705022013,1.0
470359705002020,470359705022013,1.0
470359705002021,470359705021000,1.0
470359705002022,470359705021002,1.0
470359705002023,470359705021001,1.0
470359705002024,470359705021005,1.0
470359705002025,470359705021008,1.0
470359705002026,470359705021008,1.0
470359705002027,470359705021003,0.1866226504
470359705002027,470359705021008,0.0004518483
470359705002027,470359705021009,0.0845935515
470359705002027,470359705021010,0.3081622233
470359705002027,470359705021015,0.1543042789
470359705002027,470359705021016,0.2658654476
470359705002028,470359705021015,1.0
470359705002029,470359705021018,0.7228747946
470359705002029,470359705021019,0.2771252054
470359705002030,470359705021014,1.0
470359705002031,470359705021011,0.9559600082
470359705002031,470359705021012,0.0423923162
470359705002031,470359705021013,0.0016476756
470359705002032,470359705021003,0.9583829551
470359705002032,470359705021007,0.0416170449
470359705002033,470359705022020,1.0
470359705002034,470359705022017,1.0
470359705002035,470359705022021,1.0
470359705002036,470359705022022,1.0
470359705002037,470359705022023,1.0
470359705002038,470359705022024,1.0
470359705002039,470359705022041,1.0
470359705002040,470359705022038,1.0
470359705002041,470359705022040,1.0
470359705002042,470359705022038,1.0
470359705002043,470359705022025,1.0
470359705002044,470359705022026,1.0
470359705002045,470359705022033,1.0
470359705002046,470359705022032,1.0
470359705002047,470359705022043,1.0
470359705002048,470359705022042,1.0
470359705002049,470359705022028,1.0
470359705002050,470359705022027,1.0
470359705002051,470359705022030,0.9708921282
470359705002051,470359705022046,0.0275167953
470359705002051,470359705022047,0.0015910766
470359705002052,470359705022048,1.0
470359705002053,470359705022046,1.0
470359705002054,470359705022029,1.0
470359705002055,470359705022031,1.0
470359705002056,470359705022031,1.0
470359705002057,470359705022044,1.0
470359705002058,470359705022045,1.0
470359705002059,470359705022045,1.0
470359705002060,470359705022035,1.0
470359705002061,470359705022035,0.9269797059
470359705002061,470359705022036,0.0730202941
470359705002062,470359705021011,1.0
470359705002063,470359705021011,1.0
470359705002064,470359705022037,1.0
470359705002065,470359705021039,1.0
470359705002066,470359705021017,1.0
470359705002067,470359705021004,1.0
470359705003000,470359705012014,0.7518796992
470359705003000,470359705012021,0.2481203008
470359705003001,470359705012019,1.0
470359705003002,470359705012015,1.0
470359705003003,470359705012018,1.0
470359705003004,470359705012017,1.0
470359705003005,470359705012020,0.3333333333
470359705003005,470359705012042,0.1428571429
470359705003005,470359705012050,0.5238095238
470359705003006,470359705012041,1.0
470359705003007,470359705011042,0.2169945541
470359705003007,470359705011044,0.00277134
470359705003007,470359705011045,0.0447356626
470359705003007,470359705012052,0.7354984434
470359705003008,470359705011041,1.0
470359705003009,470359705011043,0.1014390646
470359705003009,470359705012051,0.8985609354
470359705003010,470359705012037,0.9539007092
470359705003010,470359705012038,0.0460992908
470359705003011,470359705012036,1.0
470359705003012,470359705012025,0.5
470359705003012,470359705012026,0.5
470359705003013,470359705012024,1.0
470359705003014,470359705012034,1.0
470359705003015,470359705012027,1.0
470359705003016,470359705012023,1.0
470359705003017,470359705012022,1.0
470359705003018,470359705012029,1.0
470359705003019,470359705012030,1.0
470359705003020,470359705012031,0.7272727273
470359705003020,470359705012032,0.2727272727
470359705003021,470359705012028,1.0
470359705003022,470359705012033,1.0
470359705003023,470359705012035,1.0
470359705003024,470359705012039,0.9248574969
470359705003024,470359705012040,0.0751425031
470359705003025,470359705012056,1.0
470359705003026,470359705011055,0.2553470737
470359705003026,470359705012055,0.7446529263
470359705003027,470359705012051,1.0
470359705004000,470359705011075,1.0
470359705004001,470359705011009,1.0
470359705004002,470359705011005,1.0
