src_year,src_statefp,src_countyfp,src_vtdst,src_vtdi,src_geoid,src_name,block_geoid,weight
2000,47,001,0008,A,470010008,Andersonville,470010209022000,0.008656325779995084
2000,47,001,0008,A,470010008,Andersonville,470010209022001,9.998887664514692e-05
2000,47,001,0008,A,470010008,Andersonville,470010209022023,8.790274274091315e-27
2000,47,001,0008,A,470010008,Andersonville,470010209022024,3.6285057051862495e-15
2000,47,001,0008,A,470010008,Andersonville,470010209022998,4.417093725112852e-16
2000,47,001,0008,A,470010008,Andersonville,470010209022999,0.0018682703247501148
2000,47,001,0008,A,470010008,Andersonville,470010209023003,9.84676371013449e-16
2000,47,001,0008,A,470010008,Andersonville,470010209023004,1.80254271191791e-15
2000,47,001,0008,A,470010008,Andersonville,470010209023005,3.591610051327252e-15
2000,47,001,0010,A,470010010,Block House Valley,470010202004999,9.502021709211144e-16
2000,47,001,0010,A,470010010,Block House Valley,470010211001999,1.474029474311565e-13
2000,47,001,0010,A,470010010,Block House Valley,470010211003998,2.5687399842335767e-14
2000,47,001,0010,A,470010010,Block House Valley,470010211003999,4.393618291858632e-16
2000,47,001,0010,A,470010010,Block House Valley,470010213011000,6.279041429680146e-16
2000,47,001,0010,A,470010010,Block House Valley,470010213011023,0.010981040784741184
2000,47,001,0010,A,470010010,Block House Valley,470010213011024,0.1818537420755352
2000,47,001,0010,A,470010010,Block House Valley,470010213011025,0.003014621624727878
2000,47,001,0010,A,470010010,Block House Valley,470010213011026,0.20365109336477238
2000,47,001,0010,A,470010010,Block House Valley,470010213011027,0.002382227520365112
2000,47,001,0010,A,470010010,Block House Valley,470010213011028,0.0004268047184823298
2000,47,001,0010,A,470010010,Block House Valley,470010213011997,0.0014640144664624874
2000,47,001,0010,A,470010010,Block House Valley,470010213011998,0.042446531274422765
2000,47,001,0010,A,470010010,Block House Valley,470010213011999,3.81038512553146e-16
2000,47,001,0010,A,470010010,Block House Valley,470010213013014,4.11667867223526e-15
2000,47,001,0010,A,470010010,Block House Valley,470010213013018,9.618194314871892e-16
2000,47,001,0010,A,470010010,Block House Valley,470010213013021,4.028840212767378e-15
2000,47,001,0010,A,470010010,Block House Valley,470010213013023,0.0008633778335221069
2000,47,001,0010,A,470010010,Block House Valley,470010213013024,0.21266338419951095
2000,47,001,0010,A,470010010,Block House Valley,470010213013025,0.3012411381678311
2000,47,001,0010,A,470010010,Block House Valley,470010213013026,0.0028484045220894165
2000,47,001,0010,A,470010010,Block House Valley,470010213013027,0.03514770791573547
2000,47,001,0010,A,470010010,Block House Valley,470010213013028,2.3214158570768524e-14
2000,47,001,0010,A,470010010,Block House Valley,470010213013996,7.535749012871583e-05
2000,47,001,0010,A,470010010,Block House Valley,470010213013997,8.96425164463789e-16
2000,47,001,0010,A,470010010,Block House Valley,470010213013998,0.0009405540414565223
2000,47,001,0010,A,470010010,Block House Valley,470010213021010,5.697041310159803e-15
2000,47,001,0012,A,470010012,Briceville,470010207001000,1.7076275197329024e-14
2000,47,001,0012,A,470010012,Briceville,470010207001012,6.665648871321826e-15
2000,47,001,0012,A,470010012,Briceville,470010207001027,2.1221125903310064e-15
2000,47,001,0012,A,470010012,Briceville,470010207001030,6.044184849786901e-15
2000,47,001,0012,A,470010012,Briceville,470010207002004,3.5118252893142024e-14
2000,47,001,0012,A,470010012,Briceville,470010207002014,5.943903164129572e-15
2000,47,001,0012,A,470010012,Briceville,470010207002015,0.024218140096258365
2000,47,001,0012,A,470010012,Briceville,470010207002016,0.005111512654867106
2000,47,001,0012,A,470010012,Briceville,470010207002017,0.3630881312496014
2000,47,001,0012,A,470010012,Briceville,470010207002018,3.348597572173442e-16
2000,47,001,0012,A,470010012,Briceville,470010207002019,0.010499100751810729
2000,47,001,0012,A,470010012,Briceville,470010207002020,0.08056819760253187
2000,47,001,0012,A,470010012,Briceville,470010207002021,0.0009462802588249387
2000,47,001,0012,A,470010012,Briceville,470010207002022,0.0001691251443267036
2000,47,001,0012,A,470010012,Briceville,470010207002023,0.0003789309539832027
2000,47,001,0012,A,470010012,Briceville,470010207002024,0.000624941841977412
2000,47,001,0012,A,470010012,Briceville,470010207002025,0.0008908172231635917
2000,47,001,0012,A,470010012,Briceville,470010207002026,8.986189458354079e-05
2000,47,001,0012,A,470010012,Briceville,470010207002027,0.0005624837484956357
2000,47,001,0012,A,470010012,Briceville,470010207002028,0.0023647435426176707
2000,47,001,0012,A,470010012,Briceville,470010207002030,0.02066664901926229
2000,47,001,0012,A,470010012,Briceville,470010207002031,1.5257431518651822e-15
2000,47,001,0012,A,470010012,Briceville,470010207003000,0.11937376697783351
2000,47,001,0012,A,470010012,Briceville,470010207003001,0.0023621884644626848
2000,47,001,0012,A,470010012,Briceville,470010207003002,0.000830182706253026
2000,47,001,0012,A,470010012,Briceville,470010207003003,0.00143928352293574
2000,47,001,0012,A,470010012,Briceville,470010207003004,0.020784291417356913
2000,47,001,0012,A,470010012,Briceville,470010207003005,0.0005946987842563708
2000,47,001,0012,A,470010012,Briceville,470010207003006,0.002273451921270961
2000,47,001,0012,A,470010012,Briceville,470010207003007,0.00015088138678692829
2000,47,001,0012,A,470010012,Briceville,470010207003008,0.0001288695468080946
2000,47,001,0012,A,470010012,Briceville,470010207003009,0.0007718147498484962
2000,47,001,0012,A,470010012,Briceville,470010207003010,0.001012568290193886
2000,47,001,0012,A,470010012,Briceville,470010207003011,0.000340803802438609
2000,47,001,0012,A,470010012,Briceville,470010207003012,0.0002250446454333317
2000,47,001,0012,A,470010012,Briceville,470010207003013,0.001308721557410441
2000,47,001,0012,A,470010012,Briceville,470010207003014,0.00042650275832295287
2000,47,001,0012,A,470010012,Briceville,470010207003015,0.00014465653876586664
2000,47,001,0012,A,470010012,Briceville,470010207003016,9.622708409753877e-05
2000,47,001,0012,A,470010012,Briceville,470010207003017,0.0006299985388924207
2000,47,001,0012,A,470010012,Briceville,470010207003018,0.0001237907584970645
2000,47,001,0012,A,470010012,Briceville,470010207003019,0.11591092037152273
2000,47,001,0012,A,470010012,Briceville,470010207003020,1.6458163463090568e-05
2000,47,001,0012,A,470010012,Briceville,470010207003021,0.00015513959020181352
2000,47,001,0012,A,470010012,Briceville,470010207003022,0.0002524446840856179
2000,47,001,0012,A,470010012,Briceville,470010207003023,0.00029644173633560614
2000,47,001,0012,A,470010012,Briceville,470010207003024,3.2082463697259615e-05
2000,47,001,0012,A,470010012,Briceville,470010207003025,0.000383938351960245
2000,47,001,0012,A,470010012,Briceville,470010207003026,8.372119828440377e-05
2000,47,001,0012,A,470010012,Briceville,470010207003027,0.00038723302923405654
2000,47,001,0012,A,470010012,Briceville,470010207003028,7.16367325788272e-05
2000,47,001,0012,A,470010012,Briceville,470010207003029,0.0002566008779471256
2000,47,001,0012,A,470010012,Briceville,470010207003030,0.04567966469019848
2000,47,001,0012,A,470010012,Briceville,470010207003031,6.931478744294254e-16
2000,47,001,0012,A,470010012,Briceville,470010207003032,0.001371559372467514
2000,47,001,0012,A,470010012,Briceville,470010207003033,0.007412262163060711
2000,47,001,0012,A,470010012,Briceville,470010210001000,0.0009910987501770547
2000,47,001,0012,A,470010012,Briceville,470010210001001,0.01771203696546222
2000,47,001,0012,A,470010012,Briceville,470010210001002,0.006663867259961636
2000,47,001,0012,A,470010012,Briceville,470010210001003,0.00011914856586283462
2000,47,001,0012,A,470010012,Briceville,470010210001004,0.0004185207785274523
2000,47,001,0012,A,470010012,Briceville,470010210001005,0.013503380806640397
2000,47,001,0012,A,470010012,Briceville,470010210001006,8.709457228616344e-05
2000,47,001,0012,A,470010012,Briceville,470010210001007,0.0056553030291711355
2000,47,001,0012,A,470010012,Briceville,470010210001008,0.004582388683585618
2000,47,001,0012,A,470010012,Briceville,470010210001009,0.0012255273651225192
2000,47,001,0012,A,470010012,Briceville,470010210001010,0.06244195517546163
2000,47,001,0012,A,470010012,Briceville,470010210001011,0.01657119089237406
2000,47,001,0012,A,470010012,Briceville,470010210001012,0.003825026341524199
2000,47,001,0012,A,470010012,Briceville,470010210001013,0.03053742054214397
2000,47,001,0012,A,470010012,Briceville,470010210001014,1.935518132332031e-14
2000,47,001,0012,A,470010012,Briceville,470010210001015,0.0001592774123709589
2000,47,001,0012,A,470010012,Briceville,470010210001019,1.5335557333415692e-15
2000,47,001,0012,A,470010012,Briceville,470010210001020,3.002165213816017e-17
2000,47,001,0012,A,470010012,Briceville,470010210001022,1.835766908480585e-17
2000,47,001,0012,A,470010012,Briceville,470010212014003,4.41984328310164e-16
2000,47,001,0016,A,470010016,City Hall,470010201001000,0.008083358530012304
2000,47,001,0016,A,470010016,City Hall,470010201001001,0.01205719814448476
2000,47,001,0016,A,470010016,City Hall,470010201001002,0.0037975791571924983
2000,47,001,0016,A,470010016,City Hall,470010201001003,0.013476947360054876
2000,47,001,0016,A,470010016,City Hall,470010201001004,0.00020352004256491378
2000,47,001,0016,A,470010016,City Hall,470010201001005,0.0035030112034187336
2000,47,001,0016,A,470010016,City Hall,470010201001006,0.013864858089344869
2000,47,001,0016,A,470010016,City Hall,470010201001007,0.023604821843878424
2000,47,001,0016,A,470010016,City Hall,470010201001008,0.0011314365747437623
2000,47,001,0016,A,470010016,City Hall,470010201001009,0.0008188025982408043
2000,47,001,0016,A,470010016,City Hall,470010201001010,0.0003605720998786581
2000,47,001,0016,A,470010016,City Hall,470010201001011,0.40514993825062695
2000,47,001,0016,A,470010016,City Hall,470010201001012,0.03138081986145127
2000,47,001,0016,A,470010016,City Hall,470010201001013,1.9733788553875386e-14
2000,47,001,0016,A,470010016,City Hall,470010201001014,0.022004601153085734
2000,47,001,0016,A,470010016,City Hall,470010201001015,0.001333046691843362
2000,47,001,0016,A,470010016,City Hall,470010201001016,5.800933853132541e-14
2000,47,001,0016,A,470010016,City Hall,470010201001021,0.009380166941546678
2000,47,001,0016,A,470010016,City Hall,470010201001022,0.005852677270435882
2000,47,001,0016,A,470010016,City Hall,470010201001023,0.0022839980772319047
2000,47,001,0016,A,470010016,City Hall,470010201002011,0.024554231924995687
2000,47,001,0016,A,470010016,City Hall,470010201002012,0.0035900161812324007
2000,47,001,0016,A,470010016,City Hall,470010201002013,0.005831957638087703
2000,47,001,0016,A,470010016,City Hall,470010201002014,0.0028308627453934084
2000,47,001,0016,A,470010016,City Hall,470010201002015,0.0005865773020455168
2000,47,001,0016,A,470010016,City Hall,470010201002016,0.005623104741373898
2000,47,001,0016,A,470010016,City Hall,470010201002017,0.01592344557371831
2000,47,001,0016,A,470010016,City Hall,470010201002018,0.0006997952779106402
2000,47,001,0016,A,470010016,City Hall,470010201002019,0.0030743682459362146
2000,47,001,0016,A,470010016,City Hall,470010201002020,0.0013259483260281146
2000,47,001,0016,A,470010016,City Hall,470010201002021,0.002972336929245286
2000,47,001,0016,A,470010016,City Hall,470010201002022,6.485422461741684e-16
2000,47,001,0016,A,470010016,City Hall,470010201002023,0.0018117041831490653
2000,47,001,0016,A,470010016,City Hall,470010201002030,1.671096714378672e-15
2000,47,001,0016,A,470010016,City Hall,470010201002031,0.0009099663513187752
2000,47,001,0016,A,470010016,City Hall,470010201002032,0.011156228046375172
2000,47,001,0016,A,470010016,City Hall,470010201002033,0.007302571982288657
2000,47,001,0016,A,470010016,City Hall,470010201002034,0.01091281572414488
2000,47,001,0016,A,470010016,City Hall,470010201002035,0.008664216948081232
2000,47,001,0016,A,470010016,City Hall,470010201003007,1.6528612541451477e-15
2000,47,001,0016,A,470010016,City Hall,470010201003008,0.033255344497758174
2000,47,001,0016,A,470010016,City Hall,470010201003009,0.001457280857386128
2000,47,001,0016,A,470010016,City Hall,470010201003010,0.001158596166883589
2000,47,001,0016,A,470010016,City Hall,470010201003011,0.011383925794581596
2000,47,001,0016,A,470010016,City Hall,470010201003012,0.00806647836475592
2000,47,001,0016,A,470010016,City Hall,470010201003013,0.008316836310685093
2000,47,001,0016,A,470010016,City Hall,470010201003014,0.012338025873968053
2000,47,001,0016,A,470010016,City Hall,470010201003015,0.2233880227962604
2000,47,001,0016,A,470010016,City Hall,470010201003016,0.0005670732497941056
2000,47,001,0016,A,470010016,City Hall,470010201003017,0.0034281470097235946
2000,47,001,0016,A,470010016,City Hall,470010201003018,0.006736292261532313
2000,47,001,0016,A,470010016,City Hall,470010201003019,0.004476061824099047
2000,47,001,0016,A,470010016,City Hall,470010201003020,0.013295419391761647
2000,47,001,0016,A,470010016,City Hall,470010201003021,0.0015630694255861924
2000,47,001,0016,A,470010016,City Hall,470010201003022,0.004471661437605265
2000,47,001,0016,A,470010016,City Hall,470010201003023,4.0262725975420684e-05
2000,47,001,0016,A,470010016,City Hall,470010201003045,1.6242286870152641e-15
2000,47,001,0016,A,470010016,City Hall,470010202005000,8.05027161013804e-16
2000,47,001,0016,A,470010016,City Hall,470010202005008,2.8922742859412406e-14
2000,47,001,0016,A,470010016,City Hall,470010202005012,6.2759509724756676e-15
2000,47,001,0016,A,470010016,City Hall,470010204003012,1.616980676995329e-15
2000,47,001,0016,A,470010016,City Hall,470010204003016,2.0418257326909354e-15
2000,47,001,0016,A,470010016,City Hall,470010204003019,7.375352166211055e-14
2000,47,001,0016,A,470010016,City Hall,470010205003005,1.5324578805299808e-14
2000,47,001,0016,A,470010016,City Hall,470010205003012,5.184261544572524e-16
2000,47,001,0016,A,470010016,City Hall,470010205003016,1.723173288622357e-14
2000,47,001,0016,A,470010016,City Hall,470010205003018,3.3318987598371588e-15
2000,47,001,0016,A,470010016,City Hall,470010205004012,1.0943719193390593e-14
2000,47,001,0016,A,470010016,City Hall,470010205004013,3.3149394024923464e-15
2000,47,001,0016,A,470010016,City Hall,470010206002003,2.123842257754103e-14
2000,47,001,0016,A,470010016,City Hall,470010206002008,1.0483539403481877e-14
2000,47,001,0016,A,470010016,City Hall,470010206002009,2.6145214735044742e-15
2000,47,001,0024,A,470010024,Claxton,470010202002995,5.081937762737326e-16
2000,47,001,0024,A,470010024,Claxton,470010202002998,2.0060650218894545e-14
2000,47,001,0024,A,470010024,Claxton,470010202002999,3.8246886621977015e-15
2000,47,001,0024,A,470010024,Claxton,470010209023034,1.5715513542780028e-15
2000,47,001,0024,A,470010024,Claxton,470010209024021,7.810174544883636e-15
2000,47,001,0024,A,470010024,Claxton,470010212022999,1.5306185617610354e-15
2000,47,001,0024,A,470010024,Claxton,470010213012000,0.031598315201067595
2000,47,001,0024,A,470010024,Claxton,470010213012007,1.1836541692192599e-14
2000,47,001,0024,A,470010024,Claxton,470010213012008,0.017789561099580294
2000,47,001,0024,A,470010024,Claxton,470010213012009,0.00012940771315199926
2000,47,001,0024,A,470010024,Claxton,470010213012016,8.430581501768473e-16
2000,47,001,0024,A,470010024,Claxton,470010213012017,0.002324533350971573
2000,47,001,0024,A,470010024,Claxton,470010213012018,0.00016473540962830846
2000,47,001,0024,A,470010024,Claxton,470010213012019,0.00011823904372561015
2000,47,001,0024,A,470010024,Claxton,470010213012020,0.0005725176859697521
2000,47,001,0024,A,470010024,Claxton,470010213012021,6.423537459207803e-05
2000,47,001,0024,A,470010024,Claxton,470010213012022,3.418898008643826e-05
2000,47,001,0024,A,470010024,Claxton,470010213012023,0.0011669996504520045
2000,47,001,0024,A,470010024,Claxton,470010213012024,0.0008465655621553515
2000,47,001,0024,A,470010024,Claxton,470010213012025,0.0001452986180675415
2000,47,001,0024,A,470010024,Claxton,470010213012995,2.548181249428988e-16
2000,47,001,0024,A,470010024,Claxton,470010213012998,3.1888780507676577e-16
2000,47,001,0024,A,470010024,Claxton,470010213012999,0.0020686421622357985
2000,47,001,0024,A,470010024,Claxton,470010213013018,1.4465760728102995e-15
2000,47,001,0024,A,470010024,Claxton,470010213013020,0.0003971879088001158
2000,47,001,0024,A,470010024,Claxton,470010213013021,0.06437249666901089
2000,47,001,0024,A,470010024,Claxton,470010213013022,0.00025865836336700265
2000,47,001,0024,A,470010024,Claxton,470010213013024,1.903440673396914e-14
2000,47,001,0024,A,470010024,Claxton,470010213013027,1.183883836386255e-15
2000,47,001,0024,A,470010024,Claxton,470010213021000,0.05974449420829973
2000,47,001,0024,A,470010024,Claxton,470010213021001,0.0014793391549785173
2000,47,001,0024,A,470010024,Claxton,470010213021002,0.019277683351752496
2000,47,001,0024,A,470010024,Claxton,470010213021003,0.0033644687341724557
2000,47,001,0024,A,470010024,Claxton,470010213021004,0.0005628623079452435
2000,47,001,0024,A,470010024,Claxton,470010213021005,0.0018272341942348576
2000,47,001,0024,A,470010024,Claxton,470010213021006,0.00021815672094144362
2000,47,001,0024,A,470010024,Claxton,470010213021007,0.0013217655326978727
2000,47,001,0024,A,470010024,Claxton,470010213021008,0.003923667060235793
2000,47,001,0024,A,470010024,Claxton,470010213021009,0.02756256046284658
2000,47,001,0024,A,470010024,Claxton,470010213021010,0.0006478737456641648
2000,47,001,0024,A,470010024,Claxton,470010213021011,3.7830550990351715e-15
2000,47,001,0024,A,470010024,Claxton,470010213021013,0.00021963503248315718
2000,47,001,0024,A,470010024,Claxton,470010213021014,0.0007746004326830459
2000,47,001,0024,A,470010024,Claxton,470010213021999,0.007525253843006947
2000,47,001,0024,A,470010024,Claxton,470010213022000,0.017101545505470626
2000,47,001,0024,A,470010024,Claxton,470010213022001,0.0006358056293717649
2000,47,001,0024,A,470010024,Claxton,470010213022002,0.0006521105977559084
2000,47,001,0024,A,470010024,Claxton,470010213022003,0.00026318659841968083
2000,47,001,0024,A,470010024,Claxton,470010213022004,0.0009328612185382897
2000,47,001,0024,A,470010024,Claxton,470010213022005,0.00020226801458777535
2000,47,001,0024,A,470010024,Claxton,470010213022006,0.0011654636087134829
2000,47,001,0024,A,470010024,Claxton,470010213022007,0.00034758337595305904
2000,47,001,0024,A,470010024,Claxton,470010213022008,0.004665732403393802
2000,47,001,0024,A,470010024,Claxton,470010213022009,0.003971382544297683
2000,47,001,0024,A,470010024,Claxton,470010213022010,7.100210794653799e-05
2000,47,001,0024,A,470010024,Claxton,470010213022011,0.0001735954076754589
2000,47,001,0024,A,470010024,Claxton,470010213023000,0.03296151243651093
2000,47,001,0024,A,470010024,Claxton,470010213023001,0.01873976723022663
2000,47,001,0024,A,470010024,Claxton,470010213023002,2.4687628426698662e-05
2000,47,001,0024,A,470010024,Claxton,470010213023003,0.026265625034185603
2000,47,001,0024,A,470010024,Claxton,470010213023004,0.03247998426826676
2000,47,001,0024,A,470010024,Claxton,470010213023005,0.007633001951543913
2000,47,001,0024,A,470010024,Claxton,470010213023006,0.0032430391321276483
2000,47,001,0024,A,470010024,Claxton,470010213023007,0.001648143622337598
2000,47,001,0024,A,470010024,Claxton,470010213023008,0.00015166886779427243
2000,47,001,0024,A,470010024,Claxton,470010213023009,0.021849800554761836
2000,47,001,0024,A,470010024,Claxton,470010213023010,0.0002579746895673785
2000,47,001,0024,A,470010024,Claxton,470010213023011,0.0007828728616894606
2000,47,001,0024,A,470010024,Claxton,470010213023012,0.0006427767135624219
2000,47,001,0024,A,470010024,Claxton,470010213023013,0.0004792587084616341
2000,47,001,0024,A,470010024,Claxton,470010213024000,0.006877111775145615
2000,47,001,0024,A,470010024,Claxton,470010213024001,0.0005292770733337558
2000,47,001,0024,A,470010024,Claxton,470010213024002,9.04281760772444e-05
2000,47,001,0024,A,470010024,Claxton,470010213024003,9.147580129259199e-05
2000,47,001,0024,A,470010024,Claxton,470010213024004,0.00686122446841537
2000,47,001,0024,A,470010024,Claxton,470010213024005,0.00021063793394828837
2000,47,001,0024,A,470010024,Claxton,470010213024006,0.00638676033022902
2000,47,001,0024,A,470010024,Claxton,470010213024007,0.03960359437326463
2000,47,001,0024,A,470010024,Claxton,470010213024008,0.00026854353513757455
2000,47,001,0024,A,470010024,Claxton,470010213024009,1.0505676356068774e-05
2000,47,001,0024,A,470010024,Claxton,470010213024010,0.0008575953014239546
2000,47,001,0024,A,470010024,Claxton,470010213024011,0.002692377481563892
2000,47,001,0024,A,470010024,Claxton,470010213024012,0.0025507729251825137
2000,47,001,0024,A,470010024,Claxton,470010213024013,0.0007781541418700155
2000,47,001,0024,A,470010024,Claxton,470010213024014,0.0007818660030890583
2000,47,001,0024,A,470010024,Claxton,470010213024015,0.00015779288917173277
2000,47,001,0024,A,470010024,Claxton,470010213024016,0.0013582496284411988
2000,47,001,0024,A,470010024,Claxton,470010213024017,0.008866899147998224
2000,47,001,0024,A,470010024,Claxton,470010213024018,0.0026498249829838244
2000,47,001,0024,A,470010024,Claxton,470010213024019,0.000994633209263581
2000,47,001,0024,A,470010024,Claxton,470010213024020,0.0034743121141619605
2000,47,001,0024,A,470010024,Claxton,470010213024021,0.01105681564229856
2000,47,001,0024,A,470010024,Claxton,470010213024022,0.000966957995640233
2000,47,001,0024,A,470010024,Claxton,470010213024023,0.007294387453365032
