county,precinct,office,district,party,candidate,votes
Anderson,Andersonville,President,NA,Republican,Donald J. Trump,1554
Anderson,Andersonville,President,NA,Democratic,Joseph R. Biden,307
Anderson,Andersonville,President,NA,Independent,Don Blankenship,1
Anderson,Andersonville,President,NA,Independent,"Roque ""Rocky"" De La Fuente",0
Anderson,Andersonville,President,NA,Independent,Howie Hawkins,2
Anderson,Andersonville,President,NA,Independent,Jo Jorgensen,13
Anderson,Andersonville,President,NA,Independent,Alyson Kennedy,2
Anderson,Andersonville,President,NA,Independent,Gloria La Riva,0
Anderson,Andersonville,President,NA,Independent,Kanye West,0
Anderson,Andersonville,President,NA,NA,Write-In - Brian Carroll,0
Anderson,Andersonville,President,NA,NA,Write-In - Tom Hoefling,0
Anderson,Andersonville,President,NA,NA,Write-In - Jade Simmons,0
Anderson,Andersonville,President,NA,NA,Write-In - Kasey Wells,0
Anderson,Andersonville,U.S. Senate,NA,Republican,Bill Hagerty,1529
Anderson,Andersonville,U.S. Senate,NA,Democratic,Marquita Bradshaw,268
Anderson,Andersonville,U.S. Senate,NA,Independent,"Yomi ""Fapas"" Faparusi Sr.",2
Anderson,Andersonville,U.S. Senate,NA,Independent,Jeffrey Alan Grunau,3
Anderson,Andersonville,U.S. Senate,NA,Independent,Ronnie Henley,5
Anderson,Andersonville,U.S. Senate,NA,Independent,G. Dean Hill,2
Anderson,Andersonville,U.S. Senate,NA,Independent,Steven J. Hooper,1
Anderson,Andersonville,U.S. Senate,NA,Independent,Aaron James,2
Anderson,Andersonville,U.S. Senate,NA,Independent,Elizabeth McLeod,7
Anderson,Andersonville,U.S. Senate,NA,Independent,Eric William Stansberry,4
Anderson,Andersonville,U.S. Senate,NA,NA,Write-In - John A. Gentry,0
Anderson,Andersonville,U.S. Senate,NA,NA,Write-In - Al Green,0
Anderson,Andersonville,U.S. House,3,Republican,Chuck Fleischmann,1507
Anderson,Andersonville,U.S. House,3,Democratic,Meg Gorman,265
Anderson,Andersonville,U.S. House,3,Independent,Amber L. Hysell,17
Anderson,Andersonville,U.S. House,3,Independent,Keith Douglas Sweitzer,12
Anderson,Andersonville,U.S. House,3,NA,Write-In - Scott D. James,0
Anderson,Andersonville,State Representative,36,Republican,Dennis Powers,1528
Anderson,Andersonville,State Representative,36,Democratic,CJ Mitchell,267
Anderson,Briceville,President,NA,Republican,Donald J. Trump,333
Anderson,Briceville,President,NA,Democratic,Joseph R. Biden,64
Anderson,Briceville,President,NA,Independent,Don Blankenship,0
Anderson,Briceville,President,NA,Independent,"Roque ""Rocky"" De La Fuente",0
Anderson,Briceville,President,NA,Independent,Howie Hawkins,0
Anderson,Briceville,President,NA,Independent,Jo Jorgensen,0
Anderson,Briceville,President,NA,Independent,Alyson Kennedy,0
Anderson,Briceville,President,NA,Independent,Gloria La Riva,0
Anderson,Briceville,President,NA,Independent,Kanye West,0
Anderson,Briceville,President,NA,NA,Write-In - Brian Carroll,0
Anderson,Briceville,President,NA,NA,Write-In - Tom Hoefling,0
Anderson,Briceville,President,NA,NA,Write-In - Jade Simmons,0
Anderson,Briceville,President,NA,NA,Write-In - Kasey Wells,0
Anderson,Briceville,U.S. Senate,NA,Republican,Bill Hagerty,317
Anderson,Briceville,U.S. Senate,NA,Democratic,Marquita Bradshaw,58
Anderson,Briceville,U.S. Senate,NA,Independent,"Yomi ""Fapas"" Faparusi Sr.",1
Anderson,Briceville,U.S. Senate,NA,Independent,Jeffrey Alan Grunau,1
Anderson,Briceville,U.S. Senate,NA,Independent,Ronnie Henley,2
Anderson,Briceville,U.S. Senate,NA,Independent,G. Dean Hill,0
Anderson,Briceville,U.S. Senate,NA,Independent,Steven J. Hooper,0
Anderson,Briceville,U.S. Senate,NA,Independent,Aaron James,2
Anderson,Briceville,U.S. Senate,NA,Independent,Elizabeth McLeod,1
Anderson,Briceville,U.S. Senate,NA,Independent,Eric William Stansberry,1
Anderson,Briceville,U.S. Senate,NA,NA,Write-In - John A. Gentry,0
Anderson,Briceville,U.S. Senate,NA,NA,Write-In - Al Green,0
Anderson,Briceville,U.S. House,3,Republican,Chuck Fleischmann,311
Anderson,Briceville,U.S. House,3,Democratic,Meg Gorman,59
Anderson,Briceville,U.S. House,3,Independent,Amber L. Hysell,1
Anderson,Briceville,U.S. House,3,Independent,Keith Douglas Sweitzer,5
Anderson,Briceville,U.S. House,3,NA,Write-In - Scott D. James,0
Anderson,Briceville,State Representative,33,Republican,John D Ragan,324
Anderson,Bull Run,President,NA,Republican,Donald J. Trump,1692
Anderson,Bull Run,President,NA,Democratic,Joseph R. Biden,567
Anderson,Bull Run,President,NA,Independent,Don Blankenship,3
Anderson,Bull Run,President,NA,Independent,"Roque ""Rocky"" De La Fuente",0
Anderson,Bull Run,President,NA,Independent,Howie Hawkins,3
Anderson,Bull Run,President,NA,Independent,Jo Jorgensen,29
Anderson,Bull Run,President,NA,Independent,Alyson Kennedy,1
Anderson,Bull Run,President,NA,Independent,Gloria La Riva,1
Anderson,Bull Run,President,NA,Independent,Kanye West,1
Anderson,Bull Run,President,NA,NA,Write-In - Brian Carroll,0
Anderson,Bull Run,President,NA,NA,Write-In - Tom Hoefling,0
Anderson,Bull Run,President,NA,NA,Write-In - Jade Simmons,0
Anderson,Bull Run,President,NA,NA,Write-In - Kasey Wells,0
Anderson,Bull Run,U.S. Senate,NA,Republican,Bill Hagerty,1677
Anderson,Bull Run,U.S. Senate,NA,Democratic,Marquita Bradshaw,526
Anderson,Bull Run,U.S. Senate,NA,Independent,"Yomi ""Fapas"" Faparusi Sr.",5
Anderson,Bull Run,U.S. Senate,NA,Independent,Jeffrey Alan Grunau,2
Anderson,Bull Run,U.S. Senate,NA,Independent,Ronnie Henley,4
Anderson,Bull Run,U.S. Senate,NA,Independent,G. Dean Hill,1
Anderson,Bull Run,U.S. Senate,NA,Independent,Steven J. Hooper,8
Anderson,Bull Run,U.S. Senate,NA,Independent,Aaron James,5
Anderson,Bull Run,U.S. Senate,NA,Independent,Elizabeth McLeod,12
Anderson,Bull Run,U.S. Senate,NA,Independent,Eric William Stansberry,3
Anderson,Bull Run,U.S. Senate,NA,NA,Write-In - John A. Gentry,0
Anderson,Bull Run,U.S. Senate,NA,NA,Write-In - Al Green,0
Anderson,Bull Run,U.S. House,3,Republican,Chuck Fleischmann,1671
Anderson,Bull Run,U.S. House,3,Democratic,Meg Gorman,514
Anderson,Bull Run,U.S. House,3,Independent,Amber L. Hysell,27
Anderson,Bull Run,U.S. House,3,Independent,Keith Douglas Sweitzer,10
Anderson,Bull Run,U.S. House,3,NA,Write-In - Scott D. James,0
Anderson,Bull Run,State Representative,33,Republican,John D Ragan,1896
Anderson,Clinton,President,NA,Republican,Donald J. Trump,1548
Anderson,Clinton,President,NA,Democratic,Joseph R. Biden,647
Anderson,Clinton,President,NA,Independent,Don Blankenship,6
Anderson,Clinton,President,NA,Independent,"Roque ""Rocky"" De La Fuente",0
Anderson,Clinton,President,NA,Independent,Howie Hawkins,2
Anderson,Clinton,President,NA,Independent,Jo Jorgensen,18
Anderson,Clinton,President,NA,Independent,Alyson Kennedy,0
Anderson,Clinton,President,NA,Independent,Gloria La Riva,1
Anderson,Clinton,President,NA,Independent,Kanye West,5
Anderson,Clinton,President,NA,NA,Write-In - Brian Carroll,0
Anderson,Clinton,President,NA,NA,Write-In - Tom Hoefling,0
Anderson,Clinton,President,NA,NA,Write-In - Jade Simmons,0
Anderson,Clinton,President,NA,NA,Write-In - Kasey Wells,0
Anderson,Clinton,U.S. Senate,NA,Republican,Bill Hagerty,1513
Anderson,Clinton,U.S. Senate,NA,Democratic,Marquita Bradshaw,595
Anderson,Clinton,U.S. Senate,NA,Independent,"Yomi ""Fapas"" Faparusi Sr.",9
Anderson,Clinton,U.S. Senate,NA,Independent,Jeffrey Alan Grunau,2
Anderson,Clinton,U.S. Senate,NA,Independent,Ronnie Henley,4
Anderson,Clinton,U.S. Senate,NA,Independent,G. Dean Hill,3
Anderson,Clinton,U.S. Senate,NA,Independent,Steven J. Hooper,3
Anderson,Clinton,U.S. Senate,NA,Independent,Aaron James,0
Anderson,Clinton,U.S. Senate,NA,Independent,Elizabeth McLeod,14
Anderson,Clinton,U.S. Senate,NA,Independent,Eric William Stansberry,3
Anderson,Clinton,U.S. Senate,NA,NA,Write-In - John A. Gentry,0
Anderson,Clinton,U.S. Senate,NA,NA,Write-In - Al Green,0
Anderson,Clinton,U.S. House,3,Republican,Chuck Fleischmann,1553
Anderson,Clinton,U.S. House,3,Democratic,Meg Gorman,546
Anderson,Clinton,U.S. House,3,Independent,Amber L. Hysell,28
Anderson,Clinton,U.S. House,3,Independent,Keith Douglas Sweitzer,10
Anderson,Clinton,U.S. House,3,NA,Write-In - Scott D. James,0
Anderson,Clinton,State Representative,33,Republican,John D Ragan,1749
Anderson,Clinton High,President,NA,Republican,Donald J. Trump,962
Anderson,Clinton High,President,NA,Democratic,Joseph R. Biden,366
Anderson,Clinton High,President,NA,Independent,Don Blankenship,4
Anderson,Clinton High,President,NA,Independent,"Roque ""Rocky"" De La Fuente",1
Anderson,Clinton High,President,NA,Independent,Howie Hawkins,1
Anderson,Clinton High,President,NA,Independent,Jo Jorgensen,7
Anderson,Clinton High,President,NA,Independent,Alyson Kennedy,0
Anderson,Clinton High,President,NA,Independent,Gloria La Riva,0
Anderson,Clinton High,President,NA,Independent,Kanye West,0
Anderson,Clinton High,President,NA,NA,Write-In - Brian Carroll,0
Anderson,Clinton High,President,NA,NA,Write-In - Tom Hoefling,0
Anderson,Clinton High,President,NA,NA,Write-In - Jade Simmons,0
Anderson,Clinton High,President,NA,NA,Write-In - Kasey Wells,0
Anderson,Clinton High,U.S. Senate,NA,Republican,Bill Hagerty,943
Anderson,Clinton High,U.S. Senate,NA,Democratic,Marquita Bradshaw,328
Anderson,Clinton High,U.S. Senate,NA,Independent,"Yomi ""Fapas"" Faparusi Sr.",2
Anderson,Clinton High,U.S. Senate,NA,Independent,Jeffrey Alan Grunau,1
Anderson,Clinton High,U.S. Senate,NA,Independent,Ronnie Henley,2
Anderson,Clinton High,U.S. Senate,NA,Independent,G. Dean Hill,1
