county,precinct,office,district,party,candidate,votes
ANDERSON,13. HIGHLAND VIEW,President,NA,I,Harry Browne,4
ANDERSON,13. HIGHLAND VIEW,President,NA,I,Patrick J. Buchanan,1
ANDERSON,13. HIGHLAND VIEW,President,NA,I,Howard Phillips,1
ANDERSON,13. HIGHLAND VIEW,President,NA,I,John Hagelin,0
ANDERSON,13. HIGHLAND VIEW,President,NA,I,Randall Venson,0
ANDERSON,13. HIGHLAND VIEW,President,NA,I,Write-Ins,0
ANDERSON,13. HIGHLAND VIEW,President,NA,I,Ralph Nader,9
ANDERSON,14. LAKE CITY,President,NA,D,Al Gore,228
ANDERSON,14. LAKE CITY,President,NA,R,George W. Bush,174
ANDERSON,14. LAKE CITY,President,NA,I,Cathy Gordon Brown,0
ANDERSON,14. LAKE CITY,President,NA,I,Harry Browne,1
ANDERSON,14. LAKE CITY,President,NA,I,Patrick J. Buchanan,0
ANDERSON,14. LAKE CITY,President,NA,I,Howard Phillips,0
ANDERSON,14. LAKE CITY,President,NA,I,John Hagelin,1
ANDERSON,14. LAKE CITY,President,NA,I,Randall Venson,0
ANDERSON,14. LAKE CITY,President,NA,I,Write-Ins,0
ANDERSON,14. LAKE CITY,President,NA,I,Ralph Nader,4
ANDERSON,15. LAKE CITY MIDD,President,NA,D,Al Gore,388
ANDERSON,15. LAKE CITY MIDD,President,NA,R,George W. Bush,458
ANDERSON,15. LAKE CITY MIDD,President,NA,I,Cathy Gordon Brown,2
ANDERSON,15. LAKE CITY MIDD,President,NA,I,Harry Browne,0
ANDERSON,15. LAKE CITY MIDD,President,NA,I,Patrick J. Buchanan,3
ANDERSON,15. LAKE CITY MIDD,President,NA,I,Howard Phillips,0
ANDERSON,15. LAKE CITY MIDD,President,NA,I,John Hagelin,0
ANDERSON,15. LAKE CITY MIDD,President,NA,I,Randall Venson,1
ANDERSON,15. LAKE CITY MIDD,President,NA,I,Write-Ins,0
ANDERSON,15. LAKE CITY MIDD,President,NA,I,Ralph Nader,5
ANDERSON,16. MARLOW,President,NA,D,Al Gore,334
ANDERSON,16. MARLOW,President,NA,R,George W. Bush,386
ANDERSON,16. MARLOW,President,NA,I,Cathy Gordon Brown,0
ANDERSON,16. MARLOW,President,NA,I,Harry Browne,2
ANDERSON,16. MARLOW,President,NA,I,Patrick J. Buchanan,4
ANDERSON,16. MARLOW,President,NA,I,Howard Phillips,0
ANDERSON,16. MARLOW,President,NA,I,John Hagelin,0
ANDERSON,16. MARLOW,President,NA,I,Randall Venson,0
ANDERSON,16. MARLOW,President,NA,I,Write-Ins,0
ANDERSON,16. MARLOW,President,NA,I,Ralph Nader,8
ANDERSON,17. NORTH CLINTON,President,NA,D,Al Gore,295
ANDERSON,17. NORTH CLINTON,President,NA,R,George W. Bush,284
ANDERSON,17. NORTH CLINTON,President,NA,I,Cathy Gordon Brown,0
ANDERSON,17. NORTH CLINTON,President,NA,I,Harry Browne,0
ANDERSON,17. NORTH CLINTON,President,NA,I,Patrick J. Buchanan,2
ANDERSON,17. NORTH CLINTON,President,NA,I,Howard Phillips,0
ANDERSON,17. NORTH CLINTON,President,NA,I,John Hagelin,0
ANDERSON,17. NORTH CLINTON,President,NA,I,Randall Venson,0
ANDERSON,17. NORTH CLINTON,President,NA,I,Write-Ins,0
ANDERSON,17. NORTH CLINTON,President,NA,I,Ralph Nader,6
ANDERSON,18. NORRIS,President,NA,D,Al Gore,327
ANDERSON,18. NORRIS,President,NA,R,George W. Bush,247
ANDERSON,18. NORRIS,President,NA,I,Cathy Gordon Brown,0
ANDERSON,18. NORRIS,President,NA,I,Harry Browne,2
ANDERSON,18. NORRIS,President,NA,I,Patrick J. Buchanan,0
ANDERSON,18. NORRIS,President,NA,I,Howard Phillips,0
ANDERSON,18. NORRIS,President,NA,I,John Hagelin,0
ANDERSON,18. NORRIS,President,NA,I,Randall Venson,0
ANDERSON,18. NORRIS,President,NA,I,Write-Ins,0
ANDERSON,18. NORRIS,President,NA,I,Ralph Nader,16
ANDERSON,19. NORWOOD,President,NA,D,Al Gore,387
ANDERSON,19. NORWOOD,President,NA,R,George W. Bush,483
ANDERSON,19. NORWOOD,President,NA,I,Cathy Gordon Brown,1
ANDERSON,19. NORWOOD,President,NA,I,Harry Browne,2
ANDERSON,19. NORWOOD,President,NA,I,Patrick J. Buchanan,1
ANDERSON,19. NORWOOD,President,NA,I,Howard Phillips,1
ANDERSON,19. NORWOOD,President,NA,I,John Hagelin,0
ANDERSON,19. NORWOOD,President,NA,I,Randall Venson,0
ANDERSON,19. NORWOOD,President,NA,I,Write-Ins,0
ANDERSON,19. NORWOOD,President,NA,I,Ralph Nader,6
ANDERSON,20. CITY HALL,President,NA,D,Al Gore,315
ANDERSON,20. CITY HALL,President,NA,R,George W. Bush,139
ANDERSON,20. CITY HALL,President,NA,I,Cathy Gordon Brown,1
ANDERSON,20. CITY HALL,President,NA,I,Harry Browne,1
ANDERSON,20. CITY HALL,President,NA,I,Patrick J. Buchanan,1
ANDERSON,20. CITY HALL,President,NA,I,Howard Phillips,0
ANDERSON,20. CITY HALL,President,NA,I,John Hagelin,0
ANDERSON,20. CITY HALL,President,NA,I,Randall Venson,0
ANDERSON,20. CITY HALL,President,NA,I,Write-Ins,0
ANDERSON,20. CITY HALL,President,NA,I,Ralph Nader,4
ANDERSON,21. OAK RIDGE HIGH,President,NA,D,Al Gore,118
ANDERSON,21. OAK RIDGE HIGH,President,NA,R,George W. Bush,110
ANDERSON,21. OAK RIDGE HIGH,President,NA,I,Cathy Gordon Brown,0
ANDERSON,21. OAK RIDGE HIGH,President,NA,I,Harry Browne,0
ANDERSON,21. OAK RIDGE HIGH,President,NA,I,Patrick J. Buchanan,0
ANDERSON,21. OAK RIDGE HIGH,President,NA,I,Howard Phillips,0
ANDERSON,21. OAK RIDGE HIGH,President,NA,I,John Hagelin,0
ANDERSON,21. OAK RIDGE HIGH,President,NA,I,Randall Venson,0
ANDERSON,21. OAK RIDGE HIGH,President,NA,I,Write-Ins,0
ANDERSON,21. OAK RIDGE HIGH,President,NA,I,Ralph Nader,5
ANDERSON,22. PINE VALLEY,President,NA,D,Al Gore,425
ANDERSON,22. PINE VALLEY,President,NA,R,George W. Bush,374
ANDERSON,22. PINE VALLEY,President,NA,I,Cathy Gordon Brown,0
ANDERSON,22. PINE VALLEY,President,NA,I,Harry Browne,6
ANDERSON,22. PINE VALLEY,President,NA,I,Patrick J. Buchanan,0
ANDERSON,22. PINE VALLEY,President,NA,I,Howard Phillips,1
ANDERSON,22. PINE VALLEY,President,NA,I,John Hagelin,0
ANDERSON,22. PINE VALLEY,President,NA,I,Randall Venson,0
ANDERSON,22. PINE VALLEY,President,NA,I,Write-Ins,0
ANDERSON,22. PINE VALLEY,President,NA,I,Ralph Nader,15
ANDERSON,23. ROBERTSVILLE,President,NA,D,Al Gore,258
ANDERSON,23. ROBERTSVILLE,President,NA,R,George W. Bush,185
ANDERSON,23. ROBERTSVILLE,President,NA,I,Cathy Gordon Brown,1
ANDERSON,23. ROBERTSVILLE,President,NA,I,Harry Browne,1
ANDERSON,23. ROBERTSVILLE,President,NA,I,Patrick J. Buchanan,0
ANDERSON,23. ROBERTSVILLE,President,NA,I,Howard Phillips,0
ANDERSON,23. ROBERTSVILLE,President,NA,I,John Hagelin,0
ANDERSON,23. ROBERTSVILLE,President,NA,I,Randall Venson,1
ANDERSON,23. ROBERTSVILLE,President,NA,I,Write-Ins,0
ANDERSON,23. ROBERTSVILLE,President,NA,I,Ralph Nader,9
ANDERSON,24. ROSEDALE,President,NA,D,Al Gore,59
ANDERSON,24. ROSEDALE,President,NA,R,George W. Bush,12
ANDERSON,24. ROSEDALE,President,NA,I,Cathy Gordon Brown,0
ANDERSON,24. ROSEDALE,President,NA,I,Harry Browne,0
ANDERSON,24. ROSEDALE,President,NA,I,Patrick J. Buchanan,0
ANDERSON,24. ROSEDALE,President,NA,I,Howard Phillips,0
ANDERSON,24. ROSEDALE,President,NA,I,John Hagelin,0
ANDERSON,24. ROSEDALE,President,NA,I,Randall Venson,0
ANDERSON,24. ROSEDALE,President,NA,I,Write-Ins,0
ANDERSON,24. ROSEDALE,President,NA,I,Ralph Nader,1
ANDERSON,25. SOUTH CLINTON,President,NA,D,Al Gore,241
ANDERSON,25. SOUTH CLINTON,President,NA,R,George W. Bush,314
ANDERSON,25. SOUTH CLINTON,President,NA,I,Cathy Gordon Brown,3
ANDERSON,25. SOUTH CLINTON,President,NA,I,Harry Browne,0
ANDERSON,25. SOUTH CLINTON,President,NA,I,Patrick J. Buchanan,4
ANDERSON,25. SOUTH CLINTON,President,NA,I,Howard Phillips,0
ANDERSON,25. SOUTH CLINTON,President,NA,I,John Hagelin,2
ANDERSON,25. SOUTH CLINTON,President,NA,I,Randall Venson,0
ANDERSON,25. SOUTH CLINTON,President,NA,I,Write-Ins,0
ANDERSON,25. SOUTH CLINTON,President,NA,I,Ralph Nader,5
ANDERSON,26. WOODLAND A,President,NA,D,Al Gore,312
ANDERSON,26. WOODLAND A,President,NA,R,George W. Bush,357
ANDERSON,26. WOODLAND A,President,NA,I,Cathy Gordon Brown,0
ANDERSON,26. WOODLAND A,President,NA,I,Harry Browne,5
ANDERSON,26. WOODLAND A,President,NA,I,Patrick J. Buchanan,2
ANDERSON,26. WOODLAND A,President,NA,I,Howard Phillips,0
ANDERSON,26. WOODLAND A,President,NA,I,John Hagelin,1
ANDERSON,26. WOODLAND A,President,NA,I,Randall Venson,0
ANDERSON,26. WOODLAND A,President,NA,I,Write-Ins,0
ANDERSON,26. WOODLAND A,President,NA,I,Ralph Nader,9
ANDERSON,27. WOODLAND B,President,NA,D,Al Gore,242
ANDERSON,27. WOODLAND B,President,NA,R,George W. Bush,174
ANDERSON,27. WOODLAND B,President,NA,I,Cathy Gordon Brown,0
ANDERSON,27. WOODLAND B,President,NA,I,Harry Browne,0
ANDERSON,27. WOODLAND B,President,NA,I,Patrick J. Buchanan,6
ANDERSON,27. WOODLAND B,President,NA,I,Howard Phillips,0
ANDERSON,27. WOODLAND B,President,NA,I,John Hagelin,0
ANDERSON,27. WOODLAND B,President,NA,I,Randall Venson,0
ANDERSON,27. WOODLAND B,President,NA,I,Write-Ins,0
ANDERSON,27. WOODLAND B,President,NA,I,Ralph Nader,2
ANDERSON,28. WEST HILLS,President,NA,D,Al Gore,351
ANDERSON,28. WEST HILLS,President,NA,R,George W. Bush,342
ANDERSON,28. WEST HILLS,President,NA,I,Cathy Gordon Brown,0
ANDERSON,28. WEST HILLS,President,NA,I,Harry Browne,0
ANDERSON,28. WEST HILLS,President,NA,I,Patrick J. Buchanan,0
ANDERSON,28. WEST HILLS,President,NA,I,Howard Phillips,1
ANDERSON,28. WEST HILLS,President,NA,I,John Hagelin,0
ANDERSON,28. WEST HILLS,President,NA,I,Randall Venson,0
ANDERSON,28. WEST HILLS,President,NA,I,Write-Ins,0
ANDERSON,28. WEST HILLS,President,NA,I,Ralph Nader,17
ANDERSON,29. WILLOWBROOK,President,NA,D,Al Gore,207
ANDERSON,29. WILLOWBROOK,President,NA,R,George W. Bush,190
ANDERSON,29. WILLOWBROOK,President,NA,I,Cathy Gordon Brown,0
ANDERSON,29. WILLOWBROOK,President,NA,I,Harry Browne,1
ANDERSON,29. WILLOWBROOK,President,NA,I,Patrick J. Buchanan,3
ANDERSON,29. WILLOWBROOK,President,NA,I,Howard Phillips,0
ANDERSON,29. WILLOWBROOK,President,NA,I,John Hagelin,0
ANDERSON,29. WILLOWBROOK,President,NA,I,Randall Venson,0
ANDERSON,29. WILLOWBROOK,President,NA,I,Write-Ins,0
ANDERSON,29. WILLOWBROOK,President,NA,I,Ralph Nader,3
ANDERSON,ABSENTEE,President,NA,D,Al Gore,431
ANDERSON,ABSENTEE,President,NA,R,George W. Bush,586
ANDERSON,ABSENTEE,President,NA,I,Cathy Gordon Brown,3
ANDERSON,ABSENTEE,President,NA,I,Harry Browne,4
ANDERSON,ABSENTEE,President,NA,I,Patrick J. Buchanan,0
ANDERSON,ABSENTEE,President,NA,I,Howard Phillips,0
ANDERSON,ABSENTEE,President,NA,I,John Hagelin,1
ANDERSON,ABSENTEE,President,NA,I,Randall Venson,0
ANDERSON,ABSENTEE,President,NA,I,Write-Ins,8
ANDERSON,ABSENTEE,President,NA,I,Ralph Nader,13
ANDERSON,EARLY,President,NA,D,Al Gore,4723
ANDERSON,EARLY,President,NA,R,George W. Bush,5326
ANDERSON,EARLY,President,NA,I,Cathy Gordon Brown,8
ANDERSON,EARLY,President,NA,I,Harry Browne,19
ANDERSON,EARLY,President,NA,I,Patrick J. Buchanan,16
ANDERSON,EARLY,President,NA,I,Howard Phillips,6
ANDERSON,EARLY,President,NA,I,John Hagelin,3
ANDERSON,EARLY,President,NA,I,Randall Venson,0
ANDERSON,EARLY,President,NA,I,Write-Ins,0
ANDERSON,EARLY,President,NA,I,Ralph Nader,66
BEDFORD,101 WARTRACE,President,NA,D,Al Gore,343
BEDFORD,101 WARTRACE,President,NA,R,George W. Bush,357
BEDFORD,101 WARTRACE,President,NA,I,Cathy Gordon Brown,0
BEDFORD,101 WARTRACE,President,NA,I,Harry Browne,0
BEDFORD,101 WARTRACE,President,NA,I,Patrick J. Buchanan,1
BEDFORD,101 WARTRACE,President,NA,I,Howard Phillips,0
BEDFORD,101 WARTRACE,President,NA,I,John Hagelin,1
BEDFORD,101 WARTRACE,President,NA,I,Randall Venson,0
BEDFORD,101 WARTRACE,President,NA,I,Write-Ins,0
BEDFORD,101 WARTRACE,President,NA,I,Ralph Nader,9
BEDFORD,103 VOC. SCHOOL,President,NA,D,Al Gore,237
BEDFORD,103 VOC. SCHOOL,President,NA,R,George W. Bush,138
BEDFORD,103 VOC. SCHOOL,President,NA,I,Cathy Gordon Brown,0
BEDFORD,103 VOC. SCHOOL,President,NA,I,Harry Browne,1
BEDFORD,103 VOC. SCHOOL,President,NA,I,Patrick J. Buchanan,1
BEDFORD,103 VOC. SCHOOL,President,NA,I,Howard Phillips,0
BEDFORD,103 VOC. SCHOOL,President,NA,I,John Hagelin,0
BEDFORD,103 VOC. SCHOOL,President,NA,I,Randall Venson,0
BEDFORD,103 VOC. SCHOOL,President,NA,I,Write-Ins,0
BEDFORD,103 VOC. SCHOOL,President,NA,I,Ralph Nader,2
BEDFORD,201 BELL BUCKLE,President,NA,D,Al Gore,251
BEDFORD,201 BELL BUCKLE,President,NA,R,George W. Bush,254
BEDFORD,201 BELL BUCKLE,President,NA,I,Cathy Gordon Brown,1
BEDFORD,201 BELL BUCKLE,President,NA,I,Harry Browne,3
BEDFORD,201 BELL BUCKLE,President,NA,I,Patrick J. Buchanan,0
BEDFORD,201 BELL BUCKLE,President,NA,I,Howard Phillips,0
BEDFORD,201 BELL BUCKLE,President,NA,I,John Hagelin,1
BEDFORD,201 BELL BUCKLE,President,NA,I,Randall Venson,2
BEDFORD,201 BELL BUCKLE,President,NA,I,Write-Ins,0
BEDFORD,201 BELL BUCKLE,President,NA,I,Ralph Nader,6
BEDFORD,203 AIRPORT,President,NA,D,Al Gore,292
BEDFORD,203 AIRPORT,President,NA,R,George W. Bush,362
BEDFORD,203 AIRPORT,President,NA,I,Cathy Gordon Brown,1
BEDFORD,203 AIRPORT,President,NA,I,Harry Browne,1
BEDFORD,203 AIRPORT,President,NA,I,Patrick J. Buchanan,3
BEDFORD,203 AIRPORT,President,NA,I,Howard Phillips,2
BEDFORD,203 AIRPORT,President,NA,I,John Hagelin,0
BEDFORD,203 AIRPORT,President,NA,I,Randall Venson,0
BEDFORD,203 AIRPORT,President,NA,I,Write-Ins,0
BEDFORD,203 AIRPORT,President,NA,I,Ralph Nader,3
BEDFORD,301 LONGVIEW,President,NA,D,Al Gore,132
BEDFORD,301 LONGVIEW,President,NA,R,George W. Bush,184
BEDFORD,301 LONGVIEW,President,NA,I,Cathy Gordon Brown,0
BEDFORD,301 LONGVIEW,President,NA,I,Harry Browne,0
BEDFORD,301 LONGVIEW,President,NA,I,Patrick J. Buchanan,0
BEDFORD,301 LONGVIEW,President,NA,I,Howard Phillips,0
BEDFORD,301 LONGVIEW,President,NA,I,John Hagelin,0
BEDFORD,301 LONGVIEW,President,NA,I,Randall Venson,0
BEDFORD,301 LONGVIEW,President,NA,I,Write-Ins,0
BEDFORD,301 LONGVIEW,President,NA,I,Ralph Nader,2
BEDFORD,303 UNIONVILLE,President,NA,D,Al Gore,183
BEDFORD,303 UNIONVILLE,President,NA,R,George W. Bush,152
BEDFORD,303 UNIONVILLE,President,NA,I,Cathy Gordon Brown,1
BEDFORD,303 UNIONVILLE,President,NA,I,Harry Browne,0
BEDFORD,303 UNIONVILLE,President,NA,I,Patrick J. Buchanan,1
BEDFORD,303 UNIONVILLE,President,NA,I,Howard Phillips,0
BEDFORD,303 UNIONVILLE,President,NA,I,John Hagelin,3
BEDFORD,303 UNIONVILLE,President,NA,I,Randall Venson,0
BEDFORD,303 UNIONVILLE,President,NA,I,Write-Ins,0
BEDFORD,303 UNIONVILLE,President,NA,I,Ralph Nader,3
BEDFORD,304 HALL'S MILL,President,NA,D,Al Gore,193
BEDFORD,304 HALL'S MILL,President,NA,R,George W. Bush,194
BEDFORD,304 HALL'S MILL,President,NA,I,Cathy Gordon Brown,0
BEDFORD,304 HALL'S MILL,President,NA,I,Harry Browne,1
BEDFORD,304 HALL'S MILL,President,NA,I,Patrick J. Buchanan,0
BEDFORD,304 HALL'S MILL,President,NA,I,Howard Phillips,0
BEDFORD,304 HALL'S MILL,President,NA,I,John Hagelin,0
BEDFORD,304 HALL'S MILL,President,NA,I,Randall Venson,0
BEDFORD,304 HALL'S MILL,President,NA,I,Write-Ins,0
BEDFORD,304 HALL'S MILL,President,NA,I,Ralph Nader,4
BEDFORD,305 ROVER,President,NA,D,Al Gore,156
BEDFORD,305 ROVER,President,NA,R,George W. Bush,161
BEDFORD,305 ROVER,President,NA,I,Cathy Gordon Brown,0
BEDFORD,305 ROVER,President,NA,I,Harry Browne,1
BEDFORD,305 ROVER,President,NA,I,Patrick J. Buchanan,1
BEDFORD,305 ROVER,President,NA,I,Howard Phillips,0
BEDFORD,305 ROVER,President,NA,I,John Hagelin,0
BEDFORD,305 ROVER,President,NA,I,Randall Venson,0
BEDFORD,305 ROVER,President,NA,I,Write-Ins,0
BEDFORD,305 ROVER,President,NA,I,Ralph Nader,1
BEDFORD,403 BEDFORD,President,NA,D,Al Gore,257
BEDFORD,403 BEDFORD,President,NA,R,George W. Bush,302
BEDFORD,403 BEDFORD,President,NA,I,Cathy Gordon Brown,0
BEDFORD,403 BEDFORD,President,NA,I,Harry Browne,1
BEDFORD,403 BEDFORD,President,NA,I,Patrick J. Buchanan,0
BEDFORD,403 BEDFORD,President,NA,I,Howard Phillips,0
BEDFORD,403 BEDFORD,President,NA,I,John Hagelin,0
BEDFORD,403 BEDFORD,President,NA,I,Randall Venson,0
BEDFORD,403 BEDFORD,President,NA,I,Write-Ins,0
BEDFORD,403 BEDFORD,President,NA,I,Ralph Nader,5
BEDFORD,404 WHEEL,President,NA,D,Al Gore,166
