county,precinct,office,district,party,candidate,votes
ANDERSON,Andersonville,Governor,NA,R,Bill Haslam,717
ANDERSON,Andersonville,Governor,NA,D,Mike McWherter,164
ANDERSON,Andersonville,Governor,NA,I,Bayron Binkley,1
ANDERSON,Andersonville,Governor,NA,I,Brandon Dodds,8
ANDERSON,Andersonville,Governor,NA,I,June Griffin,2
ANDERSON,Andersonville,Governor,NA,I,Toni KHall,1
ANDERSON,Andersonville,Governor,NA,I,James Reesor,3
ANDERSON,Andersonville,Governor,NA,I,Thomas Smith II,2
ANDERSON,Andersonville,Governor,NA,I,Howard MSwitzer,1
ANDERSON,Andersonville,Governor,NA,I,Carl Twofeathers Whitaker,8
ANDERSON,Andersonville,Constitutional Amendment,NA,NA,Yes,813
ANDERSON,Andersonville,Constitutional Amendment,NA,NA,No,46
ANDERSON,Andersonville,U. S. House of Representatives District,3,R,Chuck Fleischmann,519
ANDERSON,Andersonville,U. S. House of Representatives District,3,D,John Wolfe,141
ANDERSON,Andersonville,U. S. House of Representatives District,3,I,Don Barkman,2
ANDERSON,Andersonville,U. S. House of Representatives District,3,I,Mark DeVol,190
ANDERSON,Andersonville,U. S. House of Representatives District,3,I,Gregory CGoodwin,3
ANDERSON,Andersonville,U. S. House of Representatives District,3,I,Robert Humphries,1
ANDERSON,Andersonville,U. S. House of Representatives District,3,I,Savas TKyriakidis,24
ANDERSON,Andersonville,State Senate District,5,R,Randy McNally,742
ANDERSON,Andersonville,State House District,38,R,Kelly Keisling,645
ANDERSON,Andersonville,State House District,38,D,Leslie Winningham,226
ANDERSON,Briceville,Governor,NA,R,Bill Haslam,101
ANDERSON,Briceville,Governor,NA,D,Mike McWherter,67
ANDERSON,Briceville,Governor,NA,I,Bayron Binkley,1
ANDERSON,Briceville,Governor,NA,I,Brandon Dodds,2
ANDERSON,Briceville,Governor,NA,I,June Griffin,1
ANDERSON,Briceville,Governor,NA,I,James Reesor,1
ANDERSON,Briceville,Constitutional Amendment,NA,NA,Yes,139
ANDERSON,Briceville,Constitutional Amendment,NA,NA,No,8
