county,precinct,office,district,party,candidate,votes
ANDERSON,Briceville,U.S. House of Representatives District,3,I,Ed Choate,4
ANDERSON,Briceville,U.S. House of Representatives District,3,I,Jean Howard-Hill,9
ANDERSON,Briceville,State House District,38,D,Leslie Winningham,209
ANDERSON,Blockhouse Valley,President,NA,D,Barack Obama,79
ANDERSON,Blockhouse Valley,President,NA,R,John McCain,247
ANDERSON,Blockhouse Valley,President,NA,I,Chuck Baldwin,1
ANDERSON,Blockhouse Valley,President,NA,I,Bob Barr,1
ANDERSON,Blockhouse Valley,President,NA,I,Ralph Nader,2
ANDERSON,Blockhouse Valley,United States Senate,NA,D,Robert DTuke,53
ANDERSON,Blockhouse Valley,United States Senate,NA,R,Lamar Alexander,254
ANDERSON,Blockhouse Valley,United States Senate,NA,I,Edward LBuck,4
ANDERSON,Blockhouse Valley,United States Senate,NA,I,Christopher GFenner,3
ANDERSON,Blockhouse Valley,United States Senate,NA,I,Ed Lawhorn,2
ANDERSON,Blockhouse Valley,United States Senate,NA,I,Daniel Towers Lewis,3
ANDERSON,Blockhouse Valley,U.S. House of Representatives District,3,D,Doug Vandagriff,49
ANDERSON,Blockhouse Valley,U.S. House of Representatives District,3,R,Zach Wamp,263
ANDERSON,Blockhouse Valley,U.S. House of Representatives District,3,I,Ed Choate,4
ANDERSON,Blockhouse Valley,U.S. House of Representatives District,3,I,Jean Howard-Hill,4
ANDERSON,Blockhouse Valley,State House District,33,D,Jim Hackworth,177
ANDERSON,Blockhouse Valley,State House District,33,R,Alex Moseley,141
ANDERSON,Clinton,President,NA,D,Barack Obama,694
ANDERSON,Clinton,President,NA,R,John McCain,1466
ANDERSON,Clinton,President,NA,I,Chuck Baldwin,3
ANDERSON,Clinton,President,NA,I,Bob Barr,8
ANDERSON,Clinton,President,NA,I,Cynthia McKinney,2
ANDERSON,Clinton,President,NA,I,Ralph Nader,12
ANDERSON,Clinton,United States Senate,NA,D,Robert DTuke,464
ANDERSON,Clinton,United States Senate,NA,R,Lamar Alexander,1552
ANDERSON,Clinton,United States Senate,NA,I,Edward LBuck,19
ANDERSON,Clinton,United States Senate,NA,I,Christopher GFenner,3
ANDERSON,Clinton,United States Senate,NA,I,David Gatchell,2
ANDERSON,Clinton,United States Senate,NA,I,Ed Lawhorn,20
ANDERSON,Clinton,United States Senate,NA,I,Daniel Towers Lewis,3
ANDERSON,Clinton,United States Senate,NA,I,Chris Lugo,3
ANDERSON,Clinton,U.S. House of Representatives District,3,D,Doug Vandagriff,425
ANDERSON,Clinton,U.S. House of Representatives District,3,R,Zach Wamp,1595
ANDERSON,Clinton,U.S. House of Representatives District,3,I,Ed Choate,29
ANDERSON,Clinton,U.S. House of Representatives District,3,I,Jean Howard-Hill,30
ANDERSON,Clinton,State House District,33,D,Jim Hackworth,1296
ANDERSON,Clinton,State House District,33,R,Alex Moseley,755
ANDERSON,Clinton High,President,NA,D,Barack Obama,313
ANDERSON,Clinton High,President,NA,R,John McCain,722
ANDERSON,Clinton High,President,NA,I,Chuck Baldwin,9
ANDERSON,Clinton High,President,NA,I,Bob Barr,5
ANDERSON,Clinton High,President,NA,I,Cynthia McKinney,2
ANDERSON,Clinton High,President,NA,I,Ralph Nader,4
ANDERSON,Clinton High,United States Senate,NA,D,Robert DTuke,212
ANDERSON,Clinton High,United States Senate,NA,R,Lamar Alexander,754
ANDERSON,Clinton High,United States Senate,NA,I,Edward LBuck,8
ANDERSON,Clinton High,United States Senate,NA,I,Christopher GFenner,5
ANDERSON,Clinton High,United States Senate,NA,I,David Gatchell,2
ANDERSON,Clinton High,United States Senate,NA,I,Ed Lawhorn,8
ANDERSON,Clinton High,United States Senate,NA,I,Daniel Towers Lewis,8
ANDERSON,Clinton High,United States Senate,NA,I,Chris Lugo,2
ANDERSON,Clinton High,U.S. House of Representatives District,3,D,Doug Vandagriff,223
ANDERSON,Clinton High,U.S. House of Representatives District,3,R,Zach Wamp,756
ANDERSON,Clinton High,U.S. House of Representatives District,3,I,Ed Choate,10
ANDERSON,Clinton High,U.S. House of Representatives District,3,I,Jean Howard-Hill,14
ANDERSON,Clinton High,State House District,33,D,Jim Hackworth,615
ANDERSON,Clinton High,State House District,33,R,Alex Moseley,394
ANDERSON,Claxton,President,NA,D,Barack Obama,839
ANDERSON,Claxton,President,NA,R,John McCain,2063
ANDERSON,Claxton,President,NA,I,Chuck Baldwin,13
ANDERSON,Claxton,President,NA,I,Bob Barr,18
ANDERSON,Claxton,President,NA,I,Charles Jay,1
ANDERSON,Claxton,President,NA,I,Cynthia McKinney,2
ANDERSON,Claxton,President,NA,I,Ralph Nader,14
ANDERSON,Claxton,United States Senate,NA,D,Robert DTuke,610
ANDERSON,Claxton,United States Senate,NA,R,Lamar Alexander,2117
ANDERSON,Claxton,United States Senate,NA,I,Edward LBuck,42
ANDERSON,Claxton,United States Senate,NA,I,Christopher GFenner,16
ANDERSON,Claxton,United States Senate,NA,I,David Gatchell,12
ANDERSON,Claxton,United States Senate,NA,I,Ed Lawhorn,14
ANDERSON,Claxton,United States Senate,NA,I,Daniel Towers Lewis,14
ANDERSON,Claxton,United States Senate,NA,I,Chris Lugo,8
ANDERSON,Claxton,U.S. House of Representatives District,3,D,Doug Vandagriff,615
ANDERSON,Claxton,U.S. House of Representatives District,3,R,Zach Wamp,2076
ANDERSON,Claxton,U.S. House of Representatives District,3,I,Ed Choate,66
ANDERSON,Claxton,U.S. House of Representatives District,3,I,Jean Howard-Hill,58
ANDERSON,Claxton,State House District,33,D,Jim Hackworth,1591
ANDERSON,Claxton,State House District,33,R,Alex Moseley,1202
ANDERSON,Clinton Middle,President,NA,D,Barack Obama,182
ANDERSON,Clinton Middle,President,NA,R,John McCain,466
ANDERSON,Clinton Middle,President,NA,I,Chuck Baldwin,2
ANDERSON,Clinton Middle,President,NA,I,Bob Barr,2
ANDERSON,Clinton Middle,President,NA,I,Charles Jay,1
ANDERSON,Clinton Middle,President,NA,I,Ralph Nader,3
ANDERSON,Clinton Middle,United States Senate,NA,D,Robert DTuke,138
ANDERSON,Clinton Middle,United States Senate,NA,R,Lamar Alexander,460
ANDERSON,Clinton Middle,United States Senate,NA,I,Edward LBuck,5
ANDERSON,Clinton Middle,United States Senate,NA,I,Christopher GFenner,3
ANDERSON,Clinton Middle,United States Senate,NA,I,David Gatchell,2
ANDERSON,Clinton Middle,United States Senate,NA,I,Ed Lawhorn,4
ANDERSON,Clinton Middle,United States Senate,NA,I,Daniel Towers Lewis,1
ANDERSON,Clinton Middle,United States Senate,NA,I,Chris Lugo,1
ANDERSON,Clinton Middle,U.S. House of Representatives District,3,D,Doug Vandagriff,137
ANDERSON,Clinton Middle,U.S. House of Representatives District,3,R,Zach Wamp,464
ANDERSON,Clinton Middle,U.S. House of Representatives District,3,I,Ed Choate,14
ANDERSON,Clinton Middle,U.S. House of Representatives District,3,I,Jean Howard-Hill,4
ANDERSON,Clinton Middle,State House District,33,D,Jim Hackworth,370
ANDERSON,Clinton Middle,State House District,33,R,Alex Moseley,247
ANDERSON,Clinch Valley,President,NA,D,Barack Obama,356
ANDERSON,Clinch Valley,President,NA,R,John McCain,952
ANDERSON,Clinch Valley,President,NA,I,Chuck Baldwin,6
ANDERSON,Clinch Valley,President,NA,I,Bob Barr,3
ANDERSON,Clinch Valley,President,NA,I,Brian Moore,1
ANDERSON,Clinch Valley,President,NA,I,Ralph Nader,9
ANDERSON,Clinch Valley,United States Senate,NA,D,Robert DTuke,265
ANDERSON,Clinch Valley,United States Senate,NA,R,Lamar Alexander,968
ANDERSON,Clinch Valley,United States Senate,NA,I,Edward LBuck,13
ANDERSON,Clinch Valley,United States Senate,NA,I,David Gatchell,6
ANDERSON,Clinch Valley,United States Senate,NA,I,Ed Lawhorn,5
ANDERSON,Clinch Valley,United States Senate,NA,I,Daniel Towers Lewis,4
ANDERSON,Clinch Valley,United States Senate,NA,I,Chris Lugo,3
ANDERSON,Clinch Valley,U.S. House of Representatives District,3,D,Doug Vandagriff,263
ANDERSON,Clinch Valley,U.S. House of Representatives District,3,R,Zach Wamp,958
ANDERSON,Clinch Valley,U.S. House of Representatives District,3,I,Ed Choate,21
ANDERSON,Clinch Valley,U.S. House of Representatives District,3,I,Jean Howard-Hill,21
ANDERSON,Clinch Valley,State House District,33,D,Jim Hackworth,696
ANDERSON,Clinch Valley,State House District,33,R,Alex Moseley,543
ANDERSON,Dutch Valley,President,NA,D,Barack Obama,224
ANDERSON,Dutch Valley,President,NA,R,John McCain,631
ANDERSON,Dutch Valley,President,NA,I,Chuck Baldwin,2
ANDERSON,Dutch Valley,President,NA,I,Bob Barr,3
ANDERSON,Dutch Valley,President,NA,I,Cynthia McKinney,1
ANDERSON,Dutch Valley,President,NA,I,Ralph Nader,5
ANDERSON,Dutch Valley,United States Senate,NA,D,Robert DTuke,147
ANDERSON,Dutch Valley,United States Senate,NA,R,Lamar Alexander,650
ANDERSON,Dutch Valley,United States Senate,NA,I,Edward LBuck,9
ANDERSON,Dutch Valley,United States Senate,NA,I,Christopher GFenner,4
ANDERSON,Dutch Valley,United States Senate,NA,I,David Gatchell,2
ANDERSON,Dutch Valley,United States Senate,NA,I,Ed Lawhorn,3
ANDERSON,Dutch Valley,United States Senate,NA,I,Daniel Towers Lewis,1
ANDERSON,Dutch Valley,United States Senate,NA,I,Chris Lugo,2
ANDERSON,Dutch Valley,U.S. House of Representatives District,3,D,Doug Vandagriff,152
ANDERSON,Dutch Valley,U.S. House of Representatives District,3,R,Zach Wamp,657
ANDERSON,Dutch Valley,U.S. House of Representatives District,3,I,Ed Choate,8
ANDERSON,Dutch Valley,U.S. House of Representatives District,3,I,Jean Howard-Hill,10
ANDERSON,Dutch Valley,State House District,33,D,Jim Hackworth,525
ANDERSON,Dutch Valley,State House District,33,R,Alex Moseley,314
ANDERSON,Emory Valley,President,NA,D,Barack Obama,887
ANDERSON,Emory Valley,President,NA,R,John McCain,1099
ANDERSON,Emory Valley,President,NA,I,Chuck Baldwin,1
ANDERSON,Emory Valley,President,NA,I,Bob Barr,10
ANDERSON,Emory Valley,President,NA,I,Brian Moore,1
ANDERSON,Emory Valley,President,NA,I,Ralph Nader,5
ANDERSON,Emory Valley,United States Senate,NA,D,Robert DTuke,512
ANDERSON,Emory Valley,United States Senate,NA,R,Lamar Alexander,1383
ANDERSON,Emory Valley,United States Senate,NA,I,Edward LBuck,12
ANDERSON,Emory Valley,United States Senate,NA,I,Christopher GFenner,4
ANDERSON,Emory Valley,United States Senate,NA,I,David Gatchell,3
ANDERSON,Emory Valley,United States Senate,NA,I,Ed Lawhorn,5
ANDERSON,Emory Valley,United States Senate,NA,I,Daniel Towers Lewis,5
ANDERSON,Emory Valley,United States Senate,NA,I,Chris Lugo,2
ANDERSON,Emory Valley,U.S. House of Representatives District,3,D,Doug Vandagriff,448
ANDERSON,Emory Valley,U.S. House of Representatives District,3,R,Zach Wamp,1422
ANDERSON,Emory Valley,U.S. House of Representatives District,3,I,Ed Choate,23
ANDERSON,Emory Valley,U.S. House of Representatives District,3,I,Jean Howard-Hill,19
ANDERSON,Emory Valley,State House District,33,D,Jim Hackworth,1098
ANDERSON,Emory Valley,State House District,33,R,Alex Moseley,750
ANDERSON,Fairview,President,NA,D,Barack Obama,322
ANDERSON,Fairview,President,NA,R,John McCain,790
ANDERSON,Fairview,President,NA,I,Chuck Baldwin,11
ANDERSON,Fairview,President,NA,I,Bob Barr,4
ANDERSON,Fairview,President,NA,I,Cynthia McKinney,2
ANDERSON,Fairview,President,NA,I,Brian Moore,1
ANDERSON,Fairview,President,NA,I,Ralph Nader,7
ANDERSON,Fairview,United States Senate,NA,D,Robert DTuke,218
ANDERSON,Fairview,United States Senate,NA,R,Lamar Alexander,806
ANDERSON,Fairview,United States Senate,NA,I,Edward LBuck,20
ANDERSON,Fairview,United States Senate,NA,I,Christopher GFenner,1
ANDERSON,Fairview,United States Senate,NA,I,David Gatchell,3
ANDERSON,Fairview,United States Senate,NA,I,Ed Lawhorn,4
ANDERSON,Fairview,United States Senate,NA,I,Daniel Towers Lewis,2
ANDERSON,Fairview,United States Senate,NA,I,Chris Lugo,4
ANDERSON,Fairview,U.S. House of Representatives District,3,D,Doug Vandagriff,233
ANDERSON,Fairview,U.S. House of Representatives District,3,R,Zach Wamp,772
ANDERSON,Fairview,U.S. House of Representatives District,3,I,Ed Choate,24
ANDERSON,Fairview,U.S. House of Representatives District,3,I,Jean Howard-Hill,20
ANDERSON,Fairview,State House District,33,D,Jim Hackworth,620
ANDERSON,Fairview,State House District,33,R,Alex Moseley,426
ANDERSON,Glen Alpine,President,NA,D,Barack Obama,163
ANDERSON,Glen Alpine,President,NA,R,John McCain,371
ANDERSON,Glen Alpine,President,NA,I,Chuck Baldwin,2
ANDERSON,Glen Alpine,President,NA,I,Brian Moore,1
ANDERSON,Glen Alpine,President,NA,I,Ralph Nader,5
ANDERSON,Glen Alpine,United States Senate,NA,D,Robert DTuke,130
ANDERSON,Glen Alpine,United States Senate,NA,R,Lamar Alexander,377
ANDERSON,Glen Alpine,United States Senate,NA,I,Edward LBuck,4
ANDERSON,Glen Alpine,United States Senate,NA,I,Christopher GFenner,1
ANDERSON,Glen Alpine,United States Senate,NA,I,David Gatchell,1
ANDERSON,Glen Alpine,United States Senate,NA,I,Ed Lawhorn,3
ANDERSON,Glen Alpine,United States Senate,NA,I,Daniel Towers Lewis,2
ANDERSON,Glen Alpine,United States Senate,NA,I,Chris Lugo,1
ANDERSON,Glen Alpine,U.S. House of Representatives District,3,D,Doug Vandagriff,111
ANDERSON,Glen Alpine,U.S. House of Representatives District,3,R,Zach Wamp,381
ANDERSON,Glen Alpine,U.S. House of Representatives District,3,I,Ed Choate,13
ANDERSON,Glen Alpine,U.S. House of Representatives District,3,I,Jean Howard-Hill,5
ANDERSON,Glen Alpine,State House District,33,D,Jim Hackworth,323
ANDERSON,Glen Alpine,State House District,33,R,Alex Moseley,187
ANDERSON,Glenwood,President,NA,D,Barack Obama,737
ANDERSON,Glenwood,President,NA,R,John McCain,901
ANDERSON,Glenwood,President,NA,I,Chuck Baldwin,8
ANDERSON,Glenwood,President,NA,I,Bob Barr,10
ANDERSON,Glenwood,President,NA,I,Charles Jay,1
ANDERSON,Glenwood,President,NA,I,Cynthia McKinney,1
ANDERSON,Glenwood,President,NA,I,Ralph Nader,10
ANDERSON,Glenwood,United States Senate,NA,D,Robert DTuke,512
ANDERSON,Glenwood,United States Senate,NA,R,Lamar Alexander,1024
ANDERSON,Glenwood,United States Senate,NA,I,Edward LBuck,17
ANDERSON,Glenwood,United States Senate,NA,I,Christopher GFenner,4
ANDERSON,Glenwood,United States Senate,NA,I,David Gatchell,1
ANDERSON,Glenwood,United States Senate,NA,I,Ed Lawhorn,6
ANDERSON,Glenwood,United States Senate,NA,I,Daniel Towers Lewis,5
ANDERSON,Glenwood,United States Senate,NA,I,Chris Lugo,11
ANDERSON,Glenwood,U.S. House of Representatives District,3,D,Doug Vandagriff,482
ANDERSON,Glenwood,U.S. House of Representatives District,3,R,Zach Wamp,1047
ANDERSON,Glenwood,U.S. House of Representatives District,3,I,Ed Choate,31
ANDERSON,Glenwood,U.S. House of Representatives District,3,I,Jean Howard-Hill,28
ANDERSON,Glenwood,State House District,33,D,Jim Hackworth,958
ANDERSON,Glenwood,State House District,33,R,Alex Moseley,590
ANDERSON,Hendrix Creek,President,NA,D,Barack Obama,688
ANDERSON,Hendrix Creek,President,NA,R,John McCain,925
ANDERSON,Hendrix Creek,President,NA,I,Bob Barr,17
ANDERSON,Hendrix Creek,President,NA,I,Cynthia McKinney,1
ANDERSON,Hendrix Creek,President,NA,I,Ralph Nader,4
ANDERSON,Hendrix Creek,United States Senate,NA,D,Robert DTuke,400
ANDERSON,Hendrix Creek,United States Senate,NA,R,Lamar Alexander,1126
ANDERSON,Hendrix Creek,United States Senate,NA,I,Edward LBuck,12
ANDERSON,Hendrix Creek,United States Senate,NA,I,Christopher GFenner,2
ANDERSON,Hendrix Creek,United States Senate,NA,I,David Gatchell,5
ANDERSON,Hendrix Creek,United States Senate,NA,I,Ed Lawhorn,3
ANDERSON,Hendrix Creek,United States Senate,NA,I,Daniel Towers Lewis,9
ANDERSON,Hendrix Creek,United States Senate,NA,I,Chris Lugo,7
ANDERSON,Hendrix Creek,U.S. House of Representatives District,3,D,Doug Vandagriff,349
ANDERSON,Hendrix Creek,U.S. House of Representatives District,3,R,Zach Wamp,1186
ANDERSON,Hendrix Creek,U.S. House of Representatives District,3,I,Ed Choate,16
ANDERSON,Hendrix Creek,U.S. House of Representatives District,3,I,Jean Howard-Hill,19
ANDERSON,Hendrix Creek,State House District,33,D,Jim Hackworth,860
ANDERSON,Hendrix Creek,State House District,33,R,Alex Moseley,660
ANDERSON,Highland View,President,NA,D,Barack Obama,503
ANDERSON,Highland View,President,NA,R,John McCain,474
ANDERSON,Highland View,President,NA,I,Chuck Baldwin,6
ANDERSON,Highland View,President,NA,I,Bob Barr,3
ANDERSON,Highland View,President,NA,I,Cynthia McKinney,3
ANDERSON,Highland View,President,NA,I,Brian Moore,1
ANDERSON,Highland View,President,NA,I,Ralph Nader,8
ANDERSON,Highland View,United States Senate,NA,D,Robert DTuke,335
ANDERSON,Highland View,United States Senate,NA,R,Lamar Alexander,579
ANDERSON,Highland View,United States Senate,NA,I,Edward LBuck,14
ANDERSON,Highland View,United States Senate,NA,I,Christopher GFenner,7
ANDERSON,Highland View,United States Senate,NA,I,David Gatchell,3
ANDERSON,Highland View,United States Senate,NA,I,Ed Lawhorn,4
ANDERSON,Highland View,United States Senate,NA,I,Daniel Towers Lewis,5
ANDERSON,Highland View,United States Senate,NA,I,Chris Lugo,6
ANDERSON,Highland View,U.S. House of Representatives District,3,D,Doug Vandagriff,347
ANDERSON,Highland View,U.S. House of Representatives District,3,R,Zach Wamp,562
ANDERSON,Highland View,U.S. House of Representatives District,3,I,Ed Choate,25
ANDERSON,Highland View,U.S. House of Representatives District,3,I,Jean Howard-Hill,21
ANDERSON,Highland View,State House District,33,D,Jim Hackworth,618
ANDERSON,Highland View,State House District,33,R,Alex Moseley,313
ANDERSON,Lake City,President,NA,D,Barack Obama,165
ANDERSON,Lake City,President,NA,R,John McCain,270
ANDERSON,Lake City,President,NA,I,Chuck Baldwin,1
ANDERSON,Lake City,President,NA,I,Charles Jay,1
ANDERSON,Lake City,President,NA,I,Brian Moore,1
ANDERSON,Lake City,President,NA,I,Ralph Nader,4
ANDERSON,Lake City,United States Senate,NA,D,Robert DTuke,108
ANDERSON,Lake City,United States Senate,NA,R,Lamar Alexander,276
ANDERSON,Lake City,United States Senate,NA,I,Edward LBuck,5
ANDERSON,Lake City,United States Senate,NA,I,Christopher GFenner,5
ANDERSON,Lake City,United States Senate,NA,I,Ed Lawhorn,3
ANDERSON,Lake City,United States Senate,NA,I,Daniel Towers Lewis,2
ANDERSON,Lake City,United States Senate,NA,I,Chris Lugo,1
ANDERSON,Lake City,U.S. House of Representatives District,3,D,Doug Vandagriff,109
ANDERSON,Lake City,U.S. House of Representatives District,3,R,Zach Wamp,271
ANDERSON,Lake City,U.S. House of Representatives District,3,I,Ed Choate,7
ANDERSON,Lake City,U.S. House of Representatives District,3,I,Jean Howard-Hill,11
ANDERSON,Lake City,State House District,38,D,Leslie Winningham,254
ANDERSON,Lake City Middle,President,NA,D,Barack Obama,367
ANDERSON,Lake City Middle,President,NA,R,John McCain,923
ANDERSON,Lake City Middle,President,NA,I,Chuck Baldwin,4
ANDERSON,Lake City Middle,President,NA,I,Bob Barr,1
ANDERSON,Lake City Middle,President,NA,I,Cynthia McKinney,1
ANDERSON,Lake City Middle,President,NA,I,Brian Moore,2
ANDERSON,Lake City Middle,President,NA,I,Ralph Nader,6
ANDERSON,Lake City Middle,United States Senate,NA,D,Robert DTuke,254
ANDERSON,Lake City Middle,United States Senate,NA,R,Lamar Alexander,929
ANDERSON,Lake City Middle,United States Senate,NA,I,Edward LBuck,12
ANDERSON,Lake City Middle,United States Senate,NA,I,Christopher GFenner,8
ANDERSON,Lake City Middle,United States Senate,NA,I,David Gatchell,3
ANDERSON,Lake City Middle,United States Senate,NA,I,Ed Lawhorn,4
ANDERSON,Lake City Middle,United States Senate,NA,I,Daniel Towers Lewis,5
ANDERSON,Lake City Middle,United States Senate,NA,I,Chris Lugo,2
ANDERSON,Lake City Middle,U.S. House of Representatives District,3,D,Doug Vandagriff,265
ANDERSON,Lake City Middle,U.S. House of Representatives District,3,R,Zach Wamp,922
ANDERSON,Lake City Middle,U.S. House of Representatives District,3,I,Ed Choate,16
ANDERSON,Lake City Middle,U.S. House of Representatives District,3,I,Jean Howard-Hill,22
ANDERSON,Lake City Middle,State House District,38,D,Leslie Winningham,758
ANDERSON,Marlow,President,NA,D,Barack Obama,194
ANDERSON,Marlow,President,NA,R,John McCain,480
ANDERSON,Marlow,President,NA,I,Chuck Baldwin,9
ANDERSON,Marlow,President,NA,I,Bob Barr,1
ANDERSON,Marlow,President,NA,I,Ralph Nader,9
ANDERSON,Marlow,United States Senate,NA,D,Robert DTuke,137
ANDERSON,Marlow,United States Senate,NA,R,Lamar Alexander,480
ANDERSON,Marlow,United States Senate,NA,I,Edward LBuck,9
ANDERSON,Marlow,United States Senate,NA,I,Christopher GFenner,4
ANDERSON,Marlow,United States Senate,NA,I,David Gatchell,5
ANDERSON,Marlow,United States Senate,NA,I,Ed Lawhorn,4
ANDERSON,Marlow,United States Senate,NA,I,Daniel Towers Lewis,2
ANDERSON,Marlow,United States Senate,NA,I,Chris Lugo,1
ANDERSON,Marlow,U.S. House of Representatives District,3,D,Doug Vandagriff,136
ANDERSON,Marlow,U.S. House of Representatives District,3,R,Zach Wamp,480
ANDERSON,Marlow,U.S. House of Representatives District,3,I,Ed Choate,20
ANDERSON,Marlow,U.S. House of Representatives District,3,I,Jean Howard-Hill,10
ANDERSON,Marlow,State House District,33,D,Jim Hackworth,409
ANDERSON,Marlow,State House District,33,R,Alex Moseley,247
ANDERSON,North Clinton,President,NA,D,Barack Obama,337
ANDERSON,North Clinton,President,NA,R,John McCain,614
ANDERSON,North Clinton,President,NA,I,Chuck Baldwin,2
ANDERSON,North Clinton,President,NA,I,Bob Barr,7
ANDERSON,North Clinton,President,NA,I,Ralph Nader,8
ANDERSON,North Clinton,United States Senate,NA,D,Robert DTuke,234
ANDERSON,North Clinton,United States Senate,NA,R,Lamar Alexander,684
ANDERSON,North Clinton,United States Senate,NA,I,Edward LBuck,6
ANDERSON,North Clinton,United States Senate,NA,I,Christopher GFenner,4
ANDERSON,North Clinton,United States Senate,NA,I,David Gatchell,1
ANDERSON,North Clinton,United States Senate,NA,I,Ed Lawhorn,2
ANDERSON,North Clinton,United States Senate,NA,I,Chris Lugo,3
ANDERSON,North Clinton,U.S. House of Representatives District,3,D,Doug Vandagriff,230
ANDERSON,North Clinton,U.S. House of Representatives District,3,R,Zach Wamp,674
ANDERSON,North Clinton,U.S. House of Representatives District,3,I,Ed Choate,10
ANDERSON,North Clinton,U.S. House of Representatives District,3,I,Jean Howard-Hill,7
ANDERSON,North Clinton,State House District,33,D,Jim Hackworth,578
ANDERSON,North Clinton,State House District,33,R,Alex Moseley,341
ANDERSON,Norris,President,NA,D,Barack Obama,406
ANDERSON,Norris,President,NA,R,John McCain,471
ANDERSON,Norris,President,NA,I,Chuck Baldwin,7
ANDERSON,Norris,President,NA,I,Bob Barr,3
ANDERSON,Norris,President,NA,I,Charles Jay,1
ANDERSON,Norris,President,NA,I,Ralph Nader,3
ANDERSON,Norris,United States Senate,NA,D,Robert DTuke,242
ANDERSON,Norris,United States Senate,NA,R,Lamar Alexander,575
ANDERSON,Norris,United States Senate,NA,I,Edward LBuck,11
ANDERSON,Norris,United States Senate,NA,I,Christopher GFenner,5
ANDERSON,Norris,United States Senate,NA,I,David Gatchell,3
ANDERSON,Norris,United States Senate,NA,I,Ed Lawhorn,3
ANDERSON,Norris,United States Senate,NA,I,Daniel Towers Lewis,2
ANDERSON,Norris,United States Senate,NA,I,Chris Lugo,5
ANDERSON,Norris,U.S. House of Representatives District,3,D,Doug Vandagriff,253
ANDERSON,Norris,U.S. House of Representatives District,3,R,Zach Wamp,543
ANDERSON,Norris,U.S. House of Representatives District,3,I,Ed Choate,20
ANDERSON,Norris,U.S. House of Representatives District,3,I,Jean Howard-Hill,17
ANDERSON,Norris,State House District,33,D,Jim Hackworth,504
ANDERSON,Norris,State House District,33,R,Alex Moseley,311
ANDERSON,Norwood,President,NA,D,Barack Obama,249
ANDERSON,Norwood,President,NA,R,John McCain,570
ANDERSON,Norwood,President,NA,I,Chuck Baldwin,7
ANDERSON,Norwood,President,NA,I,Bob Barr,2
ANDERSON,Norwood,President,NA,I,Cynthia McKinney,1
ANDERSON,Norwood,President,NA,I,Ralph Nader,5
ANDERSON,Norwood,United States Senate,NA,D,Robert DTuke,176
ANDERSON,Norwood,United States Senate,NA,R,Lamar Alexander,591
ANDERSON,Norwood,United States Senate,NA,I,Edward LBuck,12
ANDERSON,Norwood,United States Senate,NA,I,Christopher GFenner,2
ANDERSON,Norwood,United States Senate,NA,I,Ed Lawhorn,3
ANDERSON,Norwood,United States Senate,NA,I,Daniel Towers Lewis,6
ANDERSON,Norwood,United States Senate,NA,I,Chris Lugo,3
ANDERSON,Norwood,U.S. House of Representatives District,3,D,Doug Vandagriff,179
ANDERSON,Norwood,U.S. House of Representatives District,3,R,Zach Wamp,586
ANDERSON,Norwood,U.S. House of Representatives District,3,I,Ed Choate,17
