precinct_key,vtd_name20,name20,county_norm,prec_id,district_num,area_weight,intersection_area_m2,precinct_area_m2
ANDERSON - 000021,Oak Ridge City Hall,Oak Ridge City Hall,ANDERSON,000021,3,1.0000000000000002,9498738.467627263,9498738.46762726
ANDERSON - 000022,Pine Valley,Pine Valley,ANDERSON,000022,3,0.9999999999999998,7281381.669254897,7281381.669254899
ANDERSON - 000023,Robertsville,Robertsville,ANDERSON,000023,3,1.0,4608997.370919497,4608997.370919497
ANDERSON - 000024,Rosedale,Rosedale,ANDERSON,000024,3,0.99937505169173,164760688.83334854,164863720.13634285
ANDERSON - 000024,Rosedale,Rosedale,ANDERSON,000024,6,0.0006249483082681756,103031.30299400543,164863720.13634285
ANDERSON - 000025,South Clinton,South Clinton,ANDERSON,000025,3,1.0,11532085.448904078,11532085.448904078
ANDERSON - 000026,West Hills,West Hills,ANDERSON,000026,2,0.000904370225037452,53918.04028744954,59619433.27492529
ANDERSON - 000026,West Hills,West Hills,ANDERSON,000026,3,0.9990956297749619,59565515.234637804,59619433.27492529
ANDERSON - 000027,Woodland,Woodland,ANDERSON,000027,3,0.9999999999999996,1587087.0061482028,1587087.0061482035
BEDFORD - 000101,101 Wartrace Baptist Church,101 Wartrace Baptist Church,BEDFORD,000101,4,5.3085174514856414e-05,7313.92906464034,137777244.42807406
BEDFORD - 000101,101 Wartrace Baptist Church,101 Wartrace Baptist Church,BEDFORD,000101,9,0.9999469148254844,137769930.4990093,137777244.42807406
BEDFORD - 000102,102 Bell Buckle/Webb School,102 Bell Buckle/Webb School,BEDFORD,000102,4,0.0004488532100307951,61220.73011655697,136393655.5390942
BEDFORD - 000102,102 Bell Buckle/Webb School,102 Bell Buckle/Webb School,BEDFORD,000102,9,0.9995511467899704,136332434.8089778,136393655.5390942
BEDFORD - 000103,203 Fairhaven Baptist Church,203 Fairhaven Baptist Church,BEDFORD,000103,4,0.00014271783058843998,23510.2587215897,164732455.8161691
BEDFORD - 000103,203 Fairhaven Baptist Church,203 Fairhaven Baptist Church,BEDFORD,000103,9,0.999857282169412,164708945.5574476,164732455.8161691
BEDFORD - 000104,303 Uniounville Fire Hall,303 Uniounville Fire Hall,BEDFORD,000104,4,1.4806722747310066e-05,2487.010863154975,167964978.17903626
BEDFORD - 000104,303 Uniounville Fire Hall,303 Uniounville Fire Hall,BEDFORD,000104,9,0.9999851932772529,167962491.16817313,167964978.17903626
BEDFORD - 000105,403 Bedford Community Center,403 Bedford Community Center,BEDFORD,000105,9,1.000000000000001,290054521.11378336,290054521.11378306
BEDFORD - 000106,502 Flat Creek Community Center,502 Flat Creek Community Center,BEDFORD,000106,9,1.0000000000000004,173878170.2838036,173878170.28380355
BEDFORD - 000107,505 Normandy Baptist Church,505 Normandy Baptist Church,BEDFORD,000107,4,0.00019865486217655602,21313.42554749582,107288718.30256714
BEDFORD - 000107,505 Normandy Baptist Church,505 Normandy Baptist Church,BEDFORD,000107,9,0.9998013451378241,107267404.87701972,107288718.30256714
BEDFORD - 000108,601 East Side School,601 East Side School,BEDFORD,000108,9,1.0000000000000007,8914570.780568598,8914570.780568592
BEDFORD - 000109,701 Deery Eakin School,701 Deery Eakin School,BEDFORD,000109,9,0.9999999999999994,14023881.166731358,14023881.166731365
BEDFORD - 000110,801 Thomas School,801 Thomas School,BEDFORD,000110,9,1.0000000000000004,15808421.426329685,15808421.426329678
BEDFORD - 000111,902 Southside School,902 Southside School,BEDFORD,000111,9,1.0,12903215.849595504,12903215.849595504
BENTON - 000201,2 Camden High School,2 Camden High School,BENTON,000201,5,0.999996628226424,183140923.8854239,183141541.39723384
BENTON - 000201,2 Camden High School,2 Camden High School,BENTON,000201,8,3.371773577175118e-06,617.5118101663161,183141541.39723384
BENTON - 000202,4 Camden Elementary School,4 Camden Elementary School,BENTON,000202,5,1.0000000000000007,211045780.29033348,211045780.29033336
BENTON - 000203,3 Benton Co. Courthouse,3 Benton Co. Courthouse,BENTON,000203,5,1.0000000000000002,85156028.49147773,85156028.49147771
BENTON - 000204,1 Holladay School,1 Holladay School,BENTON,000204,5,0.9998305856173995,375732071.1441741,375795736.3468312
BENTON - 000204,1 Holladay School,1 Holladay School,BENTON,000204,8,0.0001694143826010045,63665.20265728828,375795736.3468312
BENTON - 000205,5 Benton Co. Courthouse,5 Benton Co. Courthouse,BENTON,000205,5,0.9999999999999997,11671363.425726669,11671363.425726673
BENTON - 000206,6 Big Sandy School,6 Big Sandy School,BENTON,000206,5,0.999999999999999,263021839.73260942,263021839.7326097
BLEDSOE - 000301,Bellview,Bellview,BLEDSOE,000301,4,0.9999630494904305,132439637.12480438,132444531.01771519
BLEDSOE - 000301,Bellview,Bellview,BLEDSOE,000301,6,3.69505095704077e-05,4893.892910918244,132444531.01771519
BLEDSOE - 000302,Brayton,Brayton,BLEDSOE,000302,3,0.0005586010243143443,50212.12652262644,89889069.90326305
BLEDSOE - 000302,Brayton,Brayton,BLEDSOE,000302,4,0.9994413989756861,89838857.77674046,89889069.90326305
BLEDSOE - 000303,Cold Springs,Cold Springs,BLEDSOE,000303,4,0.9999999999999998,76581446.99869768,76581446.9986977
BLEDSOE - 000304,Dill,Dill,BLEDSOE,000304,4,1.0000000000000004,107468964.59544875,107468964.5954487
BLEDSOE - 000305,Griffith,Griffith,BLEDSOE,000305,4,1.0000000000000009,106772400.29701418,106772400.29701409
BLEDSOE - 000306,Lee Station,Lee Station,BLEDSOE,000306,4,0.9999999999999996,53471303.85665821,53471303.856658235
BLEDSOE - 000307,Luminary,Luminary,BLEDSOE,000307,3,0.00016505999486628935,15714.672070808394,95205819.45697033
BLEDSOE - 000307,Luminary,Luminary,BLEDSOE,000307,4,0.9997998894706364,95186767.7700403,95205819.45697033
BLEDSOE - 000307,Luminary,Luminary,BLEDSOE,000307,6,3.505053449725219e-05,3337.014859215702,95205819.45697033
BLEDSOE - 000308,Lusk,Lusk,BLEDSOE,000308,4,1.0,157581021.50197545,157581021.50197545
BLEDSOE - 000309,Mt.Crest,Mt.Crest,BLEDSOE,000309,4,0.9999998639976263,84575187.15515947,84575198.65758725
BLEDSOE - 000309,Mt.Crest,Mt.Crest,BLEDSOE,000309,6,1.3600237449930396e-07,11.50242784118221,84575198.65758725
BLEDSOE - 000310,Nine Mile,Nine Mile,BLEDSOE,000310,4,0.9999828332487585,59344445.795593545,59345464.564421035
BLEDSOE - 000310,Nine Mile,Nine Mile,BLEDSOE,000310,6,1.716675124004072e-05,1018.7688274020674,59345464.564421035
BLEDSOE - 000311,Pikeville,Pikeville,BLEDSOE,000311,4,1.0000000000000002,17990378.059208598,17990378.059208594
BLEDSOE - 000312,Rigsby,Rigsby,BLEDSOE,000312,3,0.00017138143786741278,12429.186655441148,72523528.86114097
BLEDSOE - 000312,Rigsby,Rigsby,BLEDSOE,000312,4,0.9998286185621331,72511099.67448556,72523528.86114097
BLOUNT - 000401,Townsend,Townsend,BLOUNT,000401,1,5.535058588505775e-05,25885.478526452946,467664038.4657771
BLOUNT - 000401,Townsend,Townsend,BLOUNT,000401,2,0.9997529912547761,467548521.35844934,467664038.4657771
BLOUNT - 000402,Oak View,Oak View,BLOUNT,000402,1,9.79921584219482e-05,7477.942162807156,76311638.43343054
BLOUNT - 000402,Oak View,Oak View,BLOUNT,000402,2,0.9999020078415776,76304160.4912677,76311638.43343054
BLOUNT - 000403,Blount County Board of Education,Blount County Board of Education,BLOUNT,000403,2,0.9999999999999996,9463233.926150568,9463233.926150572
BLOUNT - 000404,Maryville Junior High,Maryville Junior High,BLOUNT,000404,2,1.0000000000000002,4619117.476085404,4619117.476085403
BLOUNT - 000405,Prospect,Prospect,BLOUNT,000405,1,0.00030678311781878476,6824.852092758028,22246504.766241517
BLOUNT - 000405,Prospect,Prospect,BLOUNT,000405,2,0.999693216882181,22239679.914148755,22246504.766241517
BLOUNT - 000406,Rockford,Rockford,BLOUNT,000406,2,1.0000000000000002,30900088.36646383,30900088.366463825
BLOUNT - 000407,Middlesettlements,Middlesettlements,BLOUNT,000407,2,0.9999999999999994,9414884.026878085,9414884.02687809
BLOUNT - 000408,Alcoa High School,Alcoa High School,BLOUNT,000408,2,1.0000000000000007,16800617.215012636,16800617.215012625
BLOUNT - 000409,Mentor,Mentor,BLOUNT,000409,2,0.9999999999999994,14080298.590541687,14080298.590541694
BLOUNT - 000410,Beech Grove,Beech Grove,BLOUNT,000410,2,1.0000000000000002,18666234.400442373,18666234.40044237
BLOUNT - 000411,Martin Luther King,Martin Luther King,BLOUNT,000411,2,1.0,7263672.314991478,7263672.314991478
BLOUNT - 000412,Oak Street,Oak Street,BLOUNT,000412,2,1.0000000000000002,15250260.007980326,15250260.007980322
BLOUNT - 000413,Everett,Everett,BLOUNT,000413,2,0.9999999999999997,3184517.2589576934,3184517.2589576943
BLOUNT - 000414,Maryville Municipal,Maryville Municipal,BLOUNT,000414,2,0.9999999999999997,12987276.218249783,12987276.218249787
BLOUNT - 000415,Big Springs,Big Springs,BLOUNT,000415,2,0.9999999999999998,38877503.99773639,38877503.997736394
BLOUNT - 000416,Friendsville,Friendsville,BLOUNT,000416,2,0.9999999999999998,31712592.734648593,31712592.7346486
BLOUNT - 000417,William Blount High,William Blount High,BLOUNT,000417,2,1.0000000000000002,11546668.245416183,11546668.245416181
BLOUNT - 000418,Lanier,Lanier,BLOUNT,000418,2,0.999232959011572,127617584.4710938,127715547.53090952
BLOUNT - 000418,Lanier,Lanier,BLOUNT,000418,3,0.0006123369456688067,78204.94828949645,127715547.53090952
BLOUNT - 000419,William Blount Academy,William Blount Academy,BLOUNT,000419,2,0.9999999999999996,66257948.708698735,66257948.708698764
BLOUNT - 000420,Maryville High School,Maryville High School,BLOUNT,000420,2,1.0000000000000004,7719221.697098386,7719221.697098383
BLOUNT - 000421,Miser Station,Miser Station,BLOUNT,000421,2,0.9999999999999992,37470944.72054426,37470944.72054429
BLOUNT - 000423,Louisville,Louisville,BLOUNT,000423,2,1.0000000000000018,36969668.9062811,36969668.90628103
BLOUNT - 000424,Heritage,Heritage,BLOUNT,000424,2,0.9999999999999992,23605746.32309383,23605746.32309385
BLOUNT - 000425,Chilhowee View,Chilhowee View,BLOUNT,000425,2,0.9999999999999992,38456666.249569744,38456666.24956977
BLOUNT - 000426,Walland,Walland,BLOUNT,000426,1,0.0003114331078717591,24599.499569180167,78988068.21563001
BLOUNT - 000426,Walland,Walland,BLOUNT,000426,2,0.9996885668921299,78963468.71606097,78988068.21563001
BLOUNT - 000427,Montvale,Montvale,BLOUNT,000427,2,0.9999999999999993,60475024.526633434,60475024.52663347
BLOUNT - 000429,Porter,Porter,BLOUNT,000429,2,1.0000000000000002,45884391.03117254,45884391.03117252
BLOUNT - 000430,John Sevier,John Sevier,BLOUNT,000430,2,1.0000000000000007,4389205.602424386,4389205.602424383
BLOUNT - 000431,Eagleton Cafeteria,Eagleton Cafeteria,BLOUNT,000431,2,1.0000000000000002,26261897.19466413,26261897.194664128
BLOUNT - 000432,Maryville College,Maryville College,BLOUNT,000432,2,1.0,5396309.628854086,5396309.628854086
BLOUNT - 000433,Fairview,Fairview,BLOUNT,000433,2,0.9999999999999998,8454774.653953442,8454774.653953444
BLOUNT - 000434,Carpenters,Carpenters,BLOUNT,000434,2,1.0,70929860.3500571,70929860.3500571
BLOUNT - 000435,Happy Valley,Happy Valley,BLOUNT,000435,2,1.0000000000000007,25661027.73087786,25661027.730877843
BLOUNT - 000436,Pellissippi Campus,Pellissippi Campus,BLOUNT,000436,2,1.0000000000000002,11844166.131461328,11844166.131461324
BRADLEY - 000501,101 McDonald Ruritan,101 McDonald Ruritan,BRADLEY,000501,3,1.0000000000000007,61001141.6354083,61001141.63540826
BRADLEY - 000502,701 Stuart School,701 Stuart School,BRADLEY,000502,3,1.0000000000000007,16633620.197326498,16633620.197326489
BRADLEY - 000503,604 Black Fox School,604 Black Fox School,BRADLEY,000503,3,1.0000000000000002,51963066.60473967,51963066.604739666
BRADLEY - 000504,201 E.L. Ross School,201 E.L. Ross School,BRADLEY,000504,3,0.9999999999999993,34005568.64195731,34005568.641957335
BRADLEY - 000505,202 Walker Valley High,202 Walker Valley High,BRADLEY,000505,3,1.0000000000000013,119171024.15273996,119171024.15273981
BRADLEY - 000506,302 Senior Center,302 Senior Center,BRADLEY,000506,3,1.0000000000000002,14349873.495280055,14349873.495280052
BRADLEY - 000507,702 Cleveland High,702 Cleveland High,BRADLEY,000507,3,1.0000000000000002,8583374.491271598,8583374.491271596
BRADLEY - 000508,402 Michigan Ave School,402 Michigan Ave School,BRADLEY,000508,3,0.9999999999999997,80690784.2751262,80690784.27512623
BRADLEY - 000509,301 Lee University,301 Lee University,BRADLEY,000509,3,1.0000000000000004,6370249.060331393,6370249.06033139
BRADLEY - 000510,502 5 Points Museum,502 5 Points Museum,BRADLEY,000510,3,0.9999999999999997,6172850.590859371,6172850.590859373
BRADLEY - 000511,601 Valley View School,601 Valley View School,BRADLEY,000511,3,0.9999054447190258,100127337.47555763,100136805.93937908
BRADLEY - 000512,401 Oak Grove School,401 Oak Grove School,BRADLEY,000512,3,0.9999999999999994,63689545.80708627,63689545.807086304
BRADLEY - 000513,603 Waterville School,603 Waterville School,BRADLEY,000513,3,1.0,15102514.628125526,15102514.628125526
BRADLEY - 000514,501 Blythe/Bower School,501 Blythe/Bower School,BRADLEY,000514,3,1.0000000000000004,15481001.67917956,15481001.679179553
BRADLEY - 000515,602 Blue Springs School,602 Blue Springs School,BRADLEY,000515,3,0.9999528112317605,117759153.8055174,117764710.9771705
BRADLEY - 000516,102 Prospect School,102 Prospect School,BRADLEY,000516,3,1.0000000000000002,50730419.91329204,50730419.913292035
BRADLEY - 000517,103 Hopewell School,103 Hopewell School,BRADLEY,000517,3,1.0000000000000018,96611282.28906949,96611282.28906932
CAMPBELL - 000601,College Hill,College Hill,CAMPBELL,000601,2,0.00637785216455785,18212.386502826444,2855567.365457903
CAMPBELL - 000601,College Hill,College Hill,CAMPBELL,000601,6,0.993622147835433,2837354.9789550505,2855567.365457903
CAMPBELL - 000602,Caryville,Caryville,CAMPBELL,000602,2,0.0005431683018592246,46997.53266166622,86524807.321777
CAMPBELL - 000602,Caryville,Caryville,CAMPBELL,000602,6,0.9994568316981403,86477809.7891153,86524807.321777
CAMPBELL - 000603,West LaFollette,West LaFollette,CAMPBELL,000603,2,0.023220778904644225,95054.03354966508,4093490.3148599374
CAMPBELL - 000603,West LaFollette,West LaFollette,CAMPBELL,000603,6,0.9767792210953653,3998436.2813103115,4093490.3148599374
CAMPBELL - 000604,Valley View,Valley View,CAMPBELL,000604,2,1.0000000000000004,80195164.30385849,80195164.30385846
CAMPBELL - 000605,Elk Valley,Elk Valley,CAMPBELL,000605,2,0.9992655335575654,100742538.05684584,100816584.45496888
CAMPBELL - 000605,Elk Valley,Elk Valley,CAMPBELL,000605,6,0.0007344664424355856,74046.39812314775,100816584.45496888
CAMPBELL - 000607,LaFollette Elementary School,LaFollette Elementary School,CAMPBELL,000607,2,1.0,27853715.25168891,27853715.25168891
CAMPBELL - 000608,East LaFollette,East LaFollette,CAMPBELL,000608,2,0.9691379273681943,5017435.19599351,5177214.77439123
CAMPBELL - 000608,East LaFollette,East LaFollette,CAMPBELL,000608,6,0.03086207263180739,159779.57839772844,5177214.77439123
CAMPBELL - 000609,Jacksboro,Jacksboro,CAMPBELL,000609,6,1.0000000000000004,8104049.839980337,8104049.839980333
CAMPBELL - 000610,Campbell County High School,Campbell County High School,CAMPBELL,000610,2,0.0007713008780114747,12189.600284407376,15803949.706156086
CAMPBELL - 000610,Campbell County High School,Campbell County High School,CAMPBELL,000610,6,0.9992286991219916,15791760.105871728,15803949.706156086
CAMPBELL - 000611,Jacksboro Station,Jacksboro Station,CAMPBELL,000611,2,0.0007794593812895787,21254.493553677046,27268250.35900202
CAMPBELL - 000611,Jacksboro Station,Jacksboro Station,CAMPBELL,000611,6,0.99922054061871,27246995.865448333,27268250.35900202
CAMPBELL - 000612,Pinecrest,Pinecrest,CAMPBELL,000612,2,0.0006185424216699902,20755.962930345104,33556248.04893171
CAMPBELL - 000612,Pinecrest,Pinecrest,CAMPBELL,000612,3,0.00045911115103150756,15406.047666043818,33556248.04893171
CAMPBELL - 000612,Pinecrest,Pinecrest,CAMPBELL,000612,6,0.9989223464273018,33520086.03833543,33556248.04893171
CAMPBELL - 000613,Ridgewood,Ridgewood,CAMPBELL,000613,3,0.00039926577016754236,21268.14534302716,53268141.003178135
CAMPBELL - 000613,Ridgewood,Ridgewood,CAMPBELL,000613,6,0.9996007342298329,53246872.85783513,53268141.003178135
CAMPBELL - 000614,Clinchmore,Clinchmore,CAMPBELL,000614,3,0.00045550547713886524,74698.34363112987,163990000.95526263
CAMPBELL - 000614,Clinchmore,Clinchmore,CAMPBELL,000614,6,0.9995444945228621,163915302.61163166,163990000.95526263
CAMPBELL - 000615,Demory,Demory,CAMPBELL,000615,2,0.998776091878294,72713494.70301174,72802598.39446802
CAMPBELL - 000615,Demory,Demory,CAMPBELL,000615,3,0.00036232889259886107,26378.48485458722,72802598.39446802
CAMPBELL - 000615,Demory,Demory,CAMPBELL,000615,6,0.0008615792291071569,62725.2066017037,72802598.39446802
CAMPBELL - 000616,Alder Springs,Alder Springs,CAMPBELL,000616,2,0.999893881117493,63879768.364089936,63886547.93316384
CAMPBELL - 000616,Alder Springs,Alder Springs,CAMPBELL,000616,3,9.122307447661985e-05,5827.927320161149,63886547.93316384
CAMPBELL - 000616,Alder Springs,Alder Springs,CAMPBELL,000616,6,1.4895808030361073e-05,951.6417537348696,63886547.93316384
CAMPBELL - 000617,Well Springs,Well Springs,CAMPBELL,000617,2,1.0,36787400.88655284,36787400.88655284
CAMPBELL - 000618,Habersham,Habersham,CAMPBELL,000618,2,0.9999092682931627,302515089.9385339,302542540.13959163
CAMPBELL - 000618,Habersham,Habersham,CAMPBELL,000618,6,9.073170683763907e-05,27450.20105786008,302542540.13959163
CAMPBELL - 000619,White Oak,White Oak,CAMPBELL,000619,2,1.0000000000000007,98480361.92412913,98480361.92412907
CAMPBELL - 000620,Newcomb,Newcomb,CAMPBELL,000620,2,0.999692198346907,78623542.76444875,78647750.67211767
CAMPBELL - 000620,Newcomb,Newcomb,CAMPBELL,000620,6,0.00030780165309207295,24207.90766885101,78647750.67211767
CAMPBELL - 000621,Jellico,Jellico,CAMPBELL,000621,2,0.9999795963730892,27460461.177325256,27461021.48176216
CANNON - 000701,Westside,Westside,CANNON,000701,4,1.0000000000000002,184020750.71708885,184020750.7170888
CANNON - 000702,Gassaway,Gassaway,CANNON,000702,4,0.9999983923346509,63774561.969314635,63774664.4976329
CANNON - 000702,Gassaway,Gassaway,CANNON,000702,6,1.6076653493103402e-06,102.52831827673674,63774664.4976329
CANNON - 000703,Woodland,Woodland,CANNON,000703,4,0.9999999999999991,135430927.79821104,135430927.79821116
CANNON - 000704,Eastside,Eastside,CANNON,000704,4,1.0000000000000007,80664830.96298625,80664830.96298619
CANNON - 000705,Woodbury,Woodbury,CANNON,000705,4,1.0,5091893.283392361,5091893.283392361
CANNON - 000706,Auburntown,Auburntown,CANNON,000706,4,0.9999476078906671,74252323.07243645,74256213.51209342
CANNON - 000706,Auburntown,Auburntown,CANNON,000706,6,5.239210933274293e-05,3890.4396569611013,74256213.51209342
CANNON - 000707,Pleasant Ridge,Pleasant Ridge,CANNON,000707,4,0.9999999999999997,50562327.28122234,50562327.28122236
CANNON - 000708,2 Short Mountain,2 Short Mountain,CANNON,000708,4,0.999949852210106,48646569.50552242,48649009.14581162
CANNON - 000708,2 Short Mountain,2 Short Mountain,CANNON,000708,6,5.0147789896818106e-05,2439.6402893325435,48649009.14581162
CANNON - 000709,4 Short Mountain,4 Short Mountain,CANNON,000709,4,0.9998239672120521,45688797.56377844,45696841.7062244
CANNON - 000709,4 Short Mountain,4 Short Mountain,CANNON,000709,6,0.00017603278794701814,8044.1424459202535,45696841.7062244
CARROLL - 000801,2 Trezevant,2 Trezevant,CARROLL,000801,5,0.00021478954137174014,27085.195611413987,126101091.5076966
CARROLL - 000801,2 Trezevant,2 Trezevant,CARROLL,000801,8,0.9997852104586283,126074006.3120852,126101091.5076966
CARROLL - 000802,7 Macedonia,7 Macedonia,CARROLL,000802,5,1.4924366587776022e-06,55.96160267231426,37496802.523029864
CARROLL - 000802,7 Macedonia,7 Macedonia,CARROLL,000802,8,0.9999985075633432,37496746.561427265,37496802.523029864
CARROLL - 000803,12 Bruceton,12 Bruceton,CARROLL,000803,5,0.00015795572385281367,7702.240925467171,48762024.810473315
CARROLL - 000803,12 Bruceton,12 Bruceton,CARROLL,000803,8,0.9998420442761486,48754322.56954792,48762024.810473315
CARROLL - 000804,5 Cedar Grove,5 Cedar Grove,CARROLL,000804,8,0.9999999999999993,119890861.54845375,119890861.54845382
CARROLL - 000805,8 Civic Center,8 Civic Center,CARROLL,000805,8,0.9999999999999997,92326153.97885059,92326153.97885062
CARROLL - 000806,19 Concord,19 Concord,CARROLL,000806,8,1.0000000000000002,50622686.34947466,50622686.349474646
CARROLL - 000807,9 Huntingdon Police Station,9 Huntingdon Police Station,CARROLL,000807,8,0.9999999999999994,158562287.2578897,158562287.25788978
CARROLL - 000808,17 Senior Citizens,17 Senior Citizens,CARROLL,000808,5,2.385934192272567e-06,113.03020058659006,47373561.66513983
CARROLL - 000808,17 Senior Citizens,17 Senior Citizens,CARROLL,000808,8,0.999997614065807,47373448.63493921,47373561.66513983
CARROLL - 000809,21 Bethel,21 Bethel,CARROLL,000809,5,2.9760956275896413e-05,1649.1043973653082,55411673.67329954
CARROLL - 000809,21 Bethel,21 Bethel,CARROLL,000809,8,0.9999702390437248,55410024.56890222,55411673.67329954
CARROLL - 000810,4 McLemoresville,4 McLemoresville,CARROLL,000810,8,1.0000000000000004,71859336.43855062,71859336.43855059
CARROLL - 000811,14 Vale,14 Vale,CARROLL,000811,5,0.0001508660395846228,9772.875992052626,64778501.63602185
CARROLL - 000811,14 Vale,14 Vale,CARROLL,000811,8,0.9998491339604162,64768728.76002985,64778501.63602185
CARROLL - 000812,6 Clarksburg,6 Clarksburg,CARROLL,000812,5,3.661371431766646e-05,8613.94677190328,235265581.01063704
CARROLL - 000812,6 Clarksburg,6 Clarksburg,CARROLL,000812,8,0.9999633862856835,235256967.06386542,235265581.01063704
CARROLL - 000813,20 Westport,20 Westport,CARROLL,000813,8,1.0000000000000004,42529741.975025766,42529741.97502574
CARROLL - 000814,18 Cannon,18 Cannon,CARROLL,000814,5,2.634262580681407e-05,2348.5842830413894,89155283.92138794
CARROLL - 000814,18 Cannon,18 Cannon,CARROLL,000814,8,0.9999736573741925,89152935.33710484,89155283.92138794
CARROLL - 000815,13 Hollow Rock,13 Hollow Rock,CARROLL,000815,8,1.0000000000000004,33247627.66951679,33247627.66951678
CARROLL - 000816,1 Lavinia,1 Lavinia,CARROLL,000816,8,1.0000000000000002,117159224.35832591,117159224.3583259
CARROLL - 000817,16 Atwood,16 Atwood,CARROLL,000817,8,1.0000000000000002,65120668.437080994,65120668.43708098
CARROLL - 000818,22 McKenzie City hall,22 McKenzie City hall,CARROLL,000818,5,0.0005765474517208422,1699.1823616839176,2947168.2800995926
CARROLL - 000818,22 McKenzie City hall,22 McKenzie City hall,CARROLL,000818,8,0.9994234525482817,2945469.0977379163,2947168.2800995926
CARROLL - 000819,11 Buena Vista,11 Buena Vista,CARROLL,000819,5,5.79798443197276e-05,5544.517448318776,95628360.3961361
CARROLL - 000819,11 Buena Vista,11 Buena Vista,CARROLL,000819,8,0.9999420201556812,95622815.87868787,95628360.3961361
CARTER - 000901,Happy Valley,Happy Valley,CARTER,000901,1,0.9999999999999994,24971367.743513353,24971367.743513368
CARTER - 000902,Central,Central,CARTER,000902,1,0.9999999999999998,22327544.018674374,22327544.018674377
CARTER - 000903,Range,Range,CARTER,000903,1,0.9999999999999992,9224364.871882638,9224364.871882645
CARTER - 000904,Westside,Westside,CARTER,000904,1,1.0000000000000004,9309076.510586126,9309076.510586122
CARTER - 000905,High School,High School,CARTER,000905,1,1.0000000000000002,3756557.2225457914,3756557.222545791
