county,precinct,office,district,party,candidate,votes
ANDERSON,Andersonville,U.S. Senate,,D,Bob Clement,191
ANDERSON,Andersonville,U.S. Senate,,R,Lamar Alexander,289
ANDERSON,Andersonville,U.S. Senate,,I,Wesley M. Baker,4
ANDERSON,Andersonville,U.S. Senate,,I,Karl Stanley Davidson,0
ANDERSON,Andersonville,U.S. Senate,,I,Connie Gammon,0
ANDERSON,Andersonville,U.S. Senate,,I,Basil J. Marceaux I,1
ANDERSON,Andersonville,U.S. Senate,,I,Write-Ins,0
ANDERSON,Andersonville,U.S. Senate,,I,John Jay Hooker,0
ANDERSON,Andersonville,U.S. Senate,,I,H. Gary Keplinger,0
ANDERSON,Block House Valley,U.S. Senate,,D,Bob Clement,60
ANDERSON,Block House Valley,U.S. Senate,,R,Lamar Alexander,90
ANDERSON,Block House Valley,U.S. Senate,,I,Wesley M. Baker,1
ANDERSON,Block House Valley,U.S. Senate,,I,Karl Stanley Davidson,0
ANDERSON,Block House Valley,U.S. Senate,,I,Connie Gammon,1
ANDERSON,Block House Valley,U.S. Senate,,I,Basil J. Marceaux I,2
ANDERSON,Block House Valley,U.S. Senate,,I,Write-Ins,1
ANDERSON,Block House Valley,U.S. Senate,,I,John Jay Hooker,0
ANDERSON,Block House Valley,U.S. Senate,,I,H. Gary Keplinger,0
ANDERSON,Briceville,U.S. Senate,,D,Bob Clement,134
ANDERSON,Briceville,U.S. Senate,,R,Lamar Alexander,94
ANDERSON,Briceville,U.S. Senate,,I,Wesley M. Baker,2
ANDERSON,Briceville,U.S. Senate,,I,Karl Stanley Davidson,1
ANDERSON,Briceville,U.S. Senate,,I,Connie Gammon,0
ANDERSON,Briceville,U.S. Senate,,I,Basil J. Marceaux I,2
ANDERSON,Briceville,U.S. Senate,,I,Write-Ins,2
ANDERSON,Briceville,U.S. Senate,,I,John Jay Hooker,0
ANDERSON,Briceville,U.S. Senate,,I,H. Gary Keplinger,0
ANDERSON,Claxton,U.S. Senate,,D,Bob Clement,525
ANDERSON,Claxton,U.S. Senate,,R,Lamar Alexander,707
ANDERSON,Claxton,U.S. Senate,,I,Wesley M. Baker,9
ANDERSON,Claxton,U.S. Senate,,I,Karl Stanley Davidson,3
ANDERSON,Claxton,U.S. Senate,,I,Connie Gammon,6
ANDERSON,Claxton,U.S. Senate,,I,Basil J. Marceaux I,5
ANDERSON,Claxton,U.S. Senate,,I,Write-Ins,2
ANDERSON,Claxton,U.S. Senate,,I,John Jay Hooker,0
ANDERSON,Claxton,U.S. Senate,,I,H. Gary Keplinger,1
ANDERSON,Clinch Valley,U.S. Senate,,D,Bob Clement,158
ANDERSON,Clinch Valley,U.S. Senate,,R,Lamar Alexander,244
ANDERSON,Clinch Valley,U.S. Senate,,I,Wesley M. Baker,0
ANDERSON,Clinch Valley,U.S. Senate,,I,Karl Stanley Davidson,0
ANDERSON,Clinch Valley,U.S. Senate,,I,Connie Gammon,0
ANDERSON,Clinch Valley,U.S. Senate,,I,Basil J. Marceaux I,3
ANDERSON,Clinch Valley,U.S. Senate,,I,Write-Ins,1
ANDERSON,Clinch Valley,U.S. Senate,,I,John Jay Hooker,0
ANDERSON,Clinch Valley,U.S. Senate,,I,H. Gary Keplinger,1
ANDERSON,Clinton,U.S. Senate,,D,Bob Clement,275
ANDERSON,Clinton,U.S. Senate,,R,Lamar Alexander,450
ANDERSON,Clinton,U.S. Senate,,I,Wesley M. Baker,4
ANDERSON,Clinton,U.S. Senate,,I,Karl Stanley Davidson,1
ANDERSON,Clinton,U.S. Senate,,I,Connie Gammon,3
ANDERSON,Clinton,U.S. Senate,,I,Basil J. Marceaux I,2
ANDERSON,Clinton,U.S. Senate,,I,Write-Ins,0
ANDERSON,Clinton,U.S. Senate,,I,John Jay Hooker,0
ANDERSON,Clinton,U.S. Senate,,I,H. Gary Keplinger,1
ANDERSON,Clinton High,U.S. Senate,,D,Bob Clement,133
ANDERSON,Clinton High,U.S. Senate,,R,Lamar Alexander,246
ANDERSON,Clinton High,U.S. Senate,,I,Wesley M. Baker,1
ANDERSON,Clinton High,U.S. Senate,,I,Karl Stanley Davidson,2
ANDERSON,Clinton High,U.S. Senate,,I,Connie Gammon,0
ANDERSON,Clinton High,U.S. Senate,,I,Basil J. Marceaux I,1
ANDERSON,Clinton High,U.S. Senate,,I,Write-Ins,1
ANDERSON,Clinton High,U.S. Senate,,I,John Jay Hooker,0
ANDERSON,Clinton High,U.S. Senate,,I,H. Gary Keplinger,0
ANDERSON,Clinton Middle Sch,U.S. Senate,,D,Bob Clement,107
ANDERSON,Clinton Middle Sch,U.S. Senate,,R,Lamar Alexander,166
ANDERSON,Clinton Middle Sch,U.S. Senate,,I,Wesley M. Baker,0
ANDERSON,Clinton Middle Sch,U.S. Senate,,I,Karl Stanley Davidson,0
ANDERSON,Clinton Middle Sch,U.S. Senate,,I,Connie Gammon,1
ANDERSON,Clinton Middle Sch,U.S. Senate,,I,Basil J. Marceaux I,3
ANDERSON,Clinton Middle Sch,U.S. Senate,,I,Write-Ins,1
ANDERSON,Clinton Middle Sch,U.S. Senate,,I,John Jay Hooker,0
ANDERSON,Clinton Middle Sch,U.S. Senate,,I,H. Gary Keplinger,0
ANDERSON,Dutch Valley,U.S. Senate,,D,Bob Clement,160
ANDERSON,Dutch Valley,U.S. Senate,,R,Lamar Alexander,256
ANDERSON,Dutch Valley,U.S. Senate,,I,Wesley M. Baker,2
ANDERSON,Dutch Valley,U.S. Senate,,I,Karl Stanley Davidson,2
ANDERSON,Dutch Valley,U.S. Senate,,I,Connie Gammon,1
ANDERSON,Dutch Valley,U.S. Senate,,I,Basil J. Marceaux I,2
ANDERSON,Dutch Valley,U.S. Senate,,I,Write-Ins,1
ANDERSON,Dutch Valley,U.S. Senate,,I,John Jay Hooker,0
ANDERSON,Dutch Valley,U.S. Senate,,I,H. Gary Keplinger,0
ANDERSON,Emory Valley,U.S. Senate,,D,Bob Clement,319
ANDERSON,Emory Valley,U.S. Senate,,R,Lamar Alexander,513
ANDERSON,Emory Valley,U.S. Senate,,I,Wesley M. Baker,0
ANDERSON,Emory Valley,U.S. Senate,,I,Karl Stanley Davidson,0
ANDERSON,Emory Valley,U.S. Senate,,I,Connie Gammon,4
ANDERSON,Emory Valley,U.S. Senate,,I,Basil J. Marceaux I,1
ANDERSON,Emory Valley,U.S. Senate,,I,Write-Ins,0
ANDERSON,Emory Valley,U.S. Senate,,I,John Jay Hooker,0
ANDERSON,Emory Valley,U.S. Senate,,I,H. Gary Keplinger,1
ANDERSON,Fairview,U.S. Senate,,D,Bob Clement,215
ANDERSON,Fairview,U.S. Senate,,R,Lamar Alexander,274
ANDERSON,Fairview,U.S. Senate,,I,Wesley M. Baker,5
ANDERSON,Fairview,U.S. Senate,,I,Karl Stanley Davidson,0
ANDERSON,Fairview,U.S. Senate,,I,Connie Gammon,2
ANDERSON,Fairview,U.S. Senate,,I,Basil J. Marceaux I,5
ANDERSON,Fairview,U.S. Senate,,I,Write-Ins,1
ANDERSON,Fairview,U.S. Senate,,I,John Jay Hooker,0
ANDERSON,Fairview,U.S. Senate,,I,H. Gary Keplinger,1
ANDERSON,Glen Alpine,U.S. Senate,,D,Bob Clement,100
ANDERSON,Glen Alpine,U.S. Senate,,R,Lamar Alexander,130
ANDERSON,Glen Alpine,U.S. Senate,,I,Wesley M. Baker,0
ANDERSON,Glen Alpine,U.S. Senate,,I,Karl Stanley Davidson,0
ANDERSON,Glen Alpine,U.S. Senate,,I,Connie Gammon,0
ANDERSON,Glen Alpine,U.S. Senate,,I,Basil J. Marceaux I,0
ANDERSON,Glen Alpine,U.S. Senate,,I,Write-Ins,0
ANDERSON,Glen Alpine,U.S. Senate,,I,John Jay Hooker,0
ANDERSON,Glen Alpine,U.S. Senate,,I,H. Gary Keplinger,0
ANDERSON,Glenwood,U.S. Senate,,D,Bob Clement,359
ANDERSON,Glenwood,U.S. Senate,,R,Lamar Alexander,415
ANDERSON,Glenwood,U.S. Senate,,I,Wesley M. Baker,3
ANDERSON,Glenwood,U.S. Senate,,I,Karl Stanley Davidson,0
ANDERSON,Glenwood,U.S. Senate,,I,Connie Gammon,6
ANDERSON,Glenwood,U.S. Senate,,I,Basil J. Marceaux I,6
ANDERSON,Glenwood,U.S. Senate,,I,Write-Ins,1
ANDERSON,Glenwood,U.S. Senate,,I,John Jay Hooker,0
ANDERSON,Glenwood,U.S. Senate,,I,H. Gary Keplinger,2
ANDERSON,Hendrix Creek,U.S. Senate,,D,Bob Clement,229
ANDERSON,Hendrix Creek,U.S. Senate,,R,Lamar Alexander,404
