county,precinct,office,district,party,candidate,votes
ANDERSON,05. CLINTON,U.S. Senate,,I,David Jarrod Ownby,1
ANDERSON,05. CLINTON,U.S. Senate,,I,Write-Ins,0
ANDERSON,05. CLINTON,U.S. Senate,,I,Robert Watson,2
ANDERSON,06. CLINTON HIGH,U.S. Senate,,D,Jeff Clark,78
ANDERSON,06. CLINTON HIGH,U.S. Senate,,R,Bill Frist,188
ANDERSON,06. CLINTON HIGH,U.S. Senate,,I,Tom Burrell,5
ANDERSON,06. CLINTON HIGH,U.S. Senate,,I,Charles F. Johnson,0
ANDERSON,06. CLINTON HIGH,U.S. Senate,,I,Joel Kinstle,0
ANDERSON,06. CLINTON HIGH,U.S. Senate,,I,David Jarrod Ownby,0
ANDERSON,06. CLINTON HIGH,U.S. Senate,,I,Write-Ins,0
ANDERSON,06. CLINTON HIGH,U.S. Senate,,I,Robert Watson,0
ANDERSON,07. CLAXTON,U.S. Senate,,D,Jeff Clark,373
ANDERSON,07. CLAXTON,U.S. Senate,,R,Bill Frist,1019
ANDERSON,07. CLAXTON,U.S. Senate,,I,Tom Burrell,26
ANDERSON,07. CLAXTON,U.S. Senate,,I,Charles F. Johnson,4
ANDERSON,07. CLAXTON,U.S. Senate,,I,Joel Kinstle,4
ANDERSON,07. CLAXTON,U.S. Senate,,I,David Jarrod Ownby,8
ANDERSON,07. CLAXTON,U.S. Senate,,I,Write-Ins,0
ANDERSON,07. CLAXTON,U.S. Senate,,I,Robert Watson,9
ANDERSON,08. CLINTON MIDDLE,U.S. Senate,,D,Jeff Clark,96
ANDERSON,08. CLINTON MIDDLE,U.S. Senate,,R,Bill Frist,250
ANDERSON,08. CLINTON MIDDLE,U.S. Senate,,I,Tom Burrell,7
ANDERSON,08. CLINTON MIDDLE,U.S. Senate,,I,Charles F. Johnson,0
ANDERSON,08. CLINTON MIDDLE,U.S. Senate,,I,Joel Kinstle,1
ANDERSON,08. CLINTON MIDDLE,U.S. Senate,,I,David Jarrod Ownby,0
ANDERSON,08. CLINTON MIDDLE,U.S. Senate,,I,Write-Ins,0
ANDERSON,08. CLINTON MIDDLE,U.S. Senate,,I,Robert Watson,0
ANDERSON,09. DUTCH VALLEY,U.S. Senate,,D,Jeff Clark,84
ANDERSON,09. DUTCH VALLEY,U.S. Senate,,R,Bill Frist,241
ANDERSON,09. DUTCH VALLEY,U.S. Senate,,I,Tom Burrell,8
ANDERSON,09. DUTCH VALLEY,U.S. Senate,,I,Charles F. Johnson,1
ANDERSON,09. DUTCH VALLEY,U.S. Senate,,I,Joel Kinstle,1
ANDERSON,09. DUTCH VALLEY,U.S. Senate,,I,David Jarrod Ownby,1
ANDERSON,09. DUTCH VALLEY,U.S. Senate,,I,Write-Ins,0
ANDERSON,09. DUTCH VALLEY,U.S. Senate,,I,Robert Watson,1
ANDERSON,10. EMORY VALLEY,U.S. Senate,,D,Jeff Clark,227
ANDERSON,10. EMORY VALLEY,U.S. Senate,,R,Bill Frist,667
ANDERSON,10. EMORY VALLEY,U.S. Senate,,I,Tom Burrell,22
ANDERSON,10. EMORY VALLEY,U.S. Senate,,I,Charles F. Johnson,2
ANDERSON,10. EMORY VALLEY,U.S. Senate,,I,Joel Kinstle,2
ANDERSON,10. EMORY VALLEY,U.S. Senate,,I,David Jarrod Ownby,2
ANDERSON,10. EMORY VALLEY,U.S. Senate,,I,Write-Ins,0
ANDERSON,10. EMORY VALLEY,U.S. Senate,,I,Robert Watson,1
ANDERSON,11. FAIRVIEW,U.S. Senate,,D,Jeff Clark,167
ANDERSON,11. FAIRVIEW,U.S. Senate,,R,Bill Frist,409
ANDERSON,11. FAIRVIEW,U.S. Senate,,I,Tom Burrell,14
ANDERSON,11. FAIRVIEW,U.S. Senate,,I,Charles F. Johnson,6
ANDERSON,11. FAIRVIEW,U.S. Senate,,I,Joel Kinstle,2
ANDERSON,11. FAIRVIEW,U.S. Senate,,I,David Jarrod Ownby,4
ANDERSON,11. FAIRVIEW,U.S. Senate,,I,Write-Ins,0
ANDERSON,11. FAIRVIEW,U.S. Senate,,I,Robert Watson,0
ANDERSON,12. GLENWOOD,U.S. Senate,,D,Jeff Clark,290
ANDERSON,12. GLENWOOD,U.S. Senate,,R,Bill Frist,613
ANDERSON,12. GLENWOOD,U.S. Senate,,I,Tom Burrell,38
ANDERSON,12. GLENWOOD,U.S. Senate,,I,Charles F. Johnson,3
ANDERSON,12. GLENWOOD,U.S. Senate,,I,Joel Kinstle,1
ANDERSON,12. GLENWOOD,U.S. Senate,,I,David Jarrod Ownby,3
ANDERSON,12. GLENWOOD,U.S. Senate,,I,Write-Ins,0
ANDERSON,12. GLENWOOD,U.S. Senate,,I,Robert Watson,5
ANDERSON,13. HIGHLAND VIEW,U.S. Senate,,D,Jeff Clark,109
ANDERSON,13. HIGHLAND VIEW,U.S. Senate,,R,Bill Frist,194
ANDERSON,13. HIGHLAND VIEW,U.S. Senate,,I,Tom Burrell,23
ANDERSON,13. HIGHLAND VIEW,U.S. Senate,,I,Charles F. Johnson,2
ANDERSON,13. HIGHLAND VIEW,U.S. Senate,,I,Joel Kinstle,3
ANDERSON,13. HIGHLAND VIEW,U.S. Senate,,I,David Jarrod Ownby,0
ANDERSON,13. HIGHLAND VIEW,U.S. Senate,,I,Write-Ins,0
ANDERSON,13. HIGHLAND VIEW,U.S. Senate,,I,Robert Watson,4
ANDERSON,14. LAKE CITY,U.S. Senate,,D,Jeff Clark,106
ANDERSON,14. LAKE CITY,U.S. Senate,,R,Bill Frist,215
ANDERSON,14. LAKE CITY,U.S. Senate,,I,Tom Burrell,8
ANDERSON,14. LAKE CITY,U.S. Senate,,I,Charles F. Johnson,6
ANDERSON,14. LAKE CITY,U.S. Senate,,I,Joel Kinstle,0
ANDERSON,14. LAKE CITY,U.S. Senate,,I,David Jarrod Ownby,1
ANDERSON,14. LAKE CITY,U.S. Senate,,I,Write-Ins,0
ANDERSON,14. LAKE CITY,U.S. Senate,,I,Robert Watson,0
ANDERSON,15. LAKE CITY MIDDL,U.S. Senate,,D,Jeff Clark,227
ANDERSON,15. LAKE CITY MIDDL,U.S. Senate,,R,Bill Frist,535
ANDERSON,15. LAKE CITY MIDDL,U.S. Senate,,I,Tom Burrell,9
ANDERSON,15. LAKE CITY MIDDL,U.S. Senate,,I,Charles F. Johnson,5
ANDERSON,15. LAKE CITY MIDDL,U.S. Senate,,I,Joel Kinstle,1
ANDERSON,15. LAKE CITY MIDDL,U.S. Senate,,I,David Jarrod Ownby,1
ANDERSON,15. LAKE CITY MIDDL,U.S. Senate,,I,Write-Ins,0
ANDERSON,15. LAKE CITY MIDDL,U.S. Senate,,I,Robert Watson,0
ANDERSON,16. MARLOW,U.S. Senate,,D,Jeff Clark,186
ANDERSON,16. MARLOW,U.S. Senate,,R,Bill Frist,472
ANDERSON,16. MARLOW,U.S. Senate,,I,Tom Burrell,9
ANDERSON,16. MARLOW,U.S. Senate,,I,Charles F. Johnson,2
ANDERSON,16. MARLOW,U.S. Senate,,I,Joel Kinstle,3
ANDERSON,16. MARLOW,U.S. Senate,,I,David Jarrod Ownby,2
ANDERSON,16. MARLOW,U.S. Senate,,I,Write-Ins,0
ANDERSON,16. MARLOW,U.S. Senate,,I,Robert Watson,8
ANDERSON,17. NORTH CLINTON,U.S. Senate,,D,Jeff Clark,155
ANDERSON,17. NORTH CLINTON,U.S. Senate,,R,Bill Frist,377
ANDERSON,17. NORTH CLINTON,U.S. Senate,,I,Tom Burrell,9
ANDERSON,17. NORTH CLINTON,U.S. Senate,,I,Charles F. Johnson,1
ANDERSON,17. NORTH CLINTON,U.S. Senate,,I,Joel Kinstle,3
ANDERSON,17. NORTH CLINTON,U.S. Senate,,I,David Jarrod Ownby,2
ANDERSON,17. NORTH CLINTON,U.S. Senate,,I,Write-Ins,0
ANDERSON,17. NORTH CLINTON,U.S. Senate,,I,Robert Watson,0
ANDERSON,18. NORRIS,U.S. Senate,,D,Jeff Clark,179
ANDERSON,18. NORRIS,U.S. Senate,,R,Bill Frist,348
ANDERSON,18. NORRIS,U.S. Senate,,I,Tom Burrell,29
ANDERSON,18. NORRIS,U.S. Senate,,I,Charles F. Johnson,1
ANDERSON,18. NORRIS,U.S. Senate,,I,Joel Kinstle,0
ANDERSON,18. NORRIS,U.S. Senate,,I,David Jarrod Ownby,1
ANDERSON,18. NORRIS,U.S. Senate,,I,Write-Ins,0
ANDERSON,18. NORRIS,U.S. Senate,,I,Robert Watson,1
ANDERSON,19. NORWOOD,U.S. Senate,,D,Jeff Clark,192
ANDERSON,19. NORWOOD,U.S. Senate,,R,Bill Frist,547
ANDERSON,19. NORWOOD,U.S. Senate,,I,Tom Burrell,14
ANDERSON,19. NORWOOD,U.S. Senate,,I,Charles F. Johnson,2
ANDERSON,19. NORWOOD,U.S. Senate,,I,Joel Kinstle,1
ANDERSON,19. NORWOOD,U.S. Senate,,I,David Jarrod Ownby,4
ANDERSON,19. NORWOOD,U.S. Senate,,I,Write-Ins,0
ANDERSON,19. NORWOOD,U.S. Senate,,I,Robert Watson,3
ANDERSON,20. CITY HALL,U.S. Senate,,D,Jeff Clark,178
ANDERSON,20. CITY HALL,U.S. Senate,,R,Bill Frist,224
ANDERSON,20. CITY HALL,U.S. Senate,,I,Tom Burrell,9
ANDERSON,20. CITY HALL,U.S. Senate,,I,Charles F. Johnson,1
ANDERSON,20. CITY HALL,U.S. Senate,,I,Joel Kinstle,1
ANDERSON,20. CITY HALL,U.S. Senate,,I,David Jarrod Ownby,2
ANDERSON,20. CITY HALL,U.S. Senate,,I,Write-Ins,0
ANDERSON,20. CITY HALL,U.S. Senate,,I,Robert Watson,1
ANDERSON,21. OAK RIDGE HIGH,U.S. Senate,,D,Jeff Clark,66
ANDERSON,21. OAK RIDGE HIGH,U.S. Senate,,R,Bill Frist,136
ANDERSON,21. OAK RIDGE HIGH,U.S. Senate,,I,Tom Burrell,6
ANDERSON,21. OAK RIDGE HIGH,U.S. Senate,,I,Charles F. Johnson,1
ANDERSON,21. OAK RIDGE HIGH,U.S. Senate,,I,Joel Kinstle,0
ANDERSON,21. OAK RIDGE HIGH,U.S. Senate,,I,David Jarrod Ownby,0
ANDERSON,21. OAK RIDGE HIGH,U.S. Senate,,I,Write-Ins,0
ANDERSON,21. OAK RIDGE HIGH,U.S. Senate,,I,Robert Watson,0
ANDERSON,22. PINE VALLEY,U.S. Senate,,D,Jeff Clark,223
ANDERSON,22. PINE VALLEY,U.S. Senate,,R,Bill Frist,515
ANDERSON,22. PINE VALLEY,U.S. Senate,,I,Tom Burrell,23
ANDERSON,22. PINE VALLEY,U.S. Senate,,I,Charles F. Johnson,2
ANDERSON,22. PINE VALLEY,U.S. Senate,,I,Joel Kinstle,0
ANDERSON,22. PINE VALLEY,U.S. Senate,,I,David Jarrod Ownby,0
ANDERSON,22. PINE VALLEY,U.S. Senate,,I,Write-Ins,0
ANDERSON,22. PINE VALLEY,U.S. Senate,,I,Robert Watson,1
ANDERSON,23. ROBERTSVILLE,U.S. Senate,,D,Jeff Clark,139
ANDERSON,23. ROBERTSVILLE,U.S. Senate,,R,Bill Frist,273
ANDERSON,23. ROBERTSVILLE,U.S. Senate,,I,Tom Burrell,11
ANDERSON,23. ROBERTSVILLE,U.S. Senate,,I,Charles F. Johnson,0
ANDERSON,23. ROBERTSVILLE,U.S. Senate,,I,Joel Kinstle,0
ANDERSON,23. ROBERTSVILLE,U.S. Senate,,I,David Jarrod Ownby,1
ANDERSON,23. ROBERTSVILLE,U.S. Senate,,I,Write-Ins,0
ANDERSON,23. ROBERTSVILLE,U.S. Senate,,I,Robert Watson,1
ANDERSON,24. ROSEDALE,U.S. Senate,,D,Jeff Clark,34
ANDERSON,24. ROSEDALE,U.S. Senate,,R,Bill Frist,20
ANDERSON,24. ROSEDALE,U.S. Senate,,I,Tom Burrell,2
ANDERSON,24. ROSEDALE,U.S. Senate,,I,Charles F. Johnson,0
ANDERSON,24. ROSEDALE,U.S. Senate,,I,Joel Kinstle,1
ANDERSON,24. ROSEDALE,U.S. Senate,,I,David Jarrod Ownby,0
ANDERSON,24. ROSEDALE,U.S. Senate,,I,Write-Ins,0
ANDERSON,24. ROSEDALE,U.S. Senate,,I,Robert Watson,0
ANDERSON,25. SOUTH CLINTON,U.S. Senate,,D,Jeff Clark,134
ANDERSON,25. SOUTH CLINTON,U.S. Senate,,R,Bill Frist,366
ANDERSON,25. SOUTH CLINTON,U.S. Senate,,I,Tom Burrell,14
ANDERSON,25. SOUTH CLINTON,U.S. Senate,,I,Charles F. Johnson,2
ANDERSON,25. SOUTH CLINTON,U.S. Senate,,I,Joel Kinstle,1
ANDERSON,25. SOUTH CLINTON,U.S. Senate,,I,David Jarrod Ownby,3
ANDERSON,25. SOUTH CLINTON,U.S. Senate,,I,Write-Ins,0
ANDERSON,25. SOUTH CLINTON,U.S. Senate,,I,Robert Watson,2
ANDERSON,26. WOODLAND A,U.S. Senate,,D,Jeff Clark,132
ANDERSON,26. WOODLAND A,U.S. Senate,,R,Bill Frist,493
ANDERSON,26. WOODLAND A,U.S. Senate,,I,Tom Burrell,20
ANDERSON,26. WOODLAND A,U.S. Senate,,I,Charles F. Johnson,1
ANDERSON,26. WOODLAND A,U.S. Senate,,I,Joel Kinstle,0
ANDERSON,26. WOODLAND A,U.S. Senate,,I,David Jarrod Ownby,2
ANDERSON,26. WOODLAND A,U.S. Senate,,I,Write-Ins,0
ANDERSON,26. WOODLAND A,U.S. Senate,,I,Robert Watson,1
ANDERSON,27. WOODLAND B,U.S. Senate,,D,Jeff Clark,119
ANDERSON,27. WOODLAND B,U.S. Senate,,R,Bill Frist,241
ANDERSON,27. WOODLAND B,U.S. Senate,,I,Tom Burrell,10
ANDERSON,27. WOODLAND B,U.S. Senate,,I,Charles F. Johnson,4
ANDERSON,27. WOODLAND B,U.S. Senate,,I,Joel Kinstle,1
ANDERSON,27. WOODLAND B,U.S. Senate,,I,David Jarrod Ownby,0
ANDERSON,27. WOODLAND B,U.S. Senate,,I,Write-Ins,0
ANDERSON,27. WOODLAND B,U.S. Senate,,I,Robert Watson,2
ANDERSON,28. WEST HILLS,U.S. Senate,,D,Jeff Clark,183
ANDERSON,28. WEST HILLS,U.S. Senate,,R,Bill Frist,479
ANDERSON,28. WEST HILLS,U.S. Senate,,I,Tom Burrell,18
ANDERSON,28. WEST HILLS,U.S. Senate,,I,Charles F. Johnson,2
ANDERSON,28. WEST HILLS,U.S. Senate,,I,Joel Kinstle,2
ANDERSON,28. WEST HILLS,U.S. Senate,,I,David Jarrod Ownby,0
ANDERSON,28. WEST HILLS,U.S. Senate,,I,Write-Ins,0
ANDERSON,28. WEST HILLS,U.S. Senate,,I,Robert Watson,1
ANDERSON,29. WILLOWBROOK,U.S. Senate,,D,Jeff Clark,130
ANDERSON,29. WILLOWBROOK,U.S. Senate,,R,Bill Frist,234
ANDERSON,29. WILLOWBROOK,U.S. Senate,,I,Tom Burrell,7
ANDERSON,29. WILLOWBROOK,U.S. Senate,,I,Charles F. Johnson,1
ANDERSON,29. WILLOWBROOK,U.S. Senate,,I,Joel Kinstle,1
ANDERSON,29. WILLOWBROOK,U.S. Senate,,I,David Jarrod Ownby,1
ANDERSON,29. WILLOWBROOK,U.S. Senate,,I,Write-Ins,0
ANDERSON,29. WILLOWBROOK,U.S. Senate,,I,Robert Watson,2
ANDERSON,ABSENTEE,U.S. Senate,,D,Jeff Clark,283
ANDERSON,ABSENTEE,U.S. Senate,,R,Bill Frist,697
ANDERSON,ABSENTEE,U.S. Senate,,I,Tom Burrell,7
ANDERSON,ABSENTEE,U.S. Senate,,I,Charles F. Johnson,0
ANDERSON,ABSENTEE,U.S. Senate,,I,Joel Kinstle,0
ANDERSON,ABSENTEE,U.S. Senate,,I,David Jarrod Ownby,0
ANDERSON,ABSENTEE,U.S. Senate,,I,Write-Ins,0
ANDERSON,ABSENTEE,U.S. Senate,,I,Robert Watson,1
ANDERSON,EARLY,U.S. Senate,,D,Jeff Clark,2880
ANDERSON,EARLY,U.S. Senate,,R,Bill Frist,6432
ANDERSON,EARLY,U.S. Senate,,I,Tom Burrell,101
ANDERSON,EARLY,U.S. Senate,,I,Charles F. Johnson,29
ANDERSON,EARLY,U.S. Senate,,I,Joel Kinstle,8
ANDERSON,EARLY,U.S. Senate,,I,David Jarrod Ownby,15
ANDERSON,EARLY,U.S. Senate,,I,Write-Ins,0
ANDERSON,EARLY,U.S. Senate,,I,Robert Watson,16
BEDFORD,101 WARTRACE,U.S. Senate,,D,Jeff Clark,202
BEDFORD,101 WARTRACE,U.S. Senate,,R,Bill Frist,415
BEDFORD,101 WARTRACE,U.S. Senate,,I,Tom Burrell,4
BEDFORD,101 WARTRACE,U.S. Senate,,I,Charles F. Johnson,1
BEDFORD,101 WARTRACE,U.S. Senate,,I,Joel Kinstle,0
BEDFORD,101 WARTRACE,U.S. Senate,,I,David Jarrod Ownby,1
BEDFORD,101 WARTRACE,U.S. Senate,,I,Write-Ins,0
BEDFORD,101 WARTRACE,U.S. Senate,,I,Robert Watson,0
BEDFORD,103 VOC. SCHOOL,U.S. Senate,,D,Jeff Clark,157
BEDFORD,103 VOC. SCHOOL,U.S. Senate,,R,Bill Frist,173
BEDFORD,103 VOC. SCHOOL,U.S. Senate,,I,Tom Burrell,0
BEDFORD,103 VOC. SCHOOL,U.S. Senate,,I,Charles F. Johnson,1
BEDFORD,103 VOC. SCHOOL,U.S. Senate,,I,Joel Kinstle,0
BEDFORD,103 VOC. SCHOOL,U.S. Senate,,I,David Jarrod Ownby,0
BEDFORD,103 VOC. SCHOOL,U.S. Senate,,I,Write-Ins,0
BEDFORD,103 VOC. SCHOOL,U.S. Senate,,I,Robert Watson,1
BEDFORD,201 BELL BUCKLE,U.S. Senate,,D,Jeff Clark,160
BEDFORD,201 BELL BUCKLE,U.S. Senate,,R,Bill Frist,288
BEDFORD,201 BELL BUCKLE,U.S. Senate,,I,Tom Burrell,7
BEDFORD,201 BELL BUCKLE,U.S. Senate,,I,Charles F. Johnson,1
BEDFORD,201 BELL BUCKLE,U.S. Senate,,I,Joel Kinstle,2
BEDFORD,201 BELL BUCKLE,U.S. Senate,,I,David Jarrod Ownby,0
BEDFORD,201 BELL BUCKLE,U.S. Senate,,I,Write-Ins,0
BEDFORD,201 BELL BUCKLE,U.S. Senate,,I,Robert Watson,0
BEDFORD,203 AIRPORT,U.S. Senate,,D,Jeff Clark,170
BEDFORD,203 AIRPORT,U.S. Senate,,R,Bill Frist,414
BEDFORD,203 AIRPORT,U.S. Senate,,I,Tom Burrell,6
BEDFORD,203 AIRPORT,U.S. Senate,,I,Charles F. Johnson,1
BEDFORD,203 AIRPORT,U.S. Senate,,I,Joel Kinstle,1
BEDFORD,203 AIRPORT,U.S. Senate,,I,David Jarrod Ownby,2
BEDFORD,203 AIRPORT,U.S. Senate,,I,Write-Ins,0
BEDFORD,203 AIRPORT,U.S. Senate,,I,Robert Watson,3
BEDFORD,301 LONGVIEW,U.S. Senate,,D,Jeff Clark,81
BEDFORD,301 LONGVIEW,U.S. Senate,,R,Bill Frist,193
BEDFORD,301 LONGVIEW,U.S. Senate,,I,Tom Burrell,0
BEDFORD,301 LONGVIEW,U.S. Senate,,I,Charles F. Johnson,0
BEDFORD,301 LONGVIEW,U.S. Senate,,I,Joel Kinstle,0
BEDFORD,301 LONGVIEW,U.S. Senate,,I,David Jarrod Ownby,0
BEDFORD,301 LONGVIEW,U.S. Senate,,I,Write-Ins,0
BEDFORD,301 LONGVIEW,U.S. Senate,,I,Robert Watson,1
BEDFORD,303 UNIONVILLE,U.S. Senate,,D,Jeff Clark,119
BEDFORD,303 UNIONVILLE,U.S. Senate,,R,Bill Frist,179
BEDFORD,303 UNIONVILLE,U.S. Senate,,I,Tom Burrell,0
BEDFORD,303 UNIONVILLE,U.S. Senate,,I,Charles F. Johnson,0
BEDFORD,303 UNIONVILLE,U.S. Senate,,I,Joel Kinstle,0
BEDFORD,303 UNIONVILLE,U.S. Senate,,I,David Jarrod Ownby,0
BEDFORD,303 UNIONVILLE,U.S. Senate,,I,Write-Ins,0
BEDFORD,303 UNIONVILLE,U.S. Senate,,I,Robert Watson,0
BEDFORD,304 HALL'S MILL,U.S. Senate,,D,Jeff Clark,135
BEDFORD,304 HALL'S MILL,U.S. Senate,,R,Bill Frist,205
BEDFORD,304 HALL'S MILL,U.S. Senate,,I,Tom Burrell,0
BEDFORD,304 HALL'S MILL,U.S. Senate,,I,Charles F. Johnson,0
BEDFORD,304 HALL'S MILL,U.S. Senate,,I,Joel Kinstle,0
BEDFORD,304 HALL'S MILL,U.S. Senate,,I,David Jarrod Ownby,0
BEDFORD,304 HALL'S MILL,U.S. Senate,,I,Write-Ins,0
BEDFORD,304 HALL'S MILL,U.S. Senate,,I,Robert Watson,0
BEDFORD,305 ROVER,U.S. Senate,,D,Jeff Clark,106
BEDFORD,305 ROVER,U.S. Senate,,R,Bill Frist,167
BEDFORD,305 ROVER,U.S. Senate,,I,Tom Burrell,3
BEDFORD,305 ROVER,U.S. Senate,,I,Charles F. Johnson,0
BEDFORD,305 ROVER,U.S. Senate,,I,Joel Kinstle,0
BEDFORD,305 ROVER,U.S. Senate,,I,David Jarrod Ownby,0
BEDFORD,305 ROVER,U.S. Senate,,I,Write-Ins,0
BEDFORD,305 ROVER,U.S. Senate,,I,Robert Watson,1
BEDFORD,403 BEDFORD,U.S. Senate,,D,Jeff Clark,176
BEDFORD,403 BEDFORD,U.S. Senate,,R,Bill Frist,322
BEDFORD,403 BEDFORD,U.S. Senate,,I,Tom Burrell,0
BEDFORD,403 BEDFORD,U.S. Senate,,I,Charles F. Johnson,0
BEDFORD,403 BEDFORD,U.S. Senate,,I,Joel Kinstle,0
BEDFORD,403 BEDFORD,U.S. Senate,,I,David Jarrod Ownby,1
BEDFORD,403 BEDFORD,U.S. Senate,,I,Write-Ins,0
BEDFORD,403 BEDFORD,U.S. Senate,,I,Robert Watson,3
BEDFORD,404 WHEEL,U.S. Senate,,D,Jeff Clark,108
BEDFORD,404 WHEEL,U.S. Senate,,R,Bill Frist,202
BEDFORD,404 WHEEL,U.S. Senate,,I,Tom Burrell,0
BEDFORD,404 WHEEL,U.S. Senate,,I,Charles F. Johnson,0
BEDFORD,404 WHEEL,U.S. Senate,,I,Joel Kinstle,0
BEDFORD,404 WHEEL,U.S. Senate,,I,David Jarrod Ownby,0
BEDFORD,404 WHEEL,U.S. Senate,,I,Write-Ins,0
BEDFORD,404 WHEEL,U.S. Senate,,I,Robert Watson,0
BEDFORD,501 RICH VALLEY,U.S. Senate,,D,Jeff Clark,49
BEDFORD,501 RICH VALLEY,U.S. Senate,,R,Bill Frist,127
BEDFORD,501 RICH VALLEY,U.S. Senate,,I,Tom Burrell,0
BEDFORD,501 RICH VALLEY,U.S. Senate,,I,Charles F. Johnson,0
BEDFORD,501 RICH VALLEY,U.S. Senate,,I,Joel Kinstle,0
BEDFORD,501 RICH VALLEY,U.S. Senate,,I,David Jarrod Ownby,0
BEDFORD,501 RICH VALLEY,U.S. Senate,,I,Write-Ins,0
BEDFORD,501 RICH VALLEY,U.S. Senate,,I,Robert Watson,0
BEDFORD,502 FLAT CREEK,U.S. Senate,,D,Jeff Clark,121
BEDFORD,502 FLAT CREEK,U.S. Senate,,R,Bill Frist,270
BEDFORD,502 FLAT CREEK,U.S. Senate,,I,Tom Burrell,2
BEDFORD,502 FLAT CREEK,U.S. Senate,,I,Charles F. Johnson,0
BEDFORD,502 FLAT CREEK,U.S. Senate,,I,Joel Kinstle,0
BEDFORD,502 FLAT CREEK,U.S. Senate,,I,David Jarrod Ownby,0
BEDFORD,502 FLAT CREEK,U.S. Senate,,I,Write-Ins,0
BEDFORD,502 FLAT CREEK,U.S. Senate,,I,Robert Watson,2
BEDFORD,503 RAUS,U.S. Senate,,D,Jeff Clark,53
BEDFORD,503 RAUS,U.S. Senate,,R,Bill Frist,119
BEDFORD,503 RAUS,U.S. Senate,,I,Tom Burrell,0
BEDFORD,503 RAUS,U.S. Senate,,I,Charles F. Johnson,0
BEDFORD,503 RAUS,U.S. Senate,,I,Joel Kinstle,0
BEDFORD,503 RAUS,U.S. Senate,,I,David Jarrod Ownby,0
BEDFORD,503 RAUS,U.S. Senate,,I,Write-Ins,2
BEDFORD,503 RAUS,U.S. Senate,,I,Robert Watson,1
BEDFORD,505 NORMANDY,U.S. Senate,,D,Jeff Clark,74
BEDFORD,505 NORMANDY,U.S. Senate,,R,Bill Frist,160
BEDFORD,505 NORMANDY,U.S. Senate,,I,Tom Burrell,3
BEDFORD,505 NORMANDY,U.S. Senate,,I,Charles F. Johnson,0
BEDFORD,505 NORMANDY,U.S. Senate,,I,Joel Kinstle,0
