precinct_key,county_norm,prec_id,district_num,dominant_weight,total_weight,split_count,is_split
DAVIDSON - 001886,DAVIDSON,001886,6,0.999925216,1.0,2,1
DAVIDSON - 001887,DAVIDSON,001887,6,0.9999999959,1.0,2,1
DAVIDSON - 001888,DAVIDSON,001888,6,0.9971883802,1.0,2,1
DAVIDSON - 001889,DAVIDSON,001889,7,0.7920836155,1.0,2,1
DAVIDSON - 001890,DAVIDSON,001890,6,0.7478937869,1.0,2,1
DAVIDSON - 001891,DAVIDSON,001891,7,1.0,1.0,1,0
DAVIDSON - 001892,DAVIDSON,001892,7,0.5554752749,1.0,2,1
DAVIDSON - 001893,DAVIDSON,001893,6,1.0,1.0,1,0
DAVIDSON - 001894,DAVIDSON,001894,6,0.9703903351,1.0,2,1
DAVIDSON - 001895,DAVIDSON,001895,6,0.998970272,1.0,2,1
DAVIDSON - 001896,DAVIDSON,001896,7,0.9836931372,1.0,2,1
DAVIDSON - 001897,DAVIDSON,001897,6,0.9237508333,1.0,2,1
DAVIDSON - 001898,DAVIDSON,001898,6,0.5214347052,1.0,2,1
DAVIDSON - 001899,DAVIDSON,001899,6,0.9977025221,1.0,2,1
DAVIDSON - 001900,DAVIDSON,001900,7,0.5213888067,1.0,2,1
DAVIDSON - 001901,DAVIDSON,001901,6,1.0,1.0,1,0
DAVIDSON - 001902,DAVIDSON,001902,6,1.0,1.0,1,0
DAVIDSON - 001903,DAVIDSON,001903,7,1.0,1.0,1,0
DAVIDSON - 001905,DAVIDSON,001905,7,1.0,1.0,1,0
DAVIDSON - 001906,DAVIDSON,001906,7,1.0,1.0,1,0
DAVIDSON - 001907,DAVIDSON,001907,7,0.8128695976,1.0,2,1
DAVIDSON - 001908,DAVIDSON,001908,7,1.0,1.0,1,0
DAVIDSON - 001909,DAVIDSON,001909,7,1.0,1.0,1,0
DAVIDSON - 001910,DAVIDSON,001910,7,0.9936843092,1.0,2,1
DAVIDSON - 001911,DAVIDSON,001911,6,0.9946716461,1.0,2,1
DAVIDSON - 001912,DAVIDSON,001912,6,1.0,1.0,1,0
DAVIDSON - 001913,DAVIDSON,001913,6,0.999346246,1.0,2,1
DAVIDSON - 001914,DAVIDSON,001914,7,0.9998689713,1.0,2,1
DAVIDSON - 001915,DAVIDSON,001915,6,1.0,1.0,1,0
DAVIDSON - 001916,DAVIDSON,001916,6,0.9981832678,1.0,2,1
DAVIDSON - 001917,DAVIDSON,001917,7,0.9769616047,1.0,2,1
DAVIDSON - 001918,DAVIDSON,001918,7,0.9987064053,1.0,2,1
DAVIDSON - 001919,DAVIDSON,001919,7,0.9999150297,1.0,2,1
DAVIDSON - 001920,DAVIDSON,001920,7,1.0,1.0,1,0
DAVIDSON - 001921,DAVIDSON,001921,7,0.9981160518,1.0,2,1
DAVIDSON - 001922,DAVIDSON,001922,4,1.0,1.0,1,0
DAVIDSON - 001923,DAVIDSON,001923,7,0.9985290693,1.0,2,1
DAVIDSON - 001924,DAVIDSON,001924,4,0.9992350094,1.0,2,1
DAVIDSON - 001925,DAVIDSON,001925,7,0.9998761243,1.0,2,1
DAVIDSON - 001926,DAVIDSON,001926,4,1.0,1.0,1,0
DAVIDSON - 001927,DAVIDSON,001927,4,0.9350691807,1.0,2,1
DAVIDSON - 001928,DAVIDSON,001928,4,0.9170266722,1.0,2,1
DAVIDSON - 001929,DAVIDSON,001929,4,1.0,1.0,1,0
DAVIDSON - 001930,DAVIDSON,001930,4,1.0,1.0,1,0
DAVIDSON - 001931,DAVIDSON,001931,4,1.0,1.0,1,0
DAVIDSON - 001932,DAVIDSON,001932,4,1.0,1.0,1,0
DAVIDSON - 001933,DAVIDSON,001933,4,1.0,1.0,1,0
DAVIDSON - 001934,DAVIDSON,001934,4,1.0,1.0,1,0
DAVIDSON - 001935,DAVIDSON,001935,4,1.0,1.0,1,0
DAVIDSON - 001936,DAVIDSON,001936,4,1.0,1.0,1,0
DAVIDSON - 001937,DAVIDSON,001937,4,1.0,1.0,1,0
DAVIDSON - 001938,DAVIDSON,001938,4,1.0,1.0,1,0
DAVIDSON - 001939,DAVIDSON,001939,4,1.0,1.0,1,0
DAVIDSON - 001940,DAVIDSON,001940,4,1.0,1.0,1,0
DAVIDSON - 001941,DAVIDSON,001941,4,1.0,1.0,1,0
DAVIDSON - 001942,DAVIDSON,001942,4,1.0,1.0,1,0
DAVIDSON - 001943,DAVIDSON,001943,4,0.999886303,1.0,2,1
DAVIDSON - 001944,DAVIDSON,001944,4,1.0,1.0,1,0
DAVIDSON - 001945,DAVIDSON,001945,4,1.0,1.0,1,0
DAVIDSON - 001946,DAVIDSON,001946,4,1.0,1.0,1,0
DAVIDSON - 001947,DAVIDSON,001947,4,1.0,1.0,1,0
DAVIDSON - 001948,DAVIDSON,001948,4,0.9978935949,1.0,2,1
DAVIDSON - 001949,DAVIDSON,001949,4,1.0,1.0,1,0
DAVIDSON - 001950,DAVIDSON,001950,4,0.9999999954,1.0,2,1
DAVIDSON - 001951,DAVIDSON,001951,4,0.9997388952,1.0,2,1
DAVIDSON - 001953,DAVIDSON,001953,7,1.0,1.0,1,0
DAVIDSON - 001954,DAVIDSON,001954,7,1.0,1.0,1,0
DAVIDSON - 001955,DAVIDSON,001955,7,1.0,1.0,1,0
DAVIDSON - 001956,DAVIDSON,001956,7,0.9991384172,1.0,3,1
DAVIDSON - 001957,DAVIDSON,001957,7,1.0,1.0,1,0
DAVIDSON - 001958,DAVIDSON,001958,7,1.0,1.0,1,0
DAVIDSON - 001959,DAVIDSON,001959,7,0.9997884491,1.0,2,1
DAVIDSON - 001960,DAVIDSON,001960,7,1.0,1.0,1,0
DAVIDSON - 001961,DAVIDSON,001961,7,0.9993813005,1.0,2,1
DECATUR - 002051,DECATUR,002051,8,1.0,1.0,1,0
DECATUR - 002052,DECATUR,002052,8,1.0,1.0,1,0
DECATUR - 002053,DECATUR,002053,8,1.0,1.0,1,0
DECATUR - 002054,DECATUR,002054,8,0.999862658,1.0,2,1
DECATUR - 002055,DECATUR,002055,8,1.0,1.0,1,0
DECATUR - 002056,DECATUR,002056,8,1.0,1.0,1,0
DECATUR - 002057,DECATUR,002057,8,0.9997835611,1.0,2,1
DECATUR - 002058,DECATUR,002058,8,1.0,1.0,1,0
DECATUR - 002059,DECATUR,002059,8,0.9999847494,1.0,2,1
DECATUR - 002060,DECATUR,002060,8,0.9990679004,1.0,2,1
DECATUR - 002061,DECATUR,002061,8,1.0,1.0,1,0
DECATUR - 002062,DECATUR,002062,8,1.0,1.0,1,0
DECATUR - 002063,DECATUR,002063,8,1.0,1.0,1,0
DEKALB - 002151,DEKALB,002151,6,1.0,1.0,1,0
DEKALB - 002152,DEKALB,002152,6,0.9999245697,1.0,2,1
DEKALB - 002153,DEKALB,002153,6,1.0,1.0,1,0
DEKALB - 002154,DEKALB,002154,6,0.9996476421,1.0,2,1
DEKALB - 002155,DEKALB,002155,6,1.0,1.0,1,0
DEKALB - 002156,DEKALB,002156,6,1.0,1.0,1,0
DEKALB - 002157,DEKALB,002157,6,1.0,1.0,1,0
DEKALB - 002158,DEKALB,002158,6,1.0,1.0,1,0
DEKALB - 002159,DEKALB,002159,6,1.0,1.0,1,0
DEKALB - 002160,DEKALB,002160,6,0.9999925791,1.0,2,1
DEKALB - 002161,DEKALB,002161,6,0.9999999068,1.0,2,1
DEKALB - 002162,DEKALB,002162,6,1.0,1.0,1,0
DEKALB - 002164,DEKALB,002164,6,1.0,1.0,1,0
DEKALB - 002165,DEKALB,002165,6,0.9999450972,1.0,2,1
DEKALB - 002166,DEKALB,002166,6,0.999835312,1.0,2,1
DICKSON - 002251,DICKSON,002251,7,0.9995746287,1.0,2,1
DICKSON - 002252,DICKSON,002252,7,1.0,1.0,1,0
DICKSON - 002253,DICKSON,002253,7,0.9999540539,1.0,2,1
DICKSON - 002254,DICKSON,002254,7,1.0,1.0,1,0
DICKSON - 002255,DICKSON,002255,7,0.9998927069,1.0,2,1
DICKSON - 002256,DICKSON,002256,7,0.9997866267,1.0,2,1
DICKSON - 002257,DICKSON,002257,7,0.9997905596,1.0,2,1
DICKSON - 002258,DICKSON,002258,7,0.999934837,1.0,2,1
DICKSON - 002259,DICKSON,002259,7,0.9999515409,1.0,2,1
DICKSON - 002260,DICKSON,002260,7,1.0,1.0,1,0
DICKSON - 002261,DICKSON,002261,7,1.0,1.0,1,0
DICKSON - 002262,DICKSON,002262,7,1.0,1.0,1,0
DICKSON - 002263,DICKSON,002263,7,1.0,1.0,1,0
DICKSON - 002264,DICKSON,002264,7,1.0,1.0,1,0
DICKSON - 002265,DICKSON,002265,7,1.0,1.0,1,0
DICKSON - 002266,DICKSON,002266,7,1.0,1.0,1,0
DICKSON - 002267,DICKSON,002267,7,1.0,1.0,1,0
DYER - 002351,DYER,002351,5,0.9998092533,1.0,2,1
DYER - 002352,DYER,002352,5,0.9999895492,1.0,2,1
DYER - 002353,DYER,002353,5,1.0,1.0,1,0
DYER - 002354,DYER,002354,5,0.9995397337,1.0,2,1
DYER - 002355,DYER,002355,5,1.0,1.0,1,0
DYER - 002356,DYER,002356,5,0.9999513709,1.0,2,1
DYER - 002357,DYER,002357,5,1.0,1.0,1,0
DYER - 002358,DYER,002358,5,1.0,1.0,1,0
DYER - 002359,DYER,002359,5,0.9999377838,0.9999377838,1,0
DYER - 002360,DYER,002360,5,0.9999007379,0.9999007379,1,0
DYER - 002361,DYER,002361,5,1.0,1.0,1,0
DYER - 002362,DYER,002362,5,1.0,1.0,1,0
DYER - 002363,DYER,002363,5,1.0,1.0,1,0
DYER - 002364,DYER,002364,5,1.0,1.0,1,0
DYER - 002365,DYER,002365,5,1.0,1.0,1,0
DYER - 002366,DYER,002366,5,1.0,1.0,1,0
FAYETTE - 002451,FAYETTE,002451,9,0.9985164684,1.0,2,1
FAYETTE - 002452,FAYETTE,002452,8,0.9996319505,1.0,2,1
FAYETTE - 002453,FAYETTE,002453,9,0.9999571543,1.0,2,1
FAYETTE - 002454,FAYETTE,002454,9,0.9999569022,0.9999569022,1,0
FAYETTE - 002455,FAYETTE,002455,9,0.9999281924,0.9999281924,1,0
FAYETTE - 002456,FAYETTE,002456,9,0.9997425565,1.0,2,1
FAYETTE - 002457,FAYETTE,002457,9,0.9999258844,0.9999258844,1,0
FAYETTE - 002458,FAYETTE,002458,9,0.9999694712,1.0,2,1
FAYETTE - 002459,FAYETTE,002459,9,0.9999585738,0.9999585738,1,0
FAYETTE - 002460,FAYETTE,002460,9,0.9998635306,1.0,2,1
FAYETTE - 002461,FAYETTE,002461,8,0.9998604633,1.0,2,1
FAYETTE - 002462,FAYETTE,002462,8,1.0,1.0,1,0
FAYETTE - 002463,FAYETTE,002463,8,0.9999790212,1.0,2,1
FAYETTE - 002464,FAYETTE,002464,8,0.9999145424,1.0,2,1
FAYETTE - 002465,FAYETTE,002465,8,0.9992457914,1.0,2,1
FENTRESS - 002551,FENTRESS,002551,6,1.0,1.0,1,0
FENTRESS - 002552,FENTRESS,002552,6,1.0,1.0,1,0
FENTRESS - 002553,FENTRESS,002553,6,1.0,1.0,1,0
FENTRESS - 002554,FENTRESS,002554,6,1.0,1.0,1,0
FENTRESS - 002555,FENTRESS,002555,6,1.0,1.0,1,0
FENTRESS - 002556,FENTRESS,002556,6,1.0,1.0,1,0
FENTRESS - 002557,FENTRESS,002557,6,1.0,1.0,1,0
FENTRESS - 002558,FENTRESS,002558,6,1.0,1.0,1,0
FENTRESS - 002559,FENTRESS,002559,6,1.0,1.0,1,0
FENTRESS - 002560,FENTRESS,002560,6,1.0,1.0,1,0
FENTRESS - 002561,FENTRESS,002561,6,1.0,1.0,1,0
FENTRESS - 002562,FENTRESS,002562,6,1.0,1.0,1,0
FENTRESS - 002563,FENTRESS,002563,6,1.0,1.0,1,0
FRANKLIN - 002651,FRANKLIN,002651,4,1.0,1.0,1,0
FRANKLIN - 002652,FRANKLIN,002652,4,1.0,1.0,1,0
FRANKLIN - 002653,FRANKLIN,002653,4,0.999589716,1.0,2,1
FRANKLIN - 002654,FRANKLIN,002654,4,0.999932961,0.9999340576,2,1
FRANKLIN - 002655,FRANKLIN,002655,4,1.0,1.0,1,0
FRANKLIN - 002656,FRANKLIN,002656,4,1.0,1.0,1,0
FRANKLIN - 002657,FRANKLIN,002657,4,1.0,1.0,1,0
FRANKLIN - 002658,FRANKLIN,002658,4,1.0,1.0,1,0
FRANKLIN - 002659,FRANKLIN,002659,4,0.9999550076,0.9999550076,1,0
FRANKLIN - 002660,FRANKLIN,002660,4,1.0,1.0,1,0
FRANKLIN - 002661,FRANKLIN,002661,4,0.9999452345,0.9999452345,1,0
FRANKLIN - 002662,FRANKLIN,002662,4,1.0,1.0,1,0
FRANKLIN - 002663,FRANKLIN,002663,4,1.0,1.0,1,0
FRANKLIN - 002664,FRANKLIN,002664,4,1.0,1.0,1,0
FRANKLIN - 002665,FRANKLIN,002665,4,0.999693733,1.0,2,1
FRANKLIN - 002666,FRANKLIN,002666,4,1.0,1.0,1,0
FRANKLIN - 002667,FRANKLIN,002667,4,1.0,1.0,1,0
FRANKLIN - 002668,FRANKLIN,002668,4,1.0,1.0,1,0
FRANKLIN - 005757,FRANKLIN,005757,4,1.0,1.0,1,0
FRANKLIN - 005764,FRANKLIN,005764,4,1.0,1.0,1,0
GIBSON - 002751,GIBSON,002751,8,1.0,1.0,1,0
GIBSON - 002752,GIBSON,002752,8,1.0,1.0,1,0
GIBSON - 002753,GIBSON,002753,8,1.0,1.0,1,0
GIBSON - 002754,GIBSON,002754,8,1.0,1.0,1,0
GIBSON - 002755,GIBSON,002755,8,1.0,1.0,1,0
GIBSON - 002756,GIBSON,002756,8,1.0,1.0,1,0
GIBSON - 002757,GIBSON,002757,8,1.0,1.0,1,0
GIBSON - 002758,GIBSON,002758,8,1.0,1.0,1,0
GIBSON - 002759,GIBSON,002759,8,1.0,1.0,1,0
GIBSON - 002760,GIBSON,002760,8,1.0,1.0,1,0
GIBSON - 002761,GIBSON,002761,8,1.0,1.0,1,0
GIBSON - 002762,GIBSON,002762,8,1.0,1.0,1,0
GIBSON - 002763,GIBSON,002763,8,1.0,1.0,1,0
GIBSON - 002764,GIBSON,002764,8,1.0,1.0,1,0
GIBSON - 002765,GIBSON,002765,8,1.0,1.0,1,0
GIBSON - 002766,GIBSON,002766,8,0.9990699752,1.0,2,1
GIBSON - 002767,GIBSON,002767,8,1.0,1.0,1,0
GIBSON - 002768,GIBSON,002768,8,1.0,1.0,1,0
GIBSON - 002769,GIBSON,002769,8,1.0,1.0,1,0
GIBSON - 002770,GIBSON,002770,8,1.0,1.0,1,0
GIBSON - 002771,GIBSON,002771,8,0.9997900572,1.0,2,1
GIBSON - 002772,GIBSON,002772,8,1.0,1.0,1,0
GIBSON - 002773,GIBSON,002773,8,1.0,1.0,1,0
GIBSON - 002774,GIBSON,002774,8,0.9998465888,1.0,2,1
GIBSON - 002775,GIBSON,002775,8,1.0,1.0,1,0
GIBSON - 002776,GIBSON,002776,8,0.9991143567,1.0,2,1
GIBSON - 002777,GIBSON,002777,8,1.0,1.0,1,0
GIBSON - 002778,GIBSON,002778,8,1.0,1.0,1,0
GILES - 002851,GILES,002851,9,0.9999032579,0.9999032579,1,0
GILES - 002852,GILES,002852,9,1.0,1.0,1,0
GILES - 002853,GILES,002853,9,0.9999327455,0.9999327455,1,0
GILES - 002854,GILES,002854,9,0.9999269806,0.9999269806,1,0
GILES - 002855,GILES,002855,9,1.0,1.0,1,0
GILES - 002856,GILES,002856,9,0.9998382972,1.0,2,1
GILES - 002857,GILES,002857,9,0.9998731024,1.0,2,1
GILES - 002858,GILES,002858,9,1.0,1.0,1,0
GILES - 002859,GILES,002859,9,1.0,1.0,1,0
GILES - 002860,GILES,002860,9,1.0,1.0,1,0
GILES - 002861,GILES,002861,9,1.0,1.0,1,0
GILES - 002862,GILES,002862,9,1.0,1.0,1,0
GILES - 002863,GILES,002863,9,1.0,1.0,1,0
GILES - 002864,GILES,002864,9,1.0,1.0,1,0
GRAINGER - 002951,GRAINGER,002951,2,1.0,1.0,1,0
GRAINGER - 002952,GRAINGER,002952,2,0.9997316762,1.0,2,1
GRAINGER - 002953,GRAINGER,002953,2,1.0,1.0,1,0
GRAINGER - 002954,GRAINGER,002954,2,0.9996335549,1.0,2,1
GRAINGER - 002955,GRAINGER,002955,2,0.9998465108,1.0,2,1
GRAINGER - 002956,GRAINGER,002956,2,0.9997731585,1.0,2,1
GRAINGER - 002957,GRAINGER,002957,2,0.9996098494,1.0,2,1
GRAINGER - 002958,GRAINGER,002958,2,0.9995743608,1.0,2,1
GRAINGER - 002959,GRAINGER,002959,2,0.9994881837,1.0,2,1
GRAINGER - 002960,GRAINGER,002960,2,0.9996922858,1.0,2,1
GREENE - 003052,GREENE,003052,1,0.9997055433,0.9997055433,1,0
GREENE - 003053,GREENE,003053,1,1.0,1.0,1,0
GREENE - 003054,GREENE,003054,1,1.0,1.0,1,0
GREENE - 003059,GREENE,003059,1,1.0,1.0,1,0
GREENE - 003061,GREENE,003061,1,1.0,1.0,1,0
GREENE - 003063,GREENE,003063,1,1.0,1.0,1,0
GREENE - 003065,GREENE,003065,1,1.0,1.0,1,0
GREENE - 003066,GREENE,003066,1,1.0,1.0,1,0
GREENE - 003067,GREENE,003067,1,1.0,1.0,1,0
GREENE - 003069,GREENE,003069,1,1.0,1.0,1,0
GREENE - 003072,GREENE,003072,1,1.0,1.0,1,0
GREENE - 003073,GREENE,003073,1,0.9998922937,0.9998922937,1,0
GREENE - 003076,GREENE,003076,1,1.0,1.0,1,0
GREENE - 003077,GREENE,003077,1,0.9995371497,0.9995371497,1,0
GREENE - 003080,GREENE,003080,1,1.0,1.0,1,0
GREENE - 003082,GREENE,003082,1,1.0,1.0,1,0
GREENE - 003084,GREENE,003084,1,1.0,1.0,1,0
GRUNDY - 003152,GRUNDY,003152,4,1.0,1.0,1,0
GRUNDY - 003153,GRUNDY,003153,4,1.0,1.0,1,0
GRUNDY - 003154,GRUNDY,003154,4,1.0,1.0,1,0
GRUNDY - 003155,GRUNDY,003155,4,1.0,1.0,1,0
GRUNDY - 003156,GRUNDY,003156,4,1.0,1.0,1,0
GRUNDY - 003157,GRUNDY,003157,4,1.0,1.0,1,0
GRUNDY - 003160,GRUNDY,003160,4,1.0,1.0,1,0
GRUNDY - 003161,GRUNDY,003161,4,1.0,1.0,1,0
GRUNDY - 003162,GRUNDY,003162,4,1.0,1.0,1,0
GRUNDY - 003163,GRUNDY,003163,4,1.0,1.0,1,0
HAMBLEN - 003251,HAMBLEN,003251,1,1.0,1.0,1,0
HAMBLEN - 003252,HAMBLEN,003252,1,1.0,1.0,1,0
HAMBLEN - 003253,HAMBLEN,003253,1,1.0,1.0,1,0
HAMBLEN - 003254,HAMBLEN,003254,1,1.0,1.0,1,0
HAMBLEN - 003255,HAMBLEN,003255,1,1.0,1.0,1,0
HAMBLEN - 003256,HAMBLEN,003256,1,0.9998237144,1.0,2,1
HAMBLEN - 003257,HAMBLEN,003257,1,0.9992023736,1.0,2,1
HAMBLEN - 003258,HAMBLEN,003258,1,1.0,1.0,1,0
HAMBLEN - 003259,HAMBLEN,003259,1,1.0,1.0,1,0
HAMBLEN - 003260,HAMBLEN,003260,1,1.0,1.0,1,0
HAMBLEN - 003261,HAMBLEN,003261,1,1.0,1.0,1,0
HAMBLEN - 003262,HAMBLEN,003262,1,1.0,1.0,1,0
HAMBLEN - 003263,HAMBLEN,003263,1,1.0,1.0,1,0
HAMBLEN - 003264,HAMBLEN,003264,1,0.9993878268,1.0,2,1
HAMBLEN - 003265,HAMBLEN,003265,1,0.999618646,1.0,2,1
HAMBLEN - 003266,HAMBLEN,003266,1,1.0,1.0,1,0
HAMBLEN - 003267,HAMBLEN,003267,1,1.0,1.0,1,0
HAMILTON - 003351,HAMILTON,003351,3,1.0,1.0,1,0
HAMILTON - 003352,HAMILTON,003352,3,0.9997199232,0.9997199232,1,0
HAMILTON - 003353,HAMILTON,003353,3,1.0,1.0,1,0
HAMILTON - 003354,HAMILTON,003354,3,1.0,1.0,1,0
HAMILTON - 003355,HAMILTON,003355,3,0.9998745523,0.9998745523,1,0
HAMILTON - 003356,HAMILTON,003356,3,1.0,1.0,1,0
HAMILTON - 003357,HAMILTON,003357,3,1.0,1.0,1,0
HAMILTON - 003358,HAMILTON,003358,3,1.0,1.0,1,0
HAMILTON - 003359,HAMILTON,003359,3,0.9999971861,1.0,2,1
HAMILTON - 003360,HAMILTON,003360,3,1.0,1.0,1,0
HAMILTON - 003361,HAMILTON,003361,3,1.0,1.0,1,0
HAMILTON - 003362,HAMILTON,003362,3,1.0,1.0,1,0
HAMILTON - 003363,HAMILTON,003363,3,1.0,1.0,1,0
HAMILTON - 003364,HAMILTON,003364,3,1.0,1.0,1,0
HAMILTON - 003365,HAMILTON,003365,3,1.0,1.0,1,0
HAMILTON - 003367,HAMILTON,003367,3,1.0,1.0,1,0
HAMILTON - 003368,HAMILTON,003368,3,1.0,1.0,1,0
HAMILTON - 003369,HAMILTON,003369,3,1.0,1.0,1,0
HAMILTON - 003370,HAMILTON,003370,3,1.0,1.0,1,0
HAMILTON - 003371,HAMILTON,003371,3,1.0,1.0,1,0
HAMILTON - 003372,HAMILTON,003372,3,1.0,1.0,1,0
HAMILTON - 003374,HAMILTON,003374,3,1.0,1.0,1,0
HAMILTON - 003375,HAMILTON,003375,3,1.0,1.0,1,0
HAMILTON - 003376,HAMILTON,003376,3,1.0,1.0,1,0
HAMILTON - 003377,HAMILTON,003377,3,1.0,1.0,1,0
HAMILTON - 003378,HAMILTON,003378,3,1.0,1.0,1,0
HAMILTON - 003379,HAMILTON,003379,3,1.0,1.0,1,0
HAMILTON - 003380,HAMILTON,003380,3,1.0,1.0,1,0
HAMILTON - 003381,HAMILTON,003381,3,1.0,1.0,1,0
HAMILTON - 003382,HAMILTON,003382,3,1.0,1.0,1,0
HAMILTON - 003383,HAMILTON,003383,3,1.0,1.0,1,0
HAMILTON - 003384,HAMILTON,003384,3,1.0,1.0,1,0
HAMILTON - 003385,HAMILTON,003385,3,1.0,1.0,1,0
HAMILTON - 003386,HAMILTON,003386,3,1.0,1.0,1,0
HAMILTON - 003387,HAMILTON,003387,3,1.0,1.0,1,0
HAMILTON - 003388,HAMILTON,003388,3,0.9997938842,0.9997938842,1,0
HAMILTON - 003389,HAMILTON,003389,3,1.0,1.0,1,0
HAMILTON - 003390,HAMILTON,003390,3,1.0,1.0,1,0
HAMILTON - 003391,HAMILTON,003391,3,0.9997103144,0.9997103144,1,0
HAMILTON - 003392,HAMILTON,003392,3,1.0,1.0,1,0
HAMILTON - 003393,HAMILTON,003393,3,1.0,1.0,1,0
HAMILTON - 003394,HAMILTON,003394,3,0.9987688061,0.9987688061,1,0
HAMILTON - 003395,HAMILTON,003395,3,0.9990552587,0.9990552587,1,0
HAMILTON - 003396,HAMILTON,003396,3,1.0,1.0,1,0
HAMILTON - 003397,HAMILTON,003397,3,1.0,1.0,1,0
HAMILTON - 003398,HAMILTON,003398,3,1.0,1.0,1,0
HAMILTON - 003399,HAMILTON,003399,3,1.0,1.0,1,0
HAMILTON - 003400,HAMILTON,003400,3,1.0,1.0,1,0
HAMILTON - 003401,HAMILTON,003401,3,0.999967563,1.0,2,1
HAMILTON - 003402,HAMILTON,003402,3,1.0,1.0,1,0
HAMILTON - 003403,HAMILTON,003403,3,0.999999568,1.0,2,1
HAMILTON - 003404,HAMILTON,003404,3,1.0,1.0,1,0
HAMILTON - 003405,HAMILTON,003405,3,1.0,1.0,1,0
HAMILTON - 003406,HAMILTON,003406,3,1.0,1.0,1,0
HAMILTON - 003407,HAMILTON,003407,3,1.0,1.0,1,0
HAMILTON - 003408,HAMILTON,003408,3,1.0,1.0,1,0
HAMILTON - 003409,HAMILTON,003409,3,1.0,1.0,1,0
HAMILTON - 003410,HAMILTON,003410,3,1.0,1.0,1,0
HAMILTON - 003411,HAMILTON,003411,3,1.0,1.0,1,0
HAMILTON - 003412,HAMILTON,003412,3,1.0,1.0,1,0
HAMILTON - 003413,HAMILTON,003413,3,1.0,1.0,1,0
HAMILTON - 003414,HAMILTON,003414,3,1.0,1.0,1,0
HAMILTON - 003415,HAMILTON,003415,3,1.0,1.0,1,0
HAMILTON - 003416,HAMILTON,003416,3,1.0,1.0,1,0
HAMILTON - 003417,HAMILTON,003417,3,1.0,1.0,1,0
HAMILTON - 003418,HAMILTON,003418,3,1.0,1.0,1,0
HAMILTON - 003419,HAMILTON,003419,3,0.9996571007,0.9996571007,1,0
HAMILTON - 003420,HAMILTON,003420,3,1.0,1.0,1,0
HAMILTON - 003421,HAMILTON,003421,3,0.9987154896,0.999846598,2,1
HAMILTON - 003422,HAMILTON,003422,3,1.0,1.0,1,0
HAMILTON - 003423,HAMILTON,003423,3,1.0,1.0,1,0
HAMILTON - 003424,HAMILTON,003424,3,1.0,1.0,1,0
HAMILTON - 003425,HAMILTON,003425,3,1.0,1.0,1,0
HAMILTON - 003426,HAMILTON,003426,3,0.9998775209,0.9998775209,1,0
HAMILTON - 003427,HAMILTON,003427,3,1.0,1.0,1,0
HAMILTON - 003428,HAMILTON,003428,3,1.0,1.0,1,0
HAMILTON - 003429,HAMILTON,003429,3,1.0,1.0,1,0
HAMILTON - 003430,HAMILTON,003430,3,1.0,1.0,1,0
HAMILTON - 003431,HAMILTON,003431,3,0.9999246499,1.0,2,1
HAMILTON - 003432,HAMILTON,003432,3,1.0,1.0,1,0
HAMILTON - 003433,HAMILTON,003433,3,1.0,1.0,1,0
HAMILTON - 003434,HAMILTON,003434,3,1.0,1.0,1,0
HAMILTON - 003435,HAMILTON,003435,3,1.0,1.0,1,0
HAMILTON - 003436,HAMILTON,003436,3,1.0,1.0,1,0
HAMILTON - 003437,HAMILTON,003437,3,1.0,1.0,1,0
HAMILTON - 003438,HAMILTON,003438,3,1.0,1.0,1,0
HAMILTON - 003439,HAMILTON,003439,3,1.0,1.0,1,0
HAMILTON - 003440,HAMILTON,003440,3,1.0,1.0,1,0
HAMILTON - 003441,HAMILTON,003441,3,1.0,1.0,1,0
HAMILTON - 003442,HAMILTON,003442,3,1.0,1.0,1,0
HAMILTON - 003443,HAMILTON,003443,3,1.0,1.0,1,0
HAMILTON - 003444,HAMILTON,003444,3,1.0,1.0,1,0
HAMILTON - 003445,HAMILTON,003445,3,1.0,1.0,1,0
HAMILTON - 003446,HAMILTON,003446,3,1.0,1.0,1,0
HAMILTON - 003447,HAMILTON,003447,3,1.0,1.0,1,0
HAMILTON - 003448,HAMILTON,003448,3,1.0,1.0,1,0
HAMILTON - 003449,HAMILTON,003449,3,1.0,1.0,1,0
HAMILTON - 003450,HAMILTON,003450,3,1.0,1.0,1,0
HAMILTON - 003451,HAMILTON,003451,3,1.0,1.0,1,0
HAMILTON - 003452,HAMILTON,003452,3,1.0,1.0,1,0
HAMILTON - 003453,HAMILTON,003453,3,1.0,1.0,1,0
HAMILTON - 003454,HAMILTON,003454,3,1.0,1.0,1,0
HAMILTON - 003455,HAMILTON,003455,3,0.9998508814,1.0,2,1
HAMILTON - 003456,HAMILTON,003456,3,1.0,1.0,1,0
HAMILTON - 003457,HAMILTON,003457,3,1.0,1.0,1,0
HAMILTON - 003458,HAMILTON,003458,3,1.0,1.0,1,0
HAMILTON - 003459,HAMILTON,003459,3,1.0,1.0,1,0
HAMILTON - 003460,HAMILTON,003460,3,1.0,1.0,1,0
HAMILTON - 003461,HAMILTON,003461,3,1.0,1.0,1,0
HAMILTON - 003462,HAMILTON,003462,3,1.0,1.0,1,0
HAMILTON - 003463,HAMILTON,003463,3,0.9996094346,0.9996094346,1,0
HAMILTON - 003464,HAMILTON,003464,3,1.0,1.0,1,0
HAMILTON - 003465,HAMILTON,003465,3,1.0,1.0,1,0
