precinct_key,county_norm,prec_id,district_num,dominant_weight,total_weight,split_count,is_split
BLEDSOE - 000307,BLEDSOE,000307,10,0.9999108231,1.0,3,1
BLEDSOE - 000308,BLEDSOE,000308,10,1.0,1.0,1,0
BLEDSOE - 000309,BLEDSOE,000309,10,0.9993759864,1.0,2,1
BLEDSOE - 000310,BLEDSOE,000310,10,0.9999665157,1.0,2,1
BLEDSOE - 000311,BLEDSOE,000311,10,1.0,1.0,1,0
BLEDSOE - 000312,BLEDSOE,000312,10,0.9999545453,1.0,2,1
BLOUNT - 000401,BLOUNT,000401,2,0.9997868264,0.999834086,3,1
BLOUNT - 000402,BLOUNT,000402,2,0.9999133286,1.0,2,1
BLOUNT - 000403,BLOUNT,000403,2,1.0,1.0,1,0
BLOUNT - 000404,BLOUNT,000404,2,1.0,1.0,1,0
BLOUNT - 000405,BLOUNT,000405,2,0.9993575391,1.0,3,1
BLOUNT - 000406,BLOUNT,000406,2,0.9995326111,1.0,2,1
BLOUNT - 000407,BLOUNT,000407,2,1.0,1.0,1,0
BLOUNT - 000408,BLOUNT,000408,2,1.0,1.0,1,0
BLOUNT - 000409,BLOUNT,000409,2,1.0,1.0,1,0
BLOUNT - 000410,BLOUNT,000410,2,0.9987254475,1.0,2,1
BLOUNT - 000411,BLOUNT,000411,2,1.0,1.0,1,0
BLOUNT - 000412,BLOUNT,000412,2,1.0,1.0,1,0
BLOUNT - 000413,BLOUNT,000413,2,1.0,1.0,1,0
BLOUNT - 000414,BLOUNT,000414,2,1.0,1.0,1,0
BLOUNT - 000415,BLOUNT,000415,2,0.9997419328,1.0,2,1
BLOUNT - 000416,BLOUNT,000416,2,0.9996638701,1.0,3,1
BLOUNT - 000417,BLOUNT,000417,2,1.0,1.0,1,0
BLOUNT - 000418,BLOUNT,000418,2,0.999844713,0.9998612634,2,1
BLOUNT - 000419,BLOUNT,000419,2,1.0,1.0,1,0
BLOUNT - 000420,BLOUNT,000420,2,1.0,1.0,1,0
BLOUNT - 000421,BLOUNT,000421,2,0.9993732292,1.0,2,1
BLOUNT - 000423,BLOUNT,000423,2,0.9992060838,1.0,3,1
BLOUNT - 000424,BLOUNT,000424,2,1.0,1.0,1,0
BLOUNT - 000425,BLOUNT,000425,2,1.0,1.0,1,0
BLOUNT - 000426,BLOUNT,000426,2,0.9997005263,1.0,2,1
BLOUNT - 000427,BLOUNT,000427,2,1.0,1.0,1,0
BLOUNT - 000429,BLOUNT,000429,2,0.9996651564,1.0,2,1
BLOUNT - 000430,BLOUNT,000430,2,1.0,1.0,1,0
BLOUNT - 000431,BLOUNT,000431,2,1.0,1.0,1,0
BLOUNT - 000432,BLOUNT,000432,2,1.0,1.0,1,0
BLOUNT - 000433,BLOUNT,000433,2,1.0,1.0,1,0
BLOUNT - 000434,BLOUNT,000434,2,1.0,1.0,1,0
BLOUNT - 000435,BLOUNT,000435,2,1.0,1.0,1,0
BLOUNT - 000436,BLOUNT,000436,2,1.0,1.0,1,0
BRADLEY - 000501,BRADLEY,000501,1,0.9998107846,1.0,2,1
BRADLEY - 000502,BRADLEY,000502,1,1.0,1.0,1,0
BRADLEY - 000503,BRADLEY,000503,1,0.999914317,1.0,3,1
BRADLEY - 000504,BRADLEY,000504,1,1.0,1.0,1,0
BRADLEY - 000505,BRADLEY,000505,1,0.999988784,1.0,2,1
BRADLEY - 000506,BRADLEY,000506,1,1.0,1.0,1,0
BRADLEY - 000507,BRADLEY,000507,1,1.0,1.0,1,0
BRADLEY - 000508,BRADLEY,000508,1,0.9999119214,1.0,2,1
BRADLEY - 000509,BRADLEY,000509,1,1.0,1.0,1,0
BRADLEY - 000510,BRADLEY,000510,1,1.0,1.0,1,0
BRADLEY - 000511,BRADLEY,000511,2,0.9033010573,0.9999663044,2,1
BRADLEY - 000512,BRADLEY,000512,1,0.9997380636,1.0,2,1
BRADLEY - 000513,BRADLEY,000513,1,0.9999023918,1.0,2,1
BRADLEY - 000514,BRADLEY,000514,1,1.0,1.0,1,0
BRADLEY - 000515,BRADLEY,000515,1,0.9993141719,0.9999921446,3,1
BRADLEY - 000516,BRADLEY,000516,1,0.9995866654,1.0,2,1
BRADLEY - 000517,BRADLEY,000517,1,0.9998004169,1.0,2,1
CAMPBELL - 000601,CAMPBELL,000601,12,1.0,1.0,1,0
CAMPBELL - 000602,CAMPBELL,000602,12,1.0,1.0,1,0
CAMPBELL - 000603,CAMPBELL,000603,12,1.0,1.0,1,0
CAMPBELL - 000604,CAMPBELL,000604,12,1.0,1.0,1,0
CAMPBELL - 000605,CAMPBELL,000605,12,1.0,1.0,1,0
CAMPBELL - 000607,CAMPBELL,000607,12,1.0,1.0,1,0
CAMPBELL - 000608,CAMPBELL,000608,12,1.0,1.0,1,0
CAMPBELL - 000609,CAMPBELL,000609,12,1.0,1.0,1,0
CAMPBELL - 000610,CAMPBELL,000610,12,1.0,1.0,1,0
CAMPBELL - 000611,CAMPBELL,000611,12,1.0,1.0,1,0
CAMPBELL - 000612,CAMPBELL,000612,12,0.9995804945,1.0,2,1
CAMPBELL - 000613,CAMPBELL,000613,12,0.9997081906,1.0,2,1
CAMPBELL - 000614,CAMPBELL,000614,12,0.9995860528,1.0,2,1
CAMPBELL - 000615,CAMPBELL,000615,12,0.9996732525,1.0,2,1
CAMPBELL - 000616,CAMPBELL,000616,12,0.999541224,1.0,3,1
CAMPBELL - 000617,CAMPBELL,000617,12,0.9990560223,1.0,2,1
CAMPBELL - 000618,CAMPBELL,000618,12,0.9999959058,1.0,2,1
CAMPBELL - 000619,CAMPBELL,000619,12,0.9998450623,0.9999976293,2,1
CAMPBELL - 000620,CAMPBELL,000620,12,0.9999957708,0.9999957708,1,0
CAMPBELL - 000621,CAMPBELL,000621,12,0.9998888784,0.9998888784,1,0
CANNON - 000701,CANNON,000701,14,0.9999105187,1.0,2,1
CANNON - 000702,CANNON,000702,14,0.9999777431,1.0,3,1
CANNON - 000703,CANNON,000703,14,0.9998954035,1.0,2,1
CANNON - 000704,CANNON,000704,14,0.9999780742,1.0,2,1
CANNON - 000705,CANNON,000705,14,1.0,1.0,1,0
CANNON - 000706,CANNON,000706,14,0.9999428548,1.0,2,1
CANNON - 000707,CANNON,000707,14,1.0,1.0,1,0
CANNON - 000708,CANNON,000708,14,0.9999443704,1.0,2,1
CANNON - 000709,CANNON,000709,14,0.9997921894,1.0,2,1
CARROLL - 000801,CARROLL,000801,24,1.0,1.0,1,0
CARROLL - 000802,CARROLL,000802,24,1.0,1.0,1,0
CARROLL - 000803,CARROLL,000803,24,1.0,1.0,1,0
CARROLL - 000804,CARROLL,000804,24,0.9998373273,1.0,2,1
CARROLL - 000805,CARROLL,000805,24,1.0,1.0,1,0
CARROLL - 000806,CARROLL,000806,24,1.0,1.0,1,0
CARROLL - 000807,CARROLL,000807,24,1.0,1.0,1,0
CARROLL - 000808,CARROLL,000808,24,1.0,1.0,1,0
CARROLL - 000809,CARROLL,000809,24,1.0,1.0,1,0
CARROLL - 000810,CARROLL,000810,24,1.0,1.0,1,0
CARROLL - 000811,CARROLL,000811,24,1.0,1.0,1,0
CARROLL - 000812,CARROLL,000812,24,0.99995639,1.0,2,1
CARROLL - 000813,CARROLL,000813,24,1.0,1.0,1,0
CARROLL - 000814,CARROLL,000814,24,1.0,1.0,1,0
CARROLL - 000815,CARROLL,000815,24,1.0,1.0,1,0
CARROLL - 000816,CARROLL,000816,24,0.9999417345,1.0,2,1
CARROLL - 000817,CARROLL,000817,24,1.0,1.0,1,0
CARROLL - 000818,CARROLL,000818,24,1.0,1.0,1,0
CARROLL - 000819,CARROLL,000819,24,1.0,1.0,1,0
CARTER - 000901,CARTER,000901,3,0.9998541691,1.0,2,1
CARTER - 000902,CARTER,000902,3,1.0,1.0,1,0
CARTER - 000903,CARTER,000903,3,1.0,1.0,1,0
CARTER - 000904,CARTER,000904,3,1.0,1.0,1,0
CARTER - 000905,CARTER,000905,3,1.0,1.0,1,0
CARTER - 000906,CARTER,000906,3,1.0,1.0,1,0
CARTER - 000907,CARTER,000907,3,0.9996538026,1.0,2,1
CARTER - 000908,CARTER,000908,3,0.999828714,1.0,2,1
CARTER - 000909,CARTER,000909,3,1.0,1.0,1,0
CARTER - 000910,CARTER,000910,3,1.0,1.0,1,0
CARTER - 000911,CARTER,000911,3,1.0,1.0,1,0
CARTER - 000912,CARTER,000912,3,1.0,1.0,1,0
CARTER - 000913,CARTER,000913,3,1.0,1.0,1,0
CARTER - 000914,CARTER,000914,3,0.9999355577,0.9999355577,1,0
CARTER - 000915,CARTER,000915,3,0.9995784882,0.9995784882,1,0
CARTER - 000916,CARTER,000916,3,1.0,1.0,1,0
CARTER - 000917,CARTER,000917,3,0.9998334207,1.0,2,1
CARTER - 000918,CARTER,000918,3,0.9995269138,0.9997494798,2,1
CARTER - 000919,CARTER,000919,3,0.9998035051,1.0,2,1
CARTER - 000920,CARTER,000920,3,0.9995372582,1.0,2,1
CARTER - 000921,CARTER,000921,3,0.999618481,1.0,2,1
CARTER - 000922,CARTER,000922,3,1.0,1.0,1,0
CHEATHAM - 001001,CHEATHAM,001001,23,0.9997278845,1.0,2,1
CHEATHAM - 001002,CHEATHAM,001002,23,0.9997099427,1.0,2,1
CHEATHAM - 001003,CHEATHAM,001003,23,0.999887876,1.0,2,1
CHEATHAM - 001004,CHEATHAM,001004,23,0.9999412275,1.0,2,1
CHEATHAM - 001005,CHEATHAM,001005,23,1.0,1.0,1,0
CHEATHAM - 001006,CHEATHAM,001006,23,0.9999474239,1.0,2,1
CHEATHAM - 001007,CHEATHAM,001007,23,0.999852301,1.0,2,1
CHEATHAM - 001008,CHEATHAM,001008,23,1.0,1.0,1,0
CHESTER - 001101,CHESTER,001101,26,0.9996446699,1.0,2,1
CHESTER - 001102,CHESTER,001102,26,0.9999674678,1.0,2,1
CHESTER - 001103,CHESTER,001103,26,1.0,1.0,1,0
CHESTER - 001104,CHESTER,001104,26,1.0,1.0,1,0
CHESTER - 001105,CHESTER,001105,26,0.9998846123,1.0,2,1
CHESTER - 001106,CHESTER,001106,26,1.0,1.0,1,0
CHESTER - 001107,CHESTER,001107,26,0.9999739884,1.0,2,1
CHESTER - 001108,CHESTER,001108,26,0.9999664667,1.0,2,1
CHESTER - 001109,CHESTER,001109,26,1.0,1.0,1,0
CHESTER - 001110,CHESTER,001110,26,0.9999117822,1.0,2,1
CHESTER - 001111,CHESTER,001111,26,1.0,1.0,1,0
CLAIBORNE - 001201,CLAIBORNE,001201,8,1.0,1.0,1,0
CLAIBORNE - 001202,CLAIBORNE,001202,8,0.9998837823,0.9999757894,2,1
CLAIBORNE - 001203,CLAIBORNE,001203,8,0.9999649899,0.9999649899,1,0
CLAIBORNE - 001204,CLAIBORNE,001204,8,0.9999791448,0.9999791448,1,0
CLAIBORNE - 001205,CLAIBORNE,001205,8,1.0,1.0,1,0
CLAIBORNE - 001206,CLAIBORNE,001206,8,1.0,1.0,1,0
CLAIBORNE - 001207,CLAIBORNE,001207,8,1.0,1.0,1,0
CLAIBORNE - 001208,CLAIBORNE,001208,8,1.0,1.0,1,0
CLAIBORNE - 001209,CLAIBORNE,001209,8,0.9988760368,0.9988760368,1,0
CLAIBORNE - 001210,CLAIBORNE,001210,8,1.0,1.0,1,0
CLAIBORNE - 001211,CLAIBORNE,001211,8,1.0,1.0,1,0
CLAIBORNE - 001212,CLAIBORNE,001212,8,1.0,1.0,1,0
CLAIBORNE - 001213,CLAIBORNE,001213,8,1.0,1.0,1,0
CLAIBORNE - 001214,CLAIBORNE,001214,8,1.0,1.0,1,0
CLAIBORNE - 001215,CLAIBORNE,001215,8,1.0,1.0,1,0
CLAIBORNE - 001216,CLAIBORNE,001216,8,1.0,1.0,1,0
CLAIBORNE - 001217,CLAIBORNE,001217,8,0.9999460936,1.0,2,1
CLAY - 001301,CLAY,001301,12,1.0,1.0,1,0
CLAY - 001302,CLAY,001302,12,0.9999972595,0.9999993911,2,1
CLAY - 001303,CLAY,001303,12,0.9999529792,0.9999636847,2,1
CLAY - 001304,CLAY,001304,12,0.9999377193,0.9999377193,1,0
CLAY - 001305,CLAY,001305,12,1.0,1.0,1,0
CLAY - 001306,CLAY,001306,12,0.9998455761,1.0,2,1
CLAY - 001307,CLAY,001307,12,0.9998926983,0.9999848216,2,1
COCKE - 001401,COCKE,001401,9,1.0,1.0,1,0
COCKE - 001402,COCKE,001402,9,1.0,1.0,1,0
COCKE - 001403,COCKE,001403,9,1.0,1.0,1,0
COCKE - 001404,COCKE,001404,9,0.9994711276,0.9994711276,1,0
COCKE - 001405,COCKE,001405,9,0.9995389552,0.9995389552,1,0
COCKE - 001406,COCKE,001406,9,1.0,1.0,1,0
COCKE - 001407,COCKE,001407,9,1.0,1.0,1,0
COCKE - 001408,COCKE,001408,9,0.9997479009,0.9997479009,1,0
COCKE - 001409,COCKE,001409,9,1.0,1.0,1,0
COCKE - 001410,COCKE,001410,9,0.9999766242,1.0,2,1
COCKE - 001411,COCKE,001411,9,0.999828861,1.0,2,1
COCKE - 001412,COCKE,001412,9,0.9994633482,1.0,2,1
COCKE - 001413,COCKE,001413,9,0.9994982049,1.0,2,1
COCKE - 001414,COCKE,001414,9,1.0,1.0,1,0
COCKE - 001415,COCKE,001415,9,1.0,1.0,1,0
COCKE - 001416,COCKE,001416,9,1.0,1.0,1,0
COCKE - 001417,COCKE,001417,9,1.0,1.0,1,0
COCKE - 001418,COCKE,001418,9,0.9997851009,0.9997851009,1,0
COCKE - 001419,COCKE,001419,9,1.0,1.0,1,0
COFFEE - 001501,COFFEE,001501,16,1.0,1.0,1,0
COFFEE - 001502,COFFEE,001502,16,1.0,1.0,1,0
COFFEE - 001503,COFFEE,001503,16,1.0,1.0,1,0
COFFEE - 001504,COFFEE,001504,16,1.0,1.0,1,0
COFFEE - 001505,COFFEE,001505,16,1.0,1.0,1,0
COFFEE - 001506,COFFEE,001506,16,1.0,1.0,1,0
COFFEE - 001507,COFFEE,001507,16,1.0,1.0,1,0
COFFEE - 001508,COFFEE,001508,16,1.0,1.0,1,0
COFFEE - 001509,COFFEE,001509,16,0.9996137464,1.0,2,1
COFFEE - 001510,COFFEE,001510,16,1.0,1.0,1,0
COFFEE - 001511,COFFEE,001511,16,0.9999125739,1.0,2,1
COFFEE - 001512,COFFEE,001512,16,0.999990144,1.0,2,1
COFFEE - 001513,COFFEE,001513,16,0.9996882737,1.0,2,1
COFFEE - 001514,COFFEE,001514,16,1.0,1.0,1,0
COFFEE - 001515,COFFEE,001515,16,1.0,1.0,1,0
COFFEE - 001516,COFFEE,001516,16,1.0,1.0,1,0
COFFEE - 001517,COFFEE,001517,16,1.0,1.0,1,0
COFFEE - 001518,COFFEE,001518,16,0.9997965042,1.0,2,1
COFFEE - 001519,COFFEE,001519,16,1.0,1.0,1,0
COFFEE - 001520,COFFEE,001520,16,0.9999711079,1.0,2,1
COFFEE - 001521,COFFEE,001521,16,0.9994340893,1.0,2,1
COFFEE - 001522,COFFEE,001522,16,0.9997195232,1.0,2,1
COFFEE - 001523,COFFEE,001523,16,1.0,1.0,1,0
CROCKETT - 001601,CROCKETT,001601,25,0.9993268921,1.0,2,1
CROCKETT - 001602,CROCKETT,001602,25,0.9994409724,1.0,2,1
CROCKETT - 001603,CROCKETT,001603,25,0.9989975527,1.0,3,1
CROCKETT - 001604,CROCKETT,001604,25,0.999454384,1.0,2,1
CROCKETT - 001605,CROCKETT,001605,25,0.9966483293,1.0,2,1
CROCKETT - 001606,CROCKETT,001606,25,0.9998285726,1.0,2,1
CROCKETT - 001607,CROCKETT,001607,25,0.9997333439,1.0,2,1
CROCKETT - 001608,CROCKETT,001608,25,1.0,1.0,1,0
CROCKETT - 001609,CROCKETT,001609,25,0.9996100075,1.0,2,1
CROCKETT - 001610,CROCKETT,001610,25,1.0,1.0,1,0
CROCKETT - 001611,CROCKETT,001611,25,1.0,1.0,1,0
CROCKETT - 001612,CROCKETT,001612,25,0.9994300765,1.0,2,1
CUMBERLAND - 001701,CUMBERLAND,001701,15,1.0,1.0,1,0
CUMBERLAND - 001702,CUMBERLAND,001702,15,0.999995428,1.0,2,1
CUMBERLAND - 001703,CUMBERLAND,001703,15,1.0,1.0,1,0
CUMBERLAND - 001704,CUMBERLAND,001704,15,1.0,1.0,1,0
CUMBERLAND - 001705,CUMBERLAND,001705,15,1.0,1.0,1,0
CUMBERLAND - 001706,CUMBERLAND,001706,15,0.999913292,1.0,2,1
CUMBERLAND - 001707,CUMBERLAND,001707,15,1.0,1.0,1,0
CUMBERLAND - 001708,CUMBERLAND,001708,15,1.0,1.0,1,0
CUMBERLAND - 001709,CUMBERLAND,001709,15,1.0,1.0,1,0
CUMBERLAND - 001710,CUMBERLAND,001710,15,0.9999441694,1.0,3,1
CUMBERLAND - 001711,CUMBERLAND,001711,15,1.0,1.0,1,0
CUMBERLAND - 001712,CUMBERLAND,001712,15,1.0,1.0,1,0
CUMBERLAND - 001713,CUMBERLAND,001713,15,0.9999915822,1.0,2,1
CUMBERLAND - 001714,CUMBERLAND,001714,15,1.0,1.0,1,0
CUMBERLAND - 001715,CUMBERLAND,001715,15,0.9999661921,1.0,2,1
CUMBERLAND - 001716,CUMBERLAND,001716,15,0.9998192062,1.0,2,1
CUMBERLAND - 001717,CUMBERLAND,001717,15,0.9995506347,1.0,2,1
CUMBERLAND - 001718,CUMBERLAND,001718,15,1.0,1.0,1,0
CUMBERLAND - 001719,CUMBERLAND,001719,15,1.0,1.0,1,0
CUMBERLAND - 001720,CUMBERLAND,001720,15,0.9974076273,1.0,2,1
CUMBERLAND - 001721,CUMBERLAND,001721,15,1.0,1.0,1,0
CUMBERLAND - 001722,CUMBERLAND,001722,15,1.0,1.0,1,0
CUMBERLAND - 001723,CUMBERLAND,001723,15,0.9999319642,1.0,2,1
CUMBERLAND - 001724,CUMBERLAND,001724,15,0.9998954135,1.0,2,1
DAVIDSON - 001801,DAVIDSON,001801,20,0.9990467865,1.0,3,1
DAVIDSON - 001802,DAVIDSON,001802,20,0.9993174213,1.0,3,1
DAVIDSON - 001803,DAVIDSON,001803,19,0.9987833219,1.0,2,1
DAVIDSON - 001804,DAVIDSON,001804,20,0.9991433041,1.0,4,1
DAVIDSON - 001805,DAVIDSON,001805,19,0.9998687926,1.0,2,1
DAVIDSON - 001806,DAVIDSON,001806,19,1.0,1.0,1,0
DAVIDSON - 001807,DAVIDSON,001807,19,1.0,1.0,1,0
DAVIDSON - 001808,DAVIDSON,001808,19,1.0,1.0,1,0
DAVIDSON - 001809,DAVIDSON,001809,19,0.9999999444,1.0,2,1
DAVIDSON - 001810,DAVIDSON,001810,19,1.0,1.0,1,0
DAVIDSON - 001811,DAVIDSON,001811,20,0.999064638,1.0,3,1
DAVIDSON - 001812,DAVIDSON,001812,20,0.9990066198,1.0,2,1
DAVIDSON - 001813,DAVIDSON,001813,19,0.9984226621,1.0,2,1
DAVIDSON - 001814,DAVIDSON,001814,19,0.9986427522,1.0,2,1
DAVIDSON - 001815,DAVIDSON,001815,19,1.0,1.0,1,0
DAVIDSON - 001816,DAVIDSON,001816,19,0.5273513401,1.0,2,1
DAVIDSON - 001817,DAVIDSON,001817,20,0.9984191708,1.0,3,1
DAVIDSON - 001818,DAVIDSON,001818,21,0.9957897723,1.0,2,1
DAVIDSON - 001819,DAVIDSON,001819,20,0.999890596,1.0,2,1
DAVIDSON - 001820,DAVIDSON,001820,20,0.997887167,1.0,3,1
DAVIDSON - 001821,DAVIDSON,001821,19,0.9998587312,1.0,2,1
DAVIDSON - 001822,DAVIDSON,001822,19,1.0,1.0,1,0
DAVIDSON - 001823,DAVIDSON,001823,19,0.5321908427,1.0,2,1
DAVIDSON - 001824,DAVIDSON,001824,19,0.9982004674,1.0,2,1
DAVIDSON - 001825,DAVIDSON,001825,19,0.995760538,1.0,2,1
DAVIDSON - 001826,DAVIDSON,001826,20,0.5379415706,1.0,2,1
DAVIDSON - 001827,DAVIDSON,001827,20,0.9993573821,1.0,2,1
DAVIDSON - 001828,DAVIDSON,001828,19,0.8448246541,1.0,3,1
DAVIDSON - 001829,DAVIDSON,001829,20,0.9995604035,1.0,2,1
DAVIDSON - 001830,DAVIDSON,001830,20,0.9389005781,1.0,2,1
DAVIDSON - 001831,DAVIDSON,001831,20,0.9999906536,1.0,2,1
DAVIDSON - 001832,DAVIDSON,001832,20,0.9976552945,1.0,2,1
DAVIDSON - 001833,DAVIDSON,001833,19,0.5163182593,1.0,2,1
DAVIDSON - 001834,DAVIDSON,001834,20,1.0,1.0,1,0
DAVIDSON - 001835,DAVIDSON,001835,20,1.0,1.0,1,0
DAVIDSON - 001836,DAVIDSON,001836,20,1.0,1.0,1,0
DAVIDSON - 001837,DAVIDSON,001837,19,0.991597494,1.0,2,1
DAVIDSON - 001838,DAVIDSON,001838,19,0.7847286246,1.0,2,1
DAVIDSON - 001839,DAVIDSON,001839,20,0.8164563918,1.0,2,1
DAVIDSON - 001840,DAVIDSON,001840,19,0.9730235165,1.0,2,1
DAVIDSON - 001841,DAVIDSON,001841,19,0.7979359652,1.0,2,1
DAVIDSON - 001842,DAVIDSON,001842,20,0.8612011912,1.0,2,1
DAVIDSON - 001843,DAVIDSON,001843,20,0.7937875601,1.0,2,1
DAVIDSON - 001844,DAVIDSON,001844,20,0.9983198295,1.0,3,1
DAVIDSON - 001845,DAVIDSON,001845,20,0.9999270908,1.0,2,1
DAVIDSON - 001846,DAVIDSON,001846,20,0.9997331727,1.0,2,1
DAVIDSON - 001847,DAVIDSON,001847,20,0.7885968594,1.0,2,1
DAVIDSON - 001848,DAVIDSON,001848,19,0.9995014635,1.0,2,1
DAVIDSON - 001849,DAVIDSON,001849,20,0.9573430736,1.0,3,1
DAVIDSON - 001850,DAVIDSON,001850,20,0.9883546376,1.0,2,1
DAVIDSON - 001851,DAVIDSON,001851,20,0.9927929207,1.0,3,1
DAVIDSON - 001852,DAVIDSON,001852,20,1.0,1.0,1,0
DAVIDSON - 001853,DAVIDSON,001853,20,0.9997095578,1.0,2,1
DAVIDSON - 001854,DAVIDSON,001854,20,1.0,1.0,1,0
DAVIDSON - 001855,DAVIDSON,001855,17,1.0,1.0,1,0
DAVIDSON - 001856,DAVIDSON,001856,20,0.835446444,1.0,2,1
DAVIDSON - 001857,DAVIDSON,001857,20,0.8005707654,1.0,2,1
DAVIDSON - 001858,DAVIDSON,001858,17,1.0,1.0,1,0
DAVIDSON - 001859,DAVIDSON,001859,17,0.8437751776,1.0,2,1
DAVIDSON - 001860,DAVIDSON,001860,19,0.7817232836,1.0,3,1
DAVIDSON - 001861,DAVIDSON,001861,17,0.9999833924,1.0,2,1
DAVIDSON - 001862,DAVIDSON,001862,17,1.0,1.0,1,0
DAVIDSON - 001863,DAVIDSON,001863,17,0.9984659174,1.0,2,1
DAVIDSON - 001864,DAVIDSON,001864,20,0.9995981216,1.0,2,1
DAVIDSON - 001865,DAVIDSON,001865,17,1.0,1.0,1,0
DAVIDSON - 001866,DAVIDSON,001866,17,1.0,1.0,1,0
DAVIDSON - 001867,DAVIDSON,001867,17,0.9996107492,1.0,2,1
DAVIDSON - 001868,DAVIDSON,001868,20,0.9991593933,1.0,2,1
DAVIDSON - 001869,DAVIDSON,001869,17,0.8999921491,1.0,2,1
DAVIDSON - 001870,DAVIDSON,001870,17,0.9992901823,1.0,2,1
DAVIDSON - 001871,DAVIDSON,001871,17,0.9989814794,1.0,3,1
DAVIDSON - 001872,DAVIDSON,001872,17,0.9987193085,1.0,2,1
DAVIDSON - 001873,DAVIDSON,001873,19,0.9853937978,1.0,3,1
DAVIDSON - 001874,DAVIDSON,001874,19,0.9809124359,1.0,3,1
DAVIDSON - 001875,DAVIDSON,001875,21,0.9998810132,1.0,3,1
DAVIDSON - 001876,DAVIDSON,001876,21,0.5653492475,1.0,2,1
DAVIDSON - 001877,DAVIDSON,001877,21,1.0,1.0,1,0
DAVIDSON - 001878,DAVIDSON,001878,21,0.6333600557,1.0,2,1
DAVIDSON - 001879,DAVIDSON,001879,21,0.8904055798,1.0,2,1
DAVIDSON - 001880,DAVIDSON,001880,19,0.6785235791,1.0,2,1
