precinct_key,county_norm,prec_id,district_num,dominant_weight,total_weight,split_count,is_split
DAVIDSON - 001872,DAVIDSON,001872,52,0.9999556395,1.0,2,1
DAVIDSON - 001873,DAVIDSON,001873,52,0.9999773976,1.0,2,1
DAVIDSON - 001874,DAVIDSON,001874,52,0.9999839434,1.0,2,1
DAVIDSON - 001875,DAVIDSON,001875,53,0.6211140519,1.0,4,1
DAVIDSON - 001876,DAVIDSON,001876,52,0.9980494419,1.0,2,1
DAVIDSON - 001877,DAVIDSON,001877,53,0.7074825928,1.0,3,1
DAVIDSON - 001878,DAVIDSON,001878,58,0.993877961,1.0,3,1
DAVIDSON - 001879,DAVIDSON,001879,58,0.5947963889,1.0,2,1
DAVIDSON - 001880,DAVIDSON,001880,58,0.9980380658,1.0,3,1
DAVIDSON - 001881,DAVIDSON,001881,56,0.5850716957,1.0,3,1
DAVIDSON - 001882,DAVIDSON,001882,55,0.9082502422,1.0,5,1
DAVIDSON - 001883,DAVIDSON,001883,52,0.9687989355,1.0,3,1
DAVIDSON - 001884,DAVIDSON,001884,55,0.5445827457,1.0,5,1
DAVIDSON - 001885,DAVIDSON,001885,56,0.9998982557,1.0,2,1
DAVIDSON - 001886,DAVIDSON,001886,55,0.586553997,1.0,3,1
DAVIDSON - 001887,DAVIDSON,001887,56,0.999970328,1.0,2,1
DAVIDSON - 001888,DAVIDSON,001888,55,0.718533327,1.0,2,1
DAVIDSON - 001889,DAVIDSON,001889,56,1.0,1.0,1,0
DAVIDSON - 001890,DAVIDSON,001890,51,0.9999811283,1.0,2,1
DAVIDSON - 001891,DAVIDSON,001891,51,0.9999015629,1.0,2,1
DAVIDSON - 001892,DAVIDSON,001892,58,0.8646634418,1.0,2,1
DAVIDSON - 001893,DAVIDSON,001893,58,0.5635975499,1.0,3,1
DAVIDSON - 001894,DAVIDSON,001894,52,0.6692098479,1.0,3,1
DAVIDSON - 001895,DAVIDSON,001895,52,0.9925395534,1.0,3,1
DAVIDSON - 001896,DAVIDSON,001896,54,0.9611497929,1.0,4,1
DAVIDSON - 001897,DAVIDSON,001897,56,0.9986240303,1.0,3,1
DAVIDSON - 001898,DAVIDSON,001898,50,0.5651876599,1.0,4,1
DAVIDSON - 001899,DAVIDSON,001899,58,0.99949374,1.0,2,1
DAVIDSON - 001900,DAVIDSON,001900,58,1.0,1.0,1,0
DAVIDSON - 001901,DAVIDSON,001901,58,0.9999889082,1.0,2,1
DAVIDSON - 001902,DAVIDSON,001902,56,0.6898879624,1.0,2,1
DAVIDSON - 001903,DAVIDSON,001903,50,1.0,1.0,1,0
DAVIDSON - 001905,DAVIDSON,001905,50,0.9997418014,1.0,2,1
DAVIDSON - 001906,DAVIDSON,001906,50,0.6464358761,1.0,2,1
DAVIDSON - 001907,DAVIDSON,001907,59,0.9561929318,1.0,3,1
DAVIDSON - 001908,DAVIDSON,001908,50,0.9982011098,1.0,2,1
DAVIDSON - 001909,DAVIDSON,001909,59,0.9995822076,1.0,2,1
DAVIDSON - 001910,DAVIDSON,001910,59,1.0,1.0,1,0
DAVIDSON - 001911,DAVIDSON,001911,59,1.0,1.0,1,0
DAVIDSON - 001912,DAVIDSON,001912,56,0.9999188553,1.0,2,1
DAVIDSON - 001913,DAVIDSON,001913,59,0.5092982398,1.0,3,1
DAVIDSON - 001914,DAVIDSON,001914,56,1.0,1.0,1,0
DAVIDSON - 001915,DAVIDSON,001915,56,0.7409184972,1.0,2,1
DAVIDSON - 001916,DAVIDSON,001916,56,0.9999991124,1.0,2,1
DAVIDSON - 001917,DAVIDSON,001917,56,0.8845768384,1.0,2,1
DAVIDSON - 001918,DAVIDSON,001918,56,0.9047310262,1.0,3,1
DAVIDSON - 001919,DAVIDSON,001919,59,0.7524550555,1.0,2,1
DAVIDSON - 001920,DAVIDSON,001920,56,0.9996103083,1.0,2,1
DAVIDSON - 001921,DAVIDSON,001921,56,0.8046362749,1.0,3,1
DAVIDSON - 001922,DAVIDSON,001922,55,0.9968191945,1.0,2,1
DAVIDSON - 001923,DAVIDSON,001923,53,0.8171518703,1.0,2,1
DAVIDSON - 001924,DAVIDSON,001924,53,0.9990206076,1.0,2,1
DAVIDSON - 001925,DAVIDSON,001925,59,0.9992941469,1.0,2,1
DAVIDSON - 001926,DAVIDSON,001926,53,1.0,1.0,1,0
DAVIDSON - 001927,DAVIDSON,001927,53,0.9629106609,1.0,2,1
DAVIDSON - 001928,DAVIDSON,001928,53,1.0,1.0,1,0
DAVIDSON - 001929,DAVIDSON,001929,52,0.6614045451,1.0,2,1
DAVIDSON - 001930,DAVIDSON,001930,55,1.0,1.0,1,0
DAVIDSON - 001931,DAVIDSON,001931,55,0.9958175901,1.0,2,1
DAVIDSON - 001932,DAVIDSON,001932,52,1.0,1.0,1,0
DAVIDSON - 001933,DAVIDSON,001933,52,0.9989222355,1.0,2,1
DAVIDSON - 001934,DAVIDSON,001934,52,0.9992421939,1.0,2,1
DAVIDSON - 001935,DAVIDSON,001935,52,1.0,1.0,1,0
DAVIDSON - 001936,DAVIDSON,001936,55,0.5991119897,1.0,2,1
DAVIDSON - 001937,DAVIDSON,001937,55,0.9968390539,1.0,2,1
DAVIDSON - 001938,DAVIDSON,001938,53,0.9972341976,1.0,2,1
DAVIDSON - 001939,DAVIDSON,001939,55,0.7401150417,1.0,2,1
DAVIDSON - 001940,DAVIDSON,001940,53,0.7373347087,1.0,2,1
DAVIDSON - 001941,DAVIDSON,001941,53,0.9992988631,1.0,2,1
DAVIDSON - 001942,DAVIDSON,001942,53,0.9042650229,1.0,2,1
DAVIDSON - 001943,DAVIDSON,001943,59,0.8988405205,1.0,3,1
DAVIDSON - 001944,DAVIDSON,001944,55,0.9998671833,1.0,2,1
DAVIDSON - 001945,DAVIDSON,001945,55,0.8981672114,1.0,2,1
DAVIDSON - 001946,DAVIDSON,001946,53,0.8233141223,1.0,3,1
DAVIDSON - 001947,DAVIDSON,001947,55,0.9786075751,1.0,3,1
DAVIDSON - 001948,DAVIDSON,001948,52,0.9994448337,1.0,5,1
DAVIDSON - 001949,DAVIDSON,001949,52,0.999998886,1.0,2,1
DAVIDSON - 001950,DAVIDSON,001950,52,0.5669499261,1.0,4,1
DAVIDSON - 001951,DAVIDSON,001951,59,0.632578672,1.0,4,1
DAVIDSON - 001953,DAVIDSON,001953,59,0.559605471,1.0,2,1
DAVIDSON - 001954,DAVIDSON,001954,59,1.0,1.0,1,0
DAVIDSON - 001955,DAVIDSON,001955,59,0.9999683995,1.0,2,1
DAVIDSON - 001956,DAVIDSON,001956,59,0.99927617,1.0,3,1
DAVIDSON - 001957,DAVIDSON,001957,59,0.9999238856,1.0,2,1
DAVIDSON - 001958,DAVIDSON,001958,50,0.9999309098,1.0,3,1
DAVIDSON - 001959,DAVIDSON,001959,59,0.9995418299,1.0,5,1
DAVIDSON - 001960,DAVIDSON,001960,50,0.6157082432,1.0,2,1
DAVIDSON - 001961,DAVIDSON,001961,59,0.9994647911,1.0,3,1
DECATUR - 002051,DECATUR,002051,72,1.0,1.0,1,0
DECATUR - 002052,DECATUR,002052,72,1.0,1.0,1,0
DECATUR - 002053,DECATUR,002053,72,1.0,1.0,1,0
DECATUR - 002054,DECATUR,002054,72,0.9999397986,1.0,2,1
DECATUR - 002055,DECATUR,002055,72,1.0,1.0,1,0
DECATUR - 002056,DECATUR,002056,72,1.0,1.0,1,0
DECATUR - 002057,DECATUR,002057,72,0.999772913,1.0,2,1
DECATUR - 002058,DECATUR,002058,72,1.0,1.0,1,0
DECATUR - 002059,DECATUR,002059,72,0.9999706177,1.0,3,1
DECATUR - 002060,DECATUR,002060,72,1.0,1.0,1,0
DECATUR - 002061,DECATUR,002061,72,1.0,1.0,1,0
DECATUR - 002062,DECATUR,002062,72,1.0,1.0,1,0
DECATUR - 002063,DECATUR,002063,72,1.0,1.0,1,0
DEKALB - 002151,DEKALB,002151,40,0.9994945671,1.0,2,1
DEKALB - 002152,DEKALB,002152,40,0.9999268382,1.0,2,1
DEKALB - 002153,DEKALB,002153,40,1.0,1.0,1,0
DEKALB - 002154,DEKALB,002154,40,0.9998900459,1.0,2,1
DEKALB - 002155,DEKALB,002155,40,0.9999834356,1.0,2,1
DEKALB - 002156,DEKALB,002156,40,1.0,1.0,1,0
DEKALB - 002157,DEKALB,002157,40,1.0,1.0,1,0
DEKALB - 002158,DEKALB,002158,40,0.9998297757,1.0,2,1
DEKALB - 002159,DEKALB,002159,40,1.0,1.0,1,0
DEKALB - 002160,DEKALB,002160,40,1.0,1.0,1,0
DEKALB - 002161,DEKALB,002161,40,1.0,1.0,1,0
DEKALB - 002162,DEKALB,002162,40,0.9997651838,1.0,3,1
DEKALB - 002164,DEKALB,002164,40,0.9998388163,1.0,2,1
DEKALB - 002165,DEKALB,002165,40,0.999758975,1.0,2,1
DEKALB - 002166,DEKALB,002166,40,0.999633967,1.0,2,1
DICKSON - 002251,DICKSON,002251,69,0.9956802482,1.0,3,1
DICKSON - 002252,DICKSON,002252,78,0.7044991343,1.0,2,1
DICKSON - 002253,DICKSON,002253,78,0.9998038362,1.0,3,1
DICKSON - 002254,DICKSON,002254,78,1.0,1.0,1,0
DICKSON - 002255,DICKSON,002255,69,0.8702008516,1.0,2,1
DICKSON - 002256,DICKSON,002256,69,0.9999007577,1.0,2,1
DICKSON - 002257,DICKSON,002257,69,0.9997759655,1.0,2,1
DICKSON - 002258,DICKSON,002258,69,0.9999070954,1.0,2,1
DICKSON - 002259,DICKSON,002259,69,0.9997863039,1.0,5,1
DICKSON - 002260,DICKSON,002260,78,0.9998164751,1.0,3,1
DICKSON - 002261,DICKSON,002261,78,0.9997250136,1.0,2,1
DICKSON - 002262,DICKSON,002262,69,1.0,1.0,1,0
DICKSON - 002263,DICKSON,002263,69,0.9691074182,1.0,2,1
DICKSON - 002264,DICKSON,002264,69,0.9998467559,1.0,2,1
DICKSON - 002265,DICKSON,002265,78,0.9987309645,1.0,2,1
DICKSON - 002266,DICKSON,002266,78,0.9999155931,1.0,2,1
DICKSON - 002267,DICKSON,002267,69,0.9995237923,1.0,2,1
DYER - 002351,DYER,002351,77,0.999877746,1.0,2,1
DYER - 002352,DYER,002352,77,0.9993223335,1.0,2,1
DYER - 002353,DYER,002353,77,1.0,1.0,1,0
DYER - 002354,DYER,002354,77,0.9996145648,1.0,2,1
DYER - 002355,DYER,002355,77,1.0,1.0,1,0
DYER - 002356,DYER,002356,77,0.9999772567,1.0,2,1
DYER - 002357,DYER,002357,77,1.0,1.0,1,0
DYER - 002358,DYER,002358,77,1.0,1.0,1,0
DYER - 002359,DYER,002359,77,0.9996347304,0.9999425712,2,1
DYER - 002360,DYER,002360,77,0.9998870161,0.9998870161,1,0
DYER - 002361,DYER,002361,77,1.0,1.0,1,0
DYER - 002362,DYER,002362,77,1.0,1.0,1,0
DYER - 002363,DYER,002363,77,1.0,1.0,1,0
DYER - 002364,DYER,002364,77,1.0,1.0,1,0
DYER - 002365,DYER,002365,77,1.0,1.0,1,0
DYER - 002366,DYER,002366,77,1.0,1.0,1,0
FAYETTE - 002451,FAYETTE,002451,94,1.0,1.0,1,0
FAYETTE - 002452,FAYETTE,002452,94,0.9999909537,1.0,3,1
FAYETTE - 002453,FAYETTE,002453,94,0.999968376,1.0,2,1
FAYETTE - 002454,FAYETTE,002454,94,0.9999649479,0.9999991943,2,1
FAYETTE - 002455,FAYETTE,002455,94,0.9999728551,0.9999728551,1,0
FAYETTE - 002456,FAYETTE,002456,94,1.0,1.0,1,0
FAYETTE - 002457,FAYETTE,002457,94,0.9999812906,0.9999812906,1,0
FAYETTE - 002458,FAYETTE,002458,94,1.0,1.0,1,0
FAYETTE - 002459,FAYETTE,002459,94,0.9999764422,0.999992451,2,1
FAYETTE - 002460,FAYETTE,002460,94,0.9999900544,1.0,2,1
FAYETTE - 002461,FAYETTE,002461,94,0.9999688348,1.0,2,1
FAYETTE - 002462,FAYETTE,002462,94,0.9995017187,1.0,4,1
FAYETTE - 002463,FAYETTE,002463,94,0.9999929842,1.0,2,1
FAYETTE - 002464,FAYETTE,002464,94,0.9999995663,1.0,2,1
FAYETTE - 002465,FAYETTE,002465,94,1.0,1.0,1,0
FENTRESS - 002551,FENTRESS,002551,38,0.7997696264,1.0,2,1
FENTRESS - 002552,FENTRESS,002552,41,0.9995161325,1.0,2,1
FENTRESS - 002553,FENTRESS,002553,38,0.5218263059,1.0,2,1
FENTRESS - 002554,FENTRESS,002554,41,0.9972926526,1.0,2,1
FENTRESS - 002555,FENTRESS,002555,38,1.0,1.0,1,0
FENTRESS - 002556,FENTRESS,002556,41,0.9995364543,1.0,2,1
FENTRESS - 002557,FENTRESS,002557,38,0.9996794883,1.0,2,1
FENTRESS - 002558,FENTRESS,002558,38,0.9170658179,1.0,2,1
FENTRESS - 002559,FENTRESS,002559,38,1.0,1.0,1,0
FENTRESS - 002560,FENTRESS,002560,38,0.9994436855,1.0,2,1
FENTRESS - 002561,FENTRESS,002561,41,0.9997275111,1.0,2,1
FENTRESS - 002562,FENTRESS,002562,41,0.9996693323,1.0,2,1
FENTRESS - 002563,FENTRESS,002563,38,1.0,1.0,1,0
FRANKLIN - 002651,FRANKLIN,002651,39,1.0,1.0,1,0
FRANKLIN - 002652,FRANKLIN,002652,39,1.0,1.0,1,0
FRANKLIN - 002653,FRANKLIN,002653,39,0.9995815575,1.0,2,1
FRANKLIN - 002654,FRANKLIN,002654,39,0.9999745911,0.9999787504,3,1
FRANKLIN - 002655,FRANKLIN,002655,39,1.0,1.0,1,0
FRANKLIN - 002656,FRANKLIN,002656,39,1.0,1.0,1,0
FRANKLIN - 002657,FRANKLIN,002657,39,1.0,1.0,1,0
FRANKLIN - 002658,FRANKLIN,002658,39,1.0,1.0,1,0
FRANKLIN - 002659,FRANKLIN,002659,39,0.999999941,0.999999941,1,0
FRANKLIN - 002660,FRANKLIN,002660,39,0.9999707531,1.0,2,1
FRANKLIN - 002661,FRANKLIN,002661,39,0.9999826705,0.9999826705,1,0
FRANKLIN - 002662,FRANKLIN,002662,39,0.9992926605,1.0,2,1
FRANKLIN - 002663,FRANKLIN,002663,39,0.9999281783,1.0,2,1
FRANKLIN - 002664,FRANKLIN,002664,39,0.9998504559,1.0,2,1
FRANKLIN - 002665,FRANKLIN,002665,39,0.9994281801,1.0,3,1
FRANKLIN - 002666,FRANKLIN,002666,39,1.0,1.0,1,0
FRANKLIN - 002667,FRANKLIN,002667,39,1.0,1.0,1,0
FRANKLIN - 002668,FRANKLIN,002668,39,1.0,1.0,1,0
FRANKLIN - 005757,FRANKLIN,005757,39,1.0,1.0,1,0
FRANKLIN - 005764,FRANKLIN,005764,39,1.0,1.0,1,0
GIBSON - 002751,GIBSON,002751,82,0.9997861587,1.0,3,1
GIBSON - 002752,GIBSON,002752,79,0.5448524258,1.0,2,1
GIBSON - 002753,GIBSON,002753,82,0.6665325476,1.0,2,1
GIBSON - 002754,GIBSON,002754,82,0.6042974654,1.0,2,1
GIBSON - 002755,GIBSON,002755,82,0.8931810785,1.0,3,1
GIBSON - 002756,GIBSON,002756,82,0.9981461774,1.0,3,1
GIBSON - 002757,GIBSON,002757,82,0.7278411198,1.0,2,1
GIBSON - 002758,GIBSON,002758,79,0.7778099411,1.0,2,1
GIBSON - 002759,GIBSON,002759,79,0.8874418213,1.0,2,1
GIBSON - 002760,GIBSON,002760,82,0.9416552135,1.0,2,1
GIBSON - 002761,GIBSON,002761,82,1.0,1.0,1,0
GIBSON - 002762,GIBSON,002762,82,0.6626152083,1.0,2,1
GIBSON - 002763,GIBSON,002763,79,0.9943353842,1.0,2,1
GIBSON - 002764,GIBSON,002764,79,0.9133282182,1.0,2,1
GIBSON - 002765,GIBSON,002765,79,1.0,1.0,1,0
GIBSON - 002766,GIBSON,002766,79,0.9990560084,1.0,2,1
GIBSON - 002767,GIBSON,002767,79,0.9151878721,1.0,2,1
GIBSON - 002768,GIBSON,002768,79,0.9994757394,1.0,2,1
GIBSON - 002769,GIBSON,002769,79,1.0,1.0,1,0
GIBSON - 002770,GIBSON,002770,79,1.0,1.0,1,0
GIBSON - 002771,GIBSON,002771,82,0.9997687066,1.0,2,1
GIBSON - 002772,GIBSON,002772,82,0.9580440958,1.0,3,1
GIBSON - 002773,GIBSON,002773,82,0.7998335778,1.0,2,1
GIBSON - 002774,GIBSON,002774,79,0.9998346941,1.0,2,1
GIBSON - 002775,GIBSON,002775,79,1.0,1.0,1,0
GIBSON - 002776,GIBSON,002776,79,0.9990981303,1.0,3,1
GIBSON - 002777,GIBSON,002777,79,0.8142702514,1.0,2,1
GIBSON - 002778,GIBSON,002778,82,0.7803596631,1.0,2,1
GILES - 002851,GILES,002851,70,0.9999500641,0.9999500641,1,0
GILES - 002852,GILES,002852,70,1.0,1.0,1,0
GILES - 002853,GILES,002853,70,0.999974456,0.999974456,1,0
GILES - 002854,GILES,002854,70,0.9999785522,0.9999785522,1,0
GILES - 002855,GILES,002855,70,1.0,1.0,1,0
GILES - 002856,GILES,002856,70,0.9998275022,1.0,3,1
GILES - 002857,GILES,002857,70,0.9996633198,1.0,3,1
GILES - 002858,GILES,002858,70,0.9998968174,1.0,2,1
GILES - 002859,GILES,002859,70,1.0,1.0,1,0
GILES - 002860,GILES,002860,70,1.0,1.0,1,0
GILES - 002861,GILES,002861,70,1.0,1.0,1,0
GILES - 002862,GILES,002862,70,1.0,1.0,1,0
GILES - 002863,GILES,002863,70,1.0,1.0,1,0
GILES - 002864,GILES,002864,70,1.0,1.0,1,0
GRAINGER - 002951,GRAINGER,002951,10,0.9994898137,1.0,3,1
GRAINGER - 002952,GRAINGER,002952,10,0.9998904105,1.0,3,1
GRAINGER - 002953,GRAINGER,002953,10,1.0,1.0,1,0
GRAINGER - 002954,GRAINGER,002954,10,0.9997421911,1.0,2,1
GRAINGER - 002955,GRAINGER,002955,10,0.9990490228,1.0,4,1
GRAINGER - 002956,GRAINGER,002956,10,0.999263036,1.0,2,1
GRAINGER - 002957,GRAINGER,002957,10,0.9996215991,1.0,2,1
GRAINGER - 002958,GRAINGER,002958,10,1.0,1.0,1,0
GRAINGER - 002959,GRAINGER,002959,10,0.9999685952,1.0,2,1
GRAINGER - 002960,GRAINGER,002960,10,1.0,1.0,1,0
GREENE - 003052,GREENE,003052,5,0.9997329845,0.9997329845,1,0
GREENE - 003053,GREENE,003053,5,0.9998485229,1.0,2,1
GREENE - 003054,GREENE,003054,5,0.9994106937,1.0,3,1
GREENE - 003059,GREENE,003059,5,1.0,1.0,1,0
GREENE - 003061,GREENE,003061,5,1.0,1.0,1,0
GREENE - 003063,GREENE,003063,5,1.0,1.0,1,0
GREENE - 003065,GREENE,003065,5,1.0,1.0,1,0
GREENE - 003066,GREENE,003066,5,1.0,1.0,1,0
GREENE - 003067,GREENE,003067,5,0.9993989766,1.0,3,1
GREENE - 003069,GREENE,003069,5,1.0,1.0,1,0
GREENE - 003072,GREENE,003072,5,1.0,1.0,1,0
GREENE - 003073,GREENE,003073,5,0.9998298683,0.9999001641,4,1
GREENE - 003076,GREENE,003076,5,0.9999474834,1.0,3,1
GREENE - 003077,GREENE,003077,5,0.9995704856,0.9995727971,2,1
GREENE - 003080,GREENE,003080,5,1.0,1.0,1,0
GREENE - 003082,GREENE,003082,5,0.9998783359,1.0,2,1
GREENE - 003084,GREENE,003084,5,1.0,1.0,1,0
GRUNDY - 003152,GRUNDY,003152,47,0.9998547536,1.0,3,1
GRUNDY - 003153,GRUNDY,003153,47,0.9999440464,1.0,2,1
GRUNDY - 003154,GRUNDY,003154,47,0.9999744562,1.0,2,1
GRUNDY - 003155,GRUNDY,003155,47,1.0,1.0,1,0
GRUNDY - 003156,GRUNDY,003156,47,0.9999984286,1.0,2,1
GRUNDY - 003157,GRUNDY,003157,47,0.9999791772,1.0,2,1
GRUNDY - 003160,GRUNDY,003160,47,0.9994739848,1.0,2,1
GRUNDY - 003161,GRUNDY,003161,47,0.9998809602,1.0,2,1
GRUNDY - 003162,GRUNDY,003162,47,0.9995968046,1.0,3,1
GRUNDY - 003163,GRUNDY,003163,47,0.9998936244,1.0,2,1
HAMBLEN - 003251,HAMBLEN,003251,10,0.992350375,1.0,2,1
HAMBLEN - 003252,HAMBLEN,003252,10,1.0,1.0,1,0
HAMBLEN - 003253,HAMBLEN,003253,10,1.0,1.0,1,0
HAMBLEN - 003254,HAMBLEN,003254,10,0.9569326539,1.0,2,1
HAMBLEN - 003255,HAMBLEN,003255,10,1.0,1.0,1,0
HAMBLEN - 003256,HAMBLEN,003256,10,1.0,1.0,1,0
HAMBLEN - 003257,HAMBLEN,003257,10,0.9987556953,1.0,3,1
HAMBLEN - 003258,HAMBLEN,003258,11,0.9954684164,1.0,3,1
HAMBLEN - 003259,HAMBLEN,003259,11,0.9986451596,1.0,2,1
HAMBLEN - 003260,HAMBLEN,003260,11,0.9992789196,1.0,3,1
HAMBLEN - 003261,HAMBLEN,003261,11,0.9996096895,1.0,2,1
HAMBLEN - 003262,HAMBLEN,003262,11,0.9996522243,1.0,2,1
HAMBLEN - 003263,HAMBLEN,003263,10,0.9999902374,1.0,2,1
HAMBLEN - 003264,HAMBLEN,003264,10,0.9998389082,1.0,2,1
HAMBLEN - 003265,HAMBLEN,003265,10,1.0,1.0,1,0
HAMBLEN - 003266,HAMBLEN,003266,11,0.9991905313,1.0,2,1
HAMBLEN - 003267,HAMBLEN,003267,10,0.999478711,1.0,2,1
HAMILTON - 003351,HAMILTON,003351,28,0.7419052812,1.0,2,1
HAMILTON - 003352,HAMILTON,003352,28,0.9740351613,0.9998053068,4,1
HAMILTON - 003353,HAMILTON,003353,27,0.9964498073,1.0,2,1
HAMILTON - 003354,HAMILTON,003354,28,0.6295397796,1.0,2,1
HAMILTON - 003355,HAMILTON,003355,30,0.9995968783,0.9999779135,3,1
HAMILTON - 003356,HAMILTON,003356,29,0.9990668115,1.0,2,1
HAMILTON - 003357,HAMILTON,003357,30,0.9998653969,1.0,2,1
HAMILTON - 003358,HAMILTON,003358,28,1.0,1.0,1,0
HAMILTON - 003359,HAMILTON,003359,27,0.8551365517,1.0,3,1
HAMILTON - 003360,HAMILTON,003360,26,0.9991184474,1.0,3,1
HAMILTON - 003361,HAMILTON,003361,29,0.9995345655,1.0,4,1
HAMILTON - 003362,HAMILTON,003362,28,0.999082275,1.0,2,1
HAMILTON - 003363,HAMILTON,003363,30,0.9711525175,1.0,2,1
HAMILTON - 003364,HAMILTON,003364,30,0.6408302106,1.0,3,1
HAMILTON - 003365,HAMILTON,003365,28,0.9098489294,1.0,2,1
HAMILTON - 003367,HAMILTON,003367,29,0.9955519613,1.0,2,1
HAMILTON - 003368,HAMILTON,003368,30,0.9993284784,1.0,2,1
HAMILTON - 003369,HAMILTON,003369,30,0.9956595523,1.0,2,1
HAMILTON - 003370,HAMILTON,003370,29,0.9602879653,1.0,2,1
HAMILTON - 003371,HAMILTON,003371,30,1.0,1.0,1,0
HAMILTON - 003372,HAMILTON,003372,30,0.9984544637,1.0,2,1
HAMILTON - 003374,HAMILTON,003374,29,0.9638416085,1.0,2,1
HAMILTON - 003375,HAMILTON,003375,29,0.9235595469,1.0,2,1
HAMILTON - 003376,HAMILTON,003376,30,1.0,1.0,1,0
HAMILTON - 003377,HAMILTON,003377,29,1.0,1.0,1,0
HAMILTON - 003378,HAMILTON,003378,29,1.0,1.0,1,0
HAMILTON - 003379,HAMILTON,003379,26,0.5479641146,1.0,3,1
HAMILTON - 003380,HAMILTON,003380,26,0.7250591407,1.0,2,1
HAMILTON - 003381,HAMILTON,003381,28,1.0,1.0,1,0
HAMILTON - 003382,HAMILTON,003382,26,0.9971609879,1.0,3,1
HAMILTON - 003383,HAMILTON,003383,26,0.9987633744,1.0,2,1
HAMILTON - 003384,HAMILTON,003384,26,0.9362198789,1.0,3,1
HAMILTON - 003385,HAMILTON,003385,28,0.8563634066,1.0,3,1
HAMILTON - 003386,HAMILTON,003386,26,0.9995045071,1.0,2,1
HAMILTON - 003387,HAMILTON,003387,30,0.9998006971,1.0,2,1
HAMILTON - 003388,HAMILTON,003388,30,0.9999824168,0.9999824168,1,0
HAMILTON - 003389,HAMILTON,003389,28,1.0,1.0,1,0
HAMILTON - 003390,HAMILTON,003390,28,0.9999908644,1.0,2,1
HAMILTON - 003391,HAMILTON,003391,30,0.6836292037,0.9998744431,2,1
HAMILTON - 003392,HAMILTON,003392,30,1.0,1.0,1,0
HAMILTON - 003393,HAMILTON,003393,30,1.0,1.0,1,0
HAMILTON - 003394,HAMILTON,003394,30,0.9993691362,0.9993691362,1,0
HAMILTON - 003395,HAMILTON,003395,30,0.9994012302,0.9994012302,1,0
HAMILTON - 003396,HAMILTON,003396,28,0.8226335312,1.0,2,1
HAMILTON - 003397,HAMILTON,003397,28,0.997637472,1.0,2,1
HAMILTON - 003398,HAMILTON,003398,28,0.9999402463,1.0,2,1
HAMILTON - 003399,HAMILTON,003399,28,0.8114507825,1.0,3,1
HAMILTON - 003400,HAMILTON,003400,28,1.0,1.0,1,0
HAMILTON - 003401,HAMILTON,003401,27,0.9999140773,1.0,2,1
HAMILTON - 003402,HAMILTON,003402,27,1.0,1.0,1,0
HAMILTON - 003403,HAMILTON,003403,27,0.9999897788,1.0,2,1
HAMILTON - 003404,HAMILTON,003404,26,0.9996034442,1.0,2,1
HAMILTON - 003405,HAMILTON,003405,28,0.8057479924,1.0,2,1
HAMILTON - 003406,HAMILTON,003406,28,0.9970954709,1.0,2,1
HAMILTON - 003407,HAMILTON,003407,26,0.686308877,1.0,3,1
HAMILTON - 003408,HAMILTON,003408,29,1.0,1.0,1,0
HAMILTON - 003409,HAMILTON,003409,29,0.9954880036,1.0,2,1
HAMILTON - 003410,HAMILTON,003410,29,0.9992877707,1.0,2,1
HAMILTON - 003411,HAMILTON,003411,26,0.9991577841,1.0,2,1
HAMILTON - 003412,HAMILTON,003412,26,0.9999939831,1.0,2,1
HAMILTON - 003413,HAMILTON,003413,26,1.0,1.0,1,0
HAMILTON - 003414,HAMILTON,003414,28,1.0,1.0,1,0
HAMILTON - 003415,HAMILTON,003415,28,1.0,1.0,1,0
HAMILTON - 003416,HAMILTON,003416,28,1.0,1.0,1,0
HAMILTON - 003417,HAMILTON,003417,28,1.0,1.0,1,0
HAMILTON - 003418,HAMILTON,003418,26,0.9985019123,1.0,2,1
HAMILTON - 003419,HAMILTON,003419,27,0.999976909,0.999976909,1,0
HAMILTON - 003420,HAMILTON,003420,27,0.9998200891,1.0,2,1
HAMILTON - 003421,HAMILTON,003421,27,0.9987281402,0.999954013,2,1
HAMILTON - 003422,HAMILTON,003422,26,0.9976995787,1.0,3,1
HAMILTON - 003423,HAMILTON,003423,29,1.0,1.0,1,0
HAMILTON - 003424,HAMILTON,003424,26,0.9996708999,1.0,2,1
HAMILTON - 003425,HAMILTON,003425,26,0.9995247503,1.0,2,1
HAMILTON - 003426,HAMILTON,003426,30,0.9769459764,0.9999990696,2,1
HAMILTON - 003427,HAMILTON,003427,28,0.9683518558,1.0,3,1
HAMILTON - 003428,HAMILTON,003428,27,1.0,1.0,1,0
HAMILTON - 003429,HAMILTON,003429,27,0.9999972708,1.0,2,1
HAMILTON - 003430,HAMILTON,003430,27,0.9998856555,1.0,2,1
HAMILTON - 003431,HAMILTON,003431,27,0.9998952753,1.0,2,1
HAMILTON - 003432,HAMILTON,003432,28,0.9997205959,1.0,2,1
HAMILTON - 003433,HAMILTON,003433,28,0.9318072245,1.0,2,1
HAMILTON - 003434,HAMILTON,003434,26,0.9499160957,1.0,2,1
HAMILTON - 003435,HAMILTON,003435,27,0.9781465656,1.0,3,1
HAMILTON - 003436,HAMILTON,003436,27,0.998108843,1.0,2,1
HAMILTON - 003437,HAMILTON,003437,26,0.9965888046,1.0,2,1
